filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_031.wav,2.2903125,16000,1,3.452959,3.8533409,3.9332604,3.0909402900376195,3.4627071100280795,3.8961924239673422,3.7659006
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_002.wav,2.7151875,16000,1,3.63414,4.0938506,3.7988071,3.2061589658865715,3.5958272760438152,3.8167194384871905,3.6488514
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_006.wav,5.1035,16000,1,3.5772173,3.9737322,3.9106584,3.170438631189073,3.530557090215604,3.883165598309602,4.0552406
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_015.wav,5.3199375,16000,1,4.016044,4.2406764,4.3869033,3.4344733086848414,3.672318539342688,4.129205391222421,3.980395
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_014.wav,4.616875,16000,1,3.121895,4.1151576,3.0162332,2.868931614272058,3.607152076066476,3.259662641404563,3.0374718
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_023.wav,9.768875,16000,1,3.0373595,4.256857,2.6845226,2.8098655696915156,3.6805265593255063,2.9748748461232277,3.2382305
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_034.wav,1.472,16000,2,2.56901,3.7735887,2.46532,2.4650743692422683,3.4164192277931296,2.7704170665046166,2.8378305
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_016.wav,5.5693125,16000,2,3.7592878,4.165311,4.0396476,3.283071625453645,3.6334839300253865,3.9543536777719477,4.130966
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_010.wav,2.764375,16000,2,1.0258446,1.1122668,1.0515513,1.1190794678967393,1.2589840413245934,1.1504319523760058,2.3581111
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_017.wav,2.8893125,16000,2,3.4447966,3.8033504,3.934331,3.0856450019056645,3.433806115665994,3.8965558358571255,3.414513
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_033.wav,1.4479375,16000,2,2.8701935,3.7728753,2.843963,2.6902167930171883,3.415994007289525,3.1153329618245875,3.2923846
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_042.wav,2.5135625,16000,1,3.625277,3.992102,4.0526853,3.2006260606651944,3.5406957966517334,3.9627902258042207,4.068032
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_022.wav,5.7939375,16000,2,3.3516378,4.1600103,3.2665262,3.024569897589375,3.6307067357825247,3.4551711744403693,3.6056676
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_024.wav,5.5204375,16000,2,3.7696886,4.1360598,3.982143,3.2893260960272523,3.6181808996798095,3.9228245742556895,3.9766054
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_045.wav,1.2375625,16000,1,3.3468719,3.619111,4.098753,3.021414035815464,3.323725224156207,3.9874762739604677,3.3459961
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_005.wav,6.246625,16000,3,2.6245973,4.019508,2.2275102,2.507570756161141,3.5557051452156294,2.535017224196672,3.465124
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_036.wav,2.843375,16000,2,1.3706809,1.9516395,1.4166341,1.4472715661185847,2.064628300024702,1.6188876803050283,2.741953
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_032.wav,3.4900625,16000,4,2.4683666,3.9118853,2.18705,2.3870542544293674,3.4959471648563256,2.493368329676159,2.882316
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_035.wav,3.1585,16000,3,3.3408537,4.206454,3.2040079,3.0172197637447646,3.6545799232759695,3.407862260896204,3.2327096
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_001.wav,1.7413125,16000,4,3.7417548,4.0502305,4.209614,3.2724324624645305,3.5723927191233336,4.044388483619696,3.7717812
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_044.wav,1.3833125,16000,2,2.0956612,3.5750556,1.7606553,2.086499557825546,3.2964727163914542,2.0289592758506303,2.682166
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_046.wav,1.4159375,16000,2,2.801945,3.3118494,3.341429,2.64009161531553,3.127379745947354,3.5095446398456907,3.1849394
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_019.wav,6.7355625,16000,4,3.6358843,4.2197447,3.7556157,3.2071354372906606,3.661549597059444,3.7897418675338583,3.5641305
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_029.wav,3.4153125,16000,4,3.4836767,3.9696848,3.7433078,3.1107147641585,3.527952255547512,3.782093505759458,3.9995646
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_011.wav,6.538125,16000,4,3.9024396,4.201243,4.1916065,3.3685962684030435,3.651958130921555,4.035393118161305,4.0761757
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_020.wav,3.6166875,16000,5,3.719628,4.1464605,3.9664009,3.2588538899279866,3.62355642057499,3.914710962632005,3.8288531
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_051.wav,1.47625,16000,2,3.072758,3.9414916,3.0225854,2.834633918126124,3.5124474478896905,3.264815994401606,3.001538
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_049.wav,2.941125,16000,2,3.857571,4.193912,4.137123,3.3420152166461894,3.6483447387962817,4.0060855448899,3.8928208
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_003.wav,7.184875,16000,5,3.4138572,3.8586445,3.7921073,3.064963610701053,3.4653580017273855,3.8106663245886523,3.8430543
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_059.wav,1.3204375,16000,1,3.280498,3.683864,3.9600782,2.9771401670814437,3.363068429719498,3.9114744949240094,3.2057996
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_060.wav,2.34,16000,1,2.848705,3.3526146,3.3875868,2.6745632032002615,3.154392241984886,3.544108871623136,3.0963514
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_030.wav,3.8489375,16000,6,3.5432065,3.9560099,3.8715713,3.1486735123736938,3.520598583908731,3.8589833091538925,3.818614
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_063.wav,2.2636875,16000,1,3.1425743,4.0878468,3.0175934,2.883233227787517,3.59262241941957,3.260770762027082,3.308057
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_013.wav,3.9434375,16000,6,3.3179338,4.070742,3.2662442,3.0019352971578894,3.583222289926482,3.454142111351562,3.5168188
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_068.wav,2.5223125,16000,1,3.168253,3.9395137,3.1380904,2.9009118442548814,3.5115198645295687,3.3570048568353963,3.612007
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_040.wav,1.8975,16000,6,3.4995334,3.9357464,3.9178207,3.12044667403675,3.508947945943676,3.8863618702188147,3.4916766
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_067.wav,2.6171875,16000,1,3.2942553,3.7291574,3.7016134,2.986365740897157,3.390169581224191,3.7563054597617587,3.5310345
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_069.wav,2.6688125,16000,1,3.4331083,3.9438667,3.6709502,3.0780465679209916,3.5139525652203254,3.7367294894199095,3.768057
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_062.wav,2.964,16000,2,3.3625948,3.8635192,3.5621052,3.031751305346085,3.4685271759756597,3.6652071193343954,3.5110786
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_039.wav,1.94,16000,6,2.905143,3.4990904,3.4930716,2.715463588616726,3.2488938365489877,3.6182024958378225,3.140332
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/100k/p232_009.wav,4.157625,16000,7,3.4727237,3.8465555,3.9034288,3.103518169077609,3.4584863078457144,3.8784134604838236,3.8271182
