filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
/data3/databases/VB-DMD/test/noisy/p232_006.wav,5.1035,16000,1,3.261731,4.2222457,3.041569,2.964513669385898,3.662915478063269,3.2802234221279924,3.8007627
/data3/databases/VB-DMD/test/noisy/p232_002.wav,2.7151875,16000,1,3.7425823,4.2861595,3.772549,3.2729957300017634,3.6952792064617563,3.800643016444413,3.586256
/data3/databases/VB-DMD/test/noisy/p232_015.wav,5.3199375,16000,1,4.014225,4.235186,4.381109,3.4334325568957182,3.6695234381838833,4.126570948984735,3.9428184
/data3/databases/VB-DMD/test/noisy/p232_014.wav,4.616875,16000,1,2.8082008,4.1054773,2.5282278,2.6448856653377333,3.602016402191971,2.8306462762448135,2.9695075
/data3/databases/VB-DMD/test/noisy/p232_023.wav,9.768875,16000,1,2.7042525,4.111353,2.331465,2.5677064559613845,3.6051354545701333,2.639927078826577,2.9845898
/data3/databases/VB-DMD/test/noisy/p232_031.wav,2.2903125,16000,1,3.12306,4.1901884,2.9170861,2.8697387981610976,3.6464244394597487,3.17757662827115,3.1074786
/data3/databases/VB-DMD/test/noisy/p232_034.wav,1.472,16000,2,2.7198045,3.9669194,2.5779893,2.5793371856460947,3.526711081094958,2.877187260880354,2.8032668
/data3/databases/VB-DMD/test/noisy/p232_010.wav,2.764375,16000,2,1.0578727,1.183774,1.0692279,1.150276793877559,1.3323384618009904,1.1739440265338312,2.3599205
/data3/databases/VB-DMD/test/noisy/p232_042.wav,2.5135625,16000,1,3.7332594,4.248226,3.9086752,3.267312239626464,3.6761538398119615,3.8820161708182725,3.9476671
/data3/databases/VB-DMD/test/noisy/p232_017.wav,2.8893125,16000,2,3.4898906,3.8936546,3.938599,3.1146505200004952,3.485413954055492,3.8991113292908652,3.3363452
/data3/databases/VB-DMD/test/noisy/p232_022.wav,5.7939375,16000,2,3.3254235,4.221981,3.1580617,3.0071643910122887,3.6627703800212372,3.3725750571011632,3.4413624
/data3/databases/VB-DMD/test/noisy/p232_024.wav,5.5204375,16000,2,3.7747176,4.1711082,3.934144,3.2924932837643883,3.6364959449690555,3.8963948716941923,3.9823246
/data3/databases/VB-DMD/test/noisy/p232_036.wav,2.843375,16000,2,1.1723368,1.5633886,1.2471304,1.2607168784443505,1.7081688022223147,1.4058176272647174,2.6078646
/data3/databases/VB-DMD/test/noisy/p232_033.wav,1.4479375,16000,2,2.8583963,3.8464494,2.7870302,2.6814665855346735,3.458713671765543,3.0653140699038373,3.2450266
/data3/databases/VB-DMD/test/noisy/p232_016.wav,5.5693125,16000,2,3.7643838,4.1880465,4.0132885,3.2859577861280296,3.6453161867157715,3.938351178241593,4.0605392
/data3/databases/VB-DMD/test/noisy/p232_035.wav,3.1585,16000,3,2.8764303,4.2286515,2.4936373,2.694732655315747,3.6661593957824086,2.7978167868329265,2.7645674
/data3/databases/VB-DMD/test/noisy/p232_045.wav,1.2375625,16000,1,3.3733082,3.6655328,4.0741663,3.038882059040719,3.3520020093374443,3.974370689386995,3.3061705
/data3/databases/VB-DMD/test/noisy/p232_001.wav,1.7413125,16000,4,3.6859295,4.139528,3.9775307,3.2381304632753416,3.6199600356407906,3.9208152469038238,3.3499274
/data3/databases/VB-DMD/test/noisy/p232_005.wav,6.246625,16000,3,2.6220162,4.002757,2.2314231,2.505488159607906,3.546519688717899,2.5388150984959688,2.8427422
/data3/databases/VB-DMD/test/noisy/p232_019.wav,6.7355625,16000,4,3.5124288,4.19901,3.5163164,3.128838364866129,3.650513142205568,3.6333637959849585,3.519722
/data3/databases/VB-DMD/test/noisy/p232_011.wav,6.538125,16000,4,3.2991242,4.311752,2.9854767,2.989590104972191,3.7077030735650376,3.234353395904855,3.9526076
/data3/databases/VB-DMD/test/noisy/p232_044.wav,1.3833125,16000,2,2.0860758,3.5621018,1.755281,2.078500793255664,3.288282147776357,2.022793150185195,2.5415368
/data3/databases/VB-DMD/test/noisy/p232_046.wav,1.4159375,16000,2,2.9567444,3.9177132,2.9597979,2.7522684654238256,3.4992566926384505,3.21224037700798,2.581883
