FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_057.wav,2.236,,17.63,9.073,0.922,2.606,3.634,2.878,3.19,3.89,3.351,4.288,3.973,4.79,3.228,3.022,0.0
p232_058.wav,3.899,,11.811,8.189,0.943,3.312,4.036,3.234,3.547,4.005,4.649,4.278,4.021,4.284,4.228,4.156,0.0
p232_059.wav,1.32,,5.152,-4.908,0.685,2.159,3.077,3.057,3.453,3.861,3.281,3.853,3.998,3.886,3.412,3.063,0.0
p232_060.wav,2.34,,0.401,-9.017,0.728,2.236,3.22,2.71,3.187,3.619,3.661,4.116,3.612,4.054,3.223,2.591,0.0
p232_061.wav,3.249,,20.538,12.851,0.955,2.842,3.944,3.155,3.616,3.663,3.133,4.49,3.623,4.692,3.74,3.239,0.0
p232_062.wav,2.964,,17.706,8.858,0.883,2.313,3.443,2.821,3.649,2.992,2.917,4.235,4.04,4.473,3.56,3.115,0.111
p232_063.wav,2.264,,12.751,6.012,0.919,1.876,3.481,2.865,3.288,3.652,3.142,4.361,3.892,4.192,3.309,2.737,0.2
p232_064.wav,2.01,,5.668,0.321,0.823,1.533,3.379,2.679,3.043,3.708,4.194,3.833,4.043,4.208,3.393,2.969,0.0
p232_065.wav,1.524,,15.534,6.297,0.812,2.125,3.202,2.718,3.33,3.357,3.761,4.921,3.12,4.706,3.536,3.224,0.0
p232_066.wav,3.277,,12.922,9.279,0.932,2.681,3.465,2.733,3.541,2.983,4.048,4.187,4.127,4.46,3.601,3.085,0.0
p232_067.wav,2.617,,10.896,7.063,0.907,2.695,3.484,3.186,3.54,3.908,3.408,4.501,3.938,4.7,2.966,2.669,0.167
p232_068.wav,2.522,,5.259,5.541,0.904,2.944,3.553,2.729,3.156,3.587,3.309,4.181,3.607,4.534,3.125,2.931,0.0
p232_069.wav,2.669,,17.315,9.708,0.94,2.466,3.665,2.988,3.526,3.492,3.93,4.068,4.14,4.46,3.445,3.132,0.143
p232_070.wav,2.544,,11.027,4.993,0.819,1.836,3.574,2.779,3.335,3.364,3.505,3.869,3.965,3.977,3.226,3.118,0.0
p232_071.wav,2.589,,6.902,-0.562,0.693,1.609,2.946,2.892,3.435,3.54,4.204,3.427,3.844,3.756,3.521,2.895,0.143
p232_072.wav,1.987,,1.163,-6.522,0.565,1.187,3.285,2.682,3.291,3.285,4.458,4.04,3.99,3.879,3.149,2.702,0.0
p232_073.wav,1.908,,16.644,4.35,0.957,2.472,3.679,3.11,3.588,3.689,3.946,4.429,3.456,4.34,3.462,3.146,0.0
p232_074.wav,2.21,,13.738,4.54,0.781,2.131,3.18,3.027,3.501,3.627,3.43,3.974,3.349,4.224,3.545,2.453,0.4
p232_075.wav,2.346,,9.615,2.101,0.873,1.709,3.244,2.733,3.129,3.658,3.848,3.887,3.692,4.228,3.214,3.13,0.4
p232_076.wav,1.927,,1.99,-6.488,0.542,1.195,2.594,2.326,3.353,2.559,3.32,3.704,3.642,3.781,2.88,2.257,0.25
p232_077.wav,1.742,,17.013,7.604,0.858,2.561,3.54,2.966,3.295,3.922,3.585,3.723,3.506,4.467,3.195,2.899,0.0
p232_078.wav,2.261,,11.677,5.665,0.992,3.026,3.723,3.1,3.466,3.874,3.598,4.356,3.358,4.863,3.614,3.182,0.0
p232_079.wav,2.394,,5.786,-1.407,0.897,2.363,3.642,3.029,3.533,3.658,4.549,4.537,4.014,4.138,3.65,3.153,0.0
p232_080.wav,2.08,,0.319,-10.616,0.761,1.585,2.608,2.638,3.252,3.291,3.583,3.629,3.113,4.01,3.111,2.417,0.0
p232_081.wav,1.885,,17.647,11.514,0.872,2.512,3.627,2.914,3.441,3.538,3.542,3.505,3.139,4.094,3.607,3.16,0.4
p232_082.wav,1.559,,12.4,1.614,0.576,1.489,2.741,2.084,3.368,2.117,3.298,3.397,3.444,4.04,3.375,2.616,0.0
p232_083.wav,1.661,,7.296,1.113,0.869,1.939,3.259,3.082,3.412,3.914,3.824,3.347,3.854,3.651,3.269,2.094,0.0
p232_084.wav,1.391,,0.648,-7.589,0.77,1.289,3.284,2.578,3.289,3.078,3.605,3.591,3.378,3.681,3.072,2.854,0.5
p232_085.wav,2.067,,17.93,10.759,0.983,3.454,3.678,3.15,3.457,3.98,3.417,4.231,3.781,4.818,3.697,3.433,0.0
p232_086.wav,1.968,,13.63,9.016,0.945,3.101,3.877,3.244,3.514,4.038,3.221,4.419,3.696,4.623,3.923,3.382,0.0
p232_087.wav,1.978,,6.537,1.117,0.866,3.087,3.776,3.044,3.504,3.665,4.03,4.229,4.219,3.946,4.237,3.612,0.0
p232_088.wav,2.924,,3.745,2.311,0.859,2.037,3.401,2.542,3.231,3.089,3.789,4.529,3.455,4.138,3.114,2.937,0.0
p232_089.wav,2.234,,17.108,8.432,0.87,2.204,3.537,3.132,3.511,3.833,3.955,3.74,4.227,4.494,3.164,2.761,0.0
p232_090.wav,3.943,,11.705,4.517,0.878,2.007,3.603,3.063,3.618,3.545,4.1,3.375,4.39,4.727,2.732,2.768,0.0
p232_091.wav,1.563,,8.23,-1.318,0.776,1.487,2.792,2.606,3.305,3.185,3.719,3.424,3.669,3.54,2.457,1.983,0.0
p232_092.wav,1.968,,0.972,-8.476,0.644,1.506,3.091,2.747,3.34,3.377,4.03,2.52,3.53,3.59,2.651,2.612,0.25
p232_093.wav,2.221,,16.984,9.157,0.87,2.603,3.733,3.221,3.469,4.078,4.01,4.349,4.367,3.852,3.612,3.108,0.0
p232_094.wav,2.816,,13.168,4.989,0.878,2.187,3.684,2.874,3.375,3.639,3.772,3.549,4.447,4.082,2.888,2.401,0.0
p232_095.wav,3.574,,8.563,3.311,0.734,1.194,3.104,3.121,3.568,3.72,3.568,4.053,3.684,3.753,2.68,2.287,0.083
p232_096.wav,1.678,,5.094,-5.566,0.528,1.231,2.807,2.62,3.406,3.026,3.581,3.623,4.086,4.403,2.599,2.127,0.25
p232_097.wav,2.705,,17.803,10.425,0.946,2.43,3.838,3.19,3.562,3.802,3.43,4.232,3.36,4.383,3.554,3.183,0.0
p232_098.wav,2.385,,12.227,5.608,0.883,2.096,3.445,3.217,3.577,3.871,3.362,4.074,3.609,4.47,3.55,2.986,0.0
p232_099.wav,2.765,,6.376,1.556,0.972,3.122,3.673,3.105,3.614,3.63,3.271,4.333,3.43,4.721,3.662,3.336,0.0
p232_100.wav,1.6,,0.962,-4.732,0.787,2.069,3.181,2.143,2.838,2.641,3.622,3.525,3.295,3.495,2.94,2.768,0.0
p232_101.wav,1.946,,21.072,10.259,0.952,2.653,3.742,3.246,3.619,3.878,4.11,4.748,3.113,4.698,3.935,3.319,0.0
p232_102.wav,1.894,,10.872,2.275,0.782,2.33,3.091,3.018,3.364,3.903,3.91,3.793,4.039,4.528,3.349,3.179,0.0
p232_103.wav,3.547,,10.05,4.635,0.79,1.741,3.51,2.454,3.426,2.671,3.403,4.311,3.833,3.721,3.327,2.541,0.1
p232_104.wav,3.92,,6.382,3.076,0.79,1.771,3.257,2.725,3.188,3.479,4.339,4.329,4.343,3.649,3.351,3.027,0.333
p232_105.wav,1.757,,19.677,10.121,0.918,2.778,3.567,3.26,3.505,4.117,3.872,4.7,4.033,4.499,4.014,3.699,0.0
p232_106.wav,2.388,,14.45,10.197,0.948,2.98,3.694,2.855,3.499,3.32,3.239,4.529,3.451,4.605,3.379,3.037,0.0
p232_107.wav,2.642,,9.923,6.041,0.92,3.282,3.573,2.929,3.589,3.241,2.754,3.684,3.591,4.481,3.182,2.777,0.0
p232_108.wav,1.682,,15.183,5.549,0.804,1.869,3.012,2.696,3.422,3.077,2.974,2.643,3.136,4.072,2.803,2.409,0.0
p232_109.wav,3.492,,19.242,11.196,0.917,2.42,3.93,3.062,3.718,3.35,3.863,4.614,3.702,4.807,3.67,3.234,0.0
p232_110.wav,2.035,,13.604,4.451,0.817,1.472,3.005,2.462,3.388,2.632,3.104,3.816,4.383,3.178,3.161,2.666,0.0
p232_112.wav,1.644,,6.206,-2.4,0.819,2.234,3.199,2.643,3.258,3.296,3.565,4.222,3.661,3.885,3.619,2.753,0.2
p232_113.wav,1.368,,3.262,-7.571,0.493,1.318,3.165,2.907,3.332,3.823,4.315,3.725,3.898,3.483,3.359,3.158,0.25
p232_114.wav,3.196,,17.887,11.14,0.927,2.311,3.47,3.083,3.582,3.593,3.112,4.626,4.282,4.833,3.199,2.809,0.083
p232_115.wav,2.745,,13.008,6.946,0.869,1.975,3.568,2.916,3.321,3.778,2.998,4.055,3.705,3.318,3.474,3.292,0.143
p232_116.wav,1.983,,8.548,-0.582,0.797,1.637,3.201,2.544,3.4,2.93,3.552,4.323,3.289,4.451,3.039,2.577,0.0
p232_117.wav,3.473,,2.984,-3.104,0.714,1.287,3.502,2.601,3.327,3.022,3.907,4.191,3.346,3.714,3.143,2.32,0.167
p232_118.wav,3.134,,17.03,9.104,0.959,2.921,3.767,3.375,3.625,4.127,4.308,3.415,4.51,4.451,3.656,3.316,0.0
p232_119.wav,3.168,,13.537,7.858,0.907,2.68,3.93,3.03,3.494,3.65,3.642,4.359,3.826,4.913,3.252,2.633,0.0
p232_120.wav,1.463,,6.638,1.111,0.77,2.548,3.517,2.702,3.033,3.807,4.017,3.508,3.663,3.612,3.441,3.061,0.0
p232_121.wav,3.065,,3.422,0.26,0.905,1.526,3.593,2.915,3.596,3.286,2.992,4.022,3.04,4.032,3.171,2.607,0.091
p232_123.wav,3.707,,20.231,12.502,0.937,2.906,3.776,3.122,3.522,3.791,3.61,3.746,3.817,4.615,3.45,3.139,0.0
p232_124.wav,1.491,,12.636,5.174,0.826,2.158,3.647,3.078,3.342,3.994,3.166,4.269,3.42,3.947,3.318,3.018,0.0
p232_125.wav,1.608,,9.904,2.463,0.713,1.67,3.012,2.614,3.32,3.105,3.28,3.263,3.521,4.264,3.065,2.805,0.0
p232_126.wav,2.114,,6.002,0.231,0.796,1.556,3.105,2.982,3.57,3.461,3.337,4.206,3.976,3.879,3.131,2.327,0.0
p232_127.wav,1.974,,17.894,9.345,0.976,3.629,3.628,3.029,3.298,4.025,3.866,3.514,3.748,4.164,3.387,3.046,0.0
p232_128.wav,2.962,,19.392,9.073,0.904,1.907,3.244,2.459,3.354,2.79,3.399,4.212,3.743,4.794,3.206,2.818,0.0
p232_129.wav,3.562,,6.565,4.036,0.928,2.57,3.715,3.245,3.603,3.904,3.719,3.448,4.349,4.556,3.469,3.145,0.0
p232_130.wav,2.465,,7.969,3.979,0.829,1.722,3.268,2.824,3.387,3.395,4.003,3.484,3.815,4.156,2.85,1.904,0.5
p232_131.wav,3.054,,17.291,9.878,0.95,2.61,3.858,3.181,3.534,3.926,3.902,4.454,4.045,4.418,3.4,3.093,0.0
p232_132.wav,1.853,,13.514,5.689,0.758,1.932,2.969,2.527,3.496,2.772,4.104,3.823,3.371,3.776,2.462,2.348,0.0
p232_133.wav,2.44,,7.236,0.13,0.641,1.371,3.331,2.954,3.337,3.782,4.084,3.08,4.209,4.244,2.849,2.42,0.0
p232_134.wav,1.804,,4.529,-6.855,0.523,1.236,2.747,2.109,3.145,2.068,3.384,3.33,3.443,3.445,2.969,2.077,0.4
p232_135.wav,1.984,,17.349,7.218,0.866,2.615,3.919,3.125,3.456,3.984,3.621,4.376,2.951,4.472,3.569,2.919,0.0
p232_136.wav,1.738,,12.617,-0.078,0.631,2.029,3.658,3.118,3.45,3.915,3.583,3.811,3.489,3.665,3.379,3.17,0.0
p232_137.wav,1.619,,6.825,-2.877,0.737,1.791,2.964,2.814,3.355,3.506,3.355,3.333,3.684,4.441,2.559,2.328,0.0
p232_138.wav,1.574,,6.015,2.664,0.619,1.601,2.756,2.409,2.975,3.166,2.997,3.243,3.898,3.921,2.965,2.372,0.0
p232_139.wav,2.186,,17.241,10.686,0.999,3.282,3.854,3.226,3.501,4.05,3.108,4.736,3.922,4.74,3.245,2.966,0.0
p232_140.wav,1.586,,10.254,1.423,0.791,2.676,3.673,2.5,3.127,3.215,3.065,3.766,3.976,3.615,3.275,2.983,0.0
p232_141.wav,1.736,,5.302,-0.917,0.784,2.895,3.516,2.896,3.462,3.555,4.335,3.434,3.473,3.548,3.338,2.996,0.0
p232_142.wav,2.714,,2.317,-1.485,0.837,1.844,3.02,3.018,3.588,3.493,3.317,2.89,4.01,4.335,2.92,2.285,0.091
p232_143.wav,1.774,,19.051,9.008,0.905,2.641,3.409,2.681,3.331,3.281,3.87,4.188,4.404,4.233,3.264,2.835,0.0
p232_144.wav,2.28,,18.223,10.608,0.903,2.589,3.541,2.844,3.45,3.297,4.16,3.823,3.43,4.327,3.949,3.385,0.143
p232_145.wav,2.65,,10.752,4.605,0.704,1.929,3.111,2.727,3.273,3.528,3.512,4.206,4.301,3.943,3.32,2.935,0.0
p232_146.wav,2.041,,1.76,-4.328,0.757,1.996,3.317,2.743,3.078,3.855,4.012,3.551,4.016,4.324,3.35,3.092,0.0
p232_147.wav,2.725,,17.914,12.507,0.968,3.608,4.078,3.334,3.62,4.033,4.35,4.583,3.511,4.458,3.815,3.386,0.0
p232_148.wav,3.873,,17.949,12.632,0.994,3.094,3.648,3.291,3.568,4.063,3.38,4.167,4.493,4.465,3.434,3.064,0.091
p232_150.wav,2.105,,8.401,5.553,0.951,2.935,3.533,3.26,3.543,4.028,3.715,4.678,4.402,4.752,3.333,3.02,0.0
p232_151.wav,2.727,,16.204,8.059,0.898,1.607,2.931,2.738,3.477,3.177,2.455,3.239,3.421,3.509,2.819,2.597,0.0
p232_152.wav,1.866,,16.352,5.618,0.879,1.942,3.619,2.557,3.27,3.116,2.974,4.432,3.596,3.18,3.225,2.915,0.0
p232_153.wav,1.932,,14.036,4.999,0.754,1.81,2.968,3.014,3.299,3.907,3.419,4.15,3.678,3.691,3.225,2.989,0.0
p232_154.wav,2.341,,7.881,-1.325,0.626,1.284,3.226,2.639,3.138,3.493,3.734,3.87,3.973,3.898,3.047,2.643,0.667
p232_155.wav,2.551,,2.23,-4.215,0.546,1.208,3.431,2.987,3.244,4.04,3.746,4.244,4.079,3.572,3.103,2.705,0.333
p232_156.wav,2.057,,17.589,9.168,0.865,2.199,3.678,2.859,3.28,3.699,4.014,4.225,4.19,3.935,3.337,3.001,0.0
p232_158.wav,2.682,,13.621,6.916,0.895,1.788,3.22,2.859,3.268,3.747,3.531,3.749,3.379,3.179,2.868,2.749,0.1
p232_159.wav,1.876,,11.578,3.657,0.894,1.656,2.857,2.614,3.185,3.291,4.297,2.969,4.318,4.506,3.467,2.805,0.0
p232_160.wav,3.942,,4.902,-0.915,0.643,1.147,3.086,1.944,3.174,2.105,3.052,3.814,3.774,3.738,2.396,1.903,0.7
p232_161.wav,2.722,,18.053,12.07,0.952,3.257,3.785,3.017,3.616,3.464,4.087,4.493,3.788,4.694,3.876,3.37,0.0
p232_162.wav,1.596,,10.606,1.773,0.912,2.695,3.987,3.041,3.41,3.873,3.414,4.605,3.172,4.585,3.302,3.07,0.5
p232_163.wav,2.163,,6.514,0.833,0.915,2.759,3.344,3.039,3.389,3.931,3.771,3.925,3.259,4.271,3.601,3.281,0.0
p232_164.wav,2.469,,1.995,-1.396,0.818,1.804,3.055,2.735,3.265,3.408,3.919,3.582,3.647,4.563,2.801,2.42,0.125
p232_165.wav,1.749,,18.501,8.136,0.84,2.216,2.896,2.676,3.435,3.044,3.385,3.476,3.276,3.761,3.156,2.804,0.0
p232_167.wav,2.683,,13.332,9.05,0.977,2.638,3.983,3.067,3.52,3.632,3.72,4.723,4.209,4.562,3.849,3.501,0.0
p232_169.wav,3.388,,10.73,7.986,0.93,2.16,3.717,3.188,3.46,4.126,3.826,4.465,4.22,4.146,3.891,3.52,0.0
p232_170.wav,2.093,,2.704,-3.084,0.517,1.557,3.178,2.894,3.323,3.694,3.856,3.795,3.239,3.852,3.033,2.674,0.286
p232_171.wav,2.014,,21.544,11.327,0.931,2.604,3.59,3.114,3.577,3.726,3.94,4.053,4.044,4.707,4.206,3.66,0.0
p232_172.wav,2.02,,11.747,5.143,0.948,3.583,3.597,2.859,3.22,3.837,3.69,4.551,3.14,4.566,3.088,2.698,0.0
p232_173.wav,2.145,,14.717,6.661,0.853,2.314,3.289,2.871,3.489,3.361,3.287,3.766,3.852,4.471,3.33,3.035,0.0
p232_174.wav,2.155,,3.163,-2.848,0.753,1.501,2.775,2.747,3.294,3.403,2.679,3.457,3.194,3.93,2.195,1.983,0.0
p232_175.wav,3.126,,16.384,10.567,0.947,2.284,3.644,3.225,3.577,3.931,2.847,4.403,3.972,4.903,3.411,2.97,0.0
p232_176.wav,2.77,,12.619,3.422,0.818,1.679,3.418,3.174,3.648,3.66,3.811,2.815,4.224,3.093,2.966,2.823,0.25
p232_177.wav,2.22,,9.171,-2.324,0.619,1.354,2.939,2.822,3.22,3.707,3.924,3.468,4.456,3.928,3.527,3.085,0.6
p232_178.wav,2.009,,2.205,-4.436,0.666,1.555,3.467,2.609,3.152,3.48,4.016,4.342,4.204,3.748,3.303,3.117,0.286
p232_179.wav,3.441,,17.824,9.294,0.94,2.412,3.628,3.018,3.346,3.889,4.277,4.655,4.065,4.646,4.157,3.611,0.1
p232_180.wav,3.25,,13.661,6.153,0.91,2.084,3.517,2.742,3.469,3.158,3.593,3.662,4.032,4.3,3.304,2.858,0.0
p232_181.wav,1.824,,10.097,0.772,0.78,1.744,3.043,2.529,3.427,2.845,3.586,4.797,3.555,4.541,3.487,3.049,0.0
p232_182.wav,2.512,,3.556,-6.079,0.704,1.344,3.319,2.025,3.251,2.016,3.097,3.005,3.336,2.904,2.53,1.942,0.167
p232_183.wav,2.154,,16.953,7.872,0.894,2.67,3.583,3.02,3.333,3.937,3.879,4.68,3.461,4.734,3.596,3.154,0.0
p232_184.wav,2.134,,12.857,7.385,0.916,2.602,3.546,3.097,3.499,3.784,4.028,4.663,4.267,4.515,3.448,3.236,0.143
p232_185.wav,2.856,,7.311,3.585,0.957,2.266,3.925,2.647,3.424,3.031,3.11,3.727,3.266,4.588,3.084,2.995,0.0
p232_186.wav,1.913,,0.718,-11.22,0.635,1.392,2.96,2.357,3.332,2.489,3.594,3.226,3.443,3.18,2.91,2.447,0.0
p232_187.wav,1.375,,16.419,3.791,0.634,2.33,2.97,2.732,3.485,3.16,2.956,3.825,3.335,3.86,3.17,2.309,0.0
p232_188.wav,3.83,,15.984,9.43,0.848,2.559,3.68,3.179,3.585,3.799,3.686,3.647,3.988,3.859,3.269,2.965,0.091
p232_189.wav,2.553,,12.498,5.1,0.776,1.905,3.386,2.357,3.298,2.712,3.459,4.049,3.761,4.037,3.731,2.554,0.0
p232_190.wav,1.952,,5.722,-0.354,0.842,2.04,3.091,2.315,3.181,2.624,3.154,4.026,4.505,4.097,2.658,2.113,0.0
p232_191.wav,1.916,,23.961,11.153,0.933,3.02,3.56,3.16,3.605,3.725,2.992,3.941,4.055,4.614,3.33,2.791,0.0
p232_193.wav,2.418,,20.934,12.394,0.887,2.528,3.524,2.839,3.538,3.178,3.45,4.285,3.426,3.978,3.294,3.003,0.0
p232_194.wav,3.431,,15.906,10.635,0.896,1.982,3.55,2.532,3.43,2.91,3.197,3.887,3.351,4.737,3.217,2.996,0.0
p232_195.wav,2.347,,2.687,-2.248,0.901,2.398,3.466,3.072,3.577,3.646,3.714,3.56,3.865,3.915,2.811,2.687,0.0
p232_196.wav,2.23,,18.323,9.06,0.931,2.439,3.451,2.421,3.077,3.098,2.927,3.774,3.486,4.211,2.942,2.65,0.0
p232_197.wav,3.782,,13.814,6.766,0.937,2.402,3.728,2.854,3.577,3.197,2.974,4.252,4.479,4.643,3.199,2.714,0.083
