FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.359,6.103,0.835,3.035,,3.629,3.283,3.577,4.064,3.751,3.493,3.199,3.768,3.377,3.131,0.0
p232_002.wav,2.715,,11.24,5.877,0.956,3.632,4.31,3.761,3.249,3.593,3.914,4.155,3.797,4.134,4.318,4.304,3.795,0.0
p232_003.wav,7.185,,6.677,-0.207,0.937,3.02,4.23,3.852,3.091,3.523,3.765,3.444,3.763,3.713,4.561,3.534,3.115,0.05
p232_005.wav,6.247,,2.002,-2.579,0.784,1.529,2.5,3.693,2.601,3.587,2.631,3.71,2.91,3.055,4.005,2.506,2.236,0.0
p232_006.wav,5.104,,17.353,11.326,0.914,2.676,3.63,3.982,3.188,3.544,3.879,3.959,3.462,3.972,4.08,3.551,3.16,0.059
p232_007.wav,3.956,,13.596,7.158,0.913,2.309,3.22,3.927,3.247,3.619,3.845,3.455,4.083,4.37,4.578,3.685,3.132,0.0
p232_009.wav,4.158,,6.941,1.982,0.902,2.206,3.33,3.719,3.017,3.489,3.699,3.781,3.902,3.809,4.007,2.891,2.537,0.0
p232_010.wav,2.764,,2.707,-7.164,0.561,1.332,2.25,3.102,2.446,3.529,2.537,4.118,3.346,3.438,3.488,2.661,2.236,0.125
p232_011.wav,6.538,,17.646,11.287,0.926,2.997,3.96,4.035,3.241,3.624,3.826,4.095,3.863,4.515,4.722,3.863,3.369,0.0
p232_012.wav,4.336,,13.199,7.502,0.908,2.429,3.2,3.734,3.162,3.626,3.693,4.088,3.629,3.879,4.484,3.531,3.118,0.0
p232_013.wav,3.943,,7.843,0.948,0.914,2.065,2.89,3.686,3.177,3.647,3.722,3.539,3.255,3.548,3.956,3.047,2.425,0.0
p232_014.wav,4.617,,2.521,-3.275,0.823,1.478,2.03,3.139,2.875,3.629,3.223,3.617,3.27,3.842,3.775,2.858,2.318,0.0
