FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_060.wav,2.34,,0.017,-10.909,0.742,2.213,3.009,2.762,3.284,3.546,2.875,3.037,3.176,3.845,2.609,2.255,0.0
p232_061.wav,3.249,,20.932,13.757,0.97,2.962,3.957,3.258,3.574,3.969,3.867,4.197,3.82,4.624,3.821,3.4,0.111
p232_062.wav,2.964,,13.951,5.777,0.93,2.467,3.429,2.918,3.516,3.353,3.335,3.764,3.823,3.874,4.002,3.151,0.222
p232_063.wav,2.264,,6.793,-2.556,0.92,1.977,3.316,3.103,3.645,3.581,3.537,3.492,3.634,3.319,2.838,2.396,0.2
p232_064.wav,2.01,,1.526,-9.953,0.826,1.781,3.265,2.652,3.35,3.189,3.405,3.381,3.367,3.195,3.271,2.78,0.0
p232_065.wav,1.524,,20.177,9.248,0.868,2.854,3.476,2.943,3.179,4.073,3.817,4.372,3.586,4.725,3.588,3.218,0.0
p232_066.wav,3.277,,13.157,10.283,0.943,2.949,3.761,2.828,3.327,3.504,4.438,4.3,3.926,4.438,3.883,3.148,0.0
p232_067.wav,2.617,,6.621,-0.844,0.93,3.015,3.588,3.14,3.505,3.921,4.369,3.833,3.472,4.145,3.324,3.065,0.167
p232_068.wav,2.522,,1.951,-2.593,0.917,2.504,3.648,2.892,3.539,3.312,3.013,4.198,3.616,4.291,2.815,2.267,0.0
p232_069.wav,2.669,,17.089,9.396,0.95,2.609,3.781,3.014,3.539,3.547,4.284,3.879,4.041,4.353,3.729,3.425,0.143
p232_070.wav,2.544,,11.391,4.305,0.848,2.341,3.575,3.052,3.576,3.566,3.578,4.317,4.258,4.562,3.631,3.29,0.125
p232_071.wav,2.589,,7.067,0.131,0.694,1.679,3.184,2.856,3.33,3.578,3.611,4.139,4.408,3.923,3.471,2.875,0.143
p232_072.wav,1.987,,1.786,-5.804,0.673,1.379,3.197,2.721,3.386,3.262,3.431,3.345,3.364,3.315,3.309,2.595,0.2
p232_073.wav,1.908,,17.039,4.631,0.972,2.36,3.734,3.233,3.504,4.058,4.555,3.948,3.447,4.064,3.863,3.411,0.0
p232_074.wav,2.21,,12.667,2.42,0.819,2.233,3.1,3.094,3.54,3.756,3.821,3.978,3.341,3.653,2.992,2.214,0.0
p232_075.wav,2.346,,6.79,-3.099,0.842,1.721,3.133,2.878,3.603,3.195,3.47,3.948,3.631,4.36,2.999,2.58,0.4
p232_076.wav,1.927,,1.859,-7.595,0.653,1.433,3.05,2.81,3.611,3.114,3.902,3.074,3.946,3.963,3.327,2.855,0.25
p232_077.wav,1.742,,14.951,4.851,0.846,3.047,3.494,3.005,3.312,3.968,3.7,3.623,3.555,3.942,3.879,3.472,0.0
p232_078.wav,2.261,,11.542,4.165,0.979,3.164,3.7,3.205,3.514,4.032,4.506,3.8,3.472,4.677,3.775,3.386,0.0
p232_079.wav,2.394,,6.897,0.083,0.905,2.756,3.745,3.072,3.582,3.651,4.529,4.523,4.164,3.911,3.563,3.169,0.0
p232_080.wav,2.08,,-0.768,-12.57,0.761,1.632,2.657,2.694,3.277,3.428,3.286,2.862,3.686,3.625,2.962,2.47,0.0
p232_081.wav,1.885,,17.319,10.265,0.88,2.723,3.575,3.033,3.487,3.737,4.02,3.35,3.616,4.165,3.439,3.015,0.4
p232_082.wav,1.559,,13.402,4.054,0.641,1.482,3.151,2.495,3.336,2.962,2.86,3.591,3.444,4.369,3.686,2.815,0.333
p232_083.wav,1.661,,6.0,-1.742,0.87,2.322,3.203,2.887,3.522,3.329,3.774,3.299,3.776,4.269,3.243,2.291,0.0
p232_084.wav,1.391,,-0.223,-9.471,0.72,1.253,3.15,2.668,3.382,3.136,2.686,3.397,3.242,4.059,2.943,2.61,0.25
p232_085.wav,2.067,,18.186,10.12,0.983,3.73,3.66,3.22,3.51,4.021,3.866,3.792,3.822,4.046,3.873,3.483,0.0
p232_086.wav,1.968,,15.668,8.721,0.94,3.253,3.865,3.413,3.642,4.148,4.022,3.544,3.541,4.334,3.738,3.227,0.0
p232_087.wav,1.978,,5.597,-2.945,0.872,3.19,3.789,3.203,3.627,3.863,4.213,3.498,4.238,3.669,3.805,3.358,0.0
p232_088.wav,2.924,,1.585,-4.534,0.873,2.307,3.702,2.724,3.497,3.145,3.963,4.498,3.411,4.429,3.483,3.14,0.0
p232_089.wav,2.234,,17.453,9.055,0.882,2.488,3.652,3.154,3.486,3.94,3.335,4.001,3.51,4.04,3.277,2.952,0.0
p232_090.wav,3.943,,11.576,4.463,0.91,2.167,3.681,3.167,3.607,3.748,4.146,3.966,4.248,4.64,3.202,3.003,0.0
p232_091.wav,1.563,,6.189,-3.359,0.805,1.826,3.026,2.758,3.436,3.266,3.55,3.13,3.759,4.194,2.5,1.907,0.0
p232_092.wav,1.968,,0.881,-8.327,0.733,1.85,3.035,2.732,3.22,3.543,3.076,3.822,3.527,3.738,2.598,2.255,0.0
p232_093.wav,2.221,,16.957,8.537,0.866,2.63,3.812,3.256,3.596,3.962,4.385,4.467,4.233,3.759,3.632,3.209,0.0
p232_094.wav,2.816,,13.006,4.993,0.894,2.315,3.771,2.864,3.208,3.841,3.499,3.973,4.252,4.616,3.587,3.117,0.0
p232_095.wav,3.574,,8.212,2.686,0.741,1.177,2.999,3.152,3.618,3.706,3.399,3.799,3.779,3.776,2.904,1.983,0.083
p232_096.wav,1.678,,2.294,-9.031,0.594,1.285,2.755,2.476,3.49,2.648,3.284,2.861,3.233,4.233,2.726,2.202,0.25
p232_097.wav,2.705,,17.031,10.143,0.962,2.739,3.889,3.266,3.572,3.96,3.96,4.048,3.504,4.376,3.59,3.214,0.0
p232_098.wav,2.385,,11.1,2.981,0.887,2.187,3.431,3.376,3.652,4.069,4.188,3.088,3.895,4.45,3.289,2.725,0.0
p232_099.wav,2.765,,6.13,-0.11,0.971,3.103,3.644,3.047,3.613,3.506,3.745,3.906,3.802,4.54,3.646,3.377,0.0
p232_100.wav,1.6,,0.303,-9.196,0.78,2.079,2.828,2.371,3.078,2.965,2.782,3.071,2.804,4.049,2.884,2.315,0.333
p232_101.wav,1.946,,22.446,11.693,0.959,2.733,3.671,3.266,3.588,3.99,4.074,4.524,3.5,4.711,3.427,3.062,0.0
p232_102.wav,1.894,,10.644,2.096,0.859,2.683,3.508,3.031,3.351,3.95,4.297,3.96,4.251,4.21,3.882,3.634,0.0
p232_103.wav,3.547,,7.418,1.135,0.848,1.981,3.543,2.71,3.577,2.96,3.243,3.649,3.422,3.98,3.532,2.856,0.0
p232_104.wav,3.92,,1.414,-6.584,0.8,1.48,3.263,2.614,3.47,2.957,3.412,3.254,3.99,3.477,2.765,2.294,0.0
p232_105.wav,1.757,,17.745,10.046,0.933,3.456,3.57,3.312,3.557,4.138,3.446,3.719,3.467,4.063,3.342,3.078,0.0
p232_106.wav,2.388,,11.905,6.16,0.971,3.36,3.783,3.052,3.464,3.776,3.707,4.01,3.614,4.207,3.503,3.272,0.0
p232_107.wav,2.642,,6.82,-1.293,0.928,3.269,3.576,3.1,3.563,3.71,3.336,3.932,3.529,4.533,3.602,2.823,0.0
p232_108.wav,1.682,,0.58,-12.007,0.808,2.025,3.173,3.039,3.577,3.679,3.369,2.895,3.107,4.157,2.651,2.04,0.0
p232_109.wav,3.492,,16.671,10.21,0.934,2.751,4.009,3.319,3.597,4.048,3.752,4.695,4.363,4.455,3.761,3.342,0.0
p232_110.wav,2.035,,13.022,2.974,0.781,1.469,2.812,2.301,3.517,2.161,3.591,3.889,3.599,3.12,2.98,2.335,0.0
p232_112.wav,1.644,,5.377,-3.081,0.796,2.225,3.32,2.789,3.414,3.375,3.589,4.216,3.43,3.819,3.219,2.843,0.2
p232_113.wav,1.368,,2.608,-8.524,0.455,1.441,2.861,2.202,3.52,2.167,3.57,2.721,2.729,3.594,3.035,2.307,0.5
p232_114.wav,3.196,,18.853,11.74,0.925,2.247,3.332,3.032,3.582,3.538,3.094,4.369,3.958,4.714,3.174,2.951,0.083
p232_115.wav,2.745,,12.215,4.759,0.905,2.289,3.583,3.108,3.483,3.899,3.833,3.766,4.127,3.698,3.521,3.175,0.286
p232_116.wav,1.983,,7.655,-2.574,0.795,1.604,3.231,2.86,3.435,3.492,3.334,3.558,2.895,3.757,2.605,2.012,0.0
p232_117.wav,3.473,,2.217,-4.175,0.754,1.27,3.266,2.703,3.46,3.098,2.792,3.248,3.446,3.517,2.612,2.144,0.0
p232_118.wav,3.134,,16.09,8.406,0.96,3.23,3.812,3.381,3.64,4.114,4.179,3.52,4.34,4.511,3.927,3.606,0.0
p232_119.wav,3.168,,11.936,5.251,0.898,2.802,3.929,3.266,3.56,4.023,3.666,4.099,3.987,4.744,3.072,2.675,0.0
p232_120.wav,1.463,,4.777,-4.463,0.809,2.606,3.573,2.863,3.333,3.677,4.303,3.6,3.669,3.586,3.502,3.176,0.0
p232_121.wav,3.065,,1.485,-2.223,0.914,1.463,3.555,2.799,3.549,3.062,3.247,4.011,3.525,3.901,3.091,2.584,0.091
p232_123.wav,3.707,,19.941,13.197,0.942,2.873,3.806,3.329,3.624,4.05,3.573,3.731,4.05,4.674,3.368,2.951,0.0
p232_124.wav,1.491,,10.377,0.067,0.808,2.502,3.476,2.972,3.482,3.61,4.302,3.751,3.374,4.119,3.24,2.897,0.0
p232_125.wav,1.608,,6.253,-4.081,0.711,1.828,3.126,2.95,3.569,3.402,3.624,2.351,3.493,3.609,2.965,2.447,0.0
p232_126.wav,2.114,,2.839,-5.948,0.801,1.643,3.025,2.81,3.579,3.184,3.364,2.985,3.384,3.404,3.384,2.175,0.0
p232_127.wav,1.974,,18.576,10.121,0.98,3.508,3.592,2.832,3.193,3.784,3.562,3.627,3.984,3.743,3.326,2.978,0.0
p232_128.wav,2.962,,11.712,1.893,0.94,2.231,3.414,2.911,3.388,3.675,3.571,3.701,3.82,4.52,3.577,3.237,0.0
p232_129.wav,3.562,,6.59,5.218,0.948,2.869,3.778,3.38,3.616,4.136,3.842,3.403,3.935,4.073,3.681,3.223,0.0
p232_130.wav,2.465,,1.242,-8.017,0.873,1.966,3.343,2.946,3.592,3.348,4.062,3.601,3.63,3.539,2.866,2.208,0.5
p232_131.wav,3.054,,16.674,9.041,0.963,2.672,3.823,3.185,3.522,3.934,3.544,3.754,4.271,4.265,3.057,2.904,0.0
p232_132.wav,1.853,,11.367,2.511,0.78,2.297,2.816,2.828,3.528,3.267,3.805,3.837,4.164,4.024,3.299,2.944,0.0
p232_133.wav,2.44,,7.427,-0.332,0.752,1.451,3.388,3.073,3.616,3.571,3.245,3.198,3.613,3.816,2.663,2.228,0.625
p232_134.wav,1.804,,0.898,-10.565,0.505,1.272,3.103,1.596,2.196,1.753,4.073,3.795,3.826,3.61,3.026,2.763,0.6
p232_135.wav,1.984,,18.524,8.032,0.881,2.527,3.948,3.176,3.487,3.984,3.817,3.379,3.268,4.236,3.428,3.155,0.0
p232_136.wav,1.738,,12.476,-0.393,0.678,1.874,3.695,3.0,3.369,3.807,4.15,3.893,3.497,4.105,3.649,3.424,0.0
p232_137.wav,1.619,,5.626,-5.705,0.803,2.239,3.345,2.999,3.496,3.652,3.059,3.058,3.507,3.856,2.52,2.295,0.0
p232_138.wav,1.574,,1.029,-7.033,0.636,1.814,2.473,2.447,3.436,2.581,2.955,2.808,3.496,3.836,2.85,2.271,0.0
p232_139.wav,2.186,,16.045,9.532,0.999,3.405,3.861,3.224,3.485,4.086,4.334,4.498,4.041,4.373,3.671,3.303,0.0
p232_140.wav,1.586,,9.931,0.582,0.791,2.66,3.711,2.571,3.15,3.302,3.597,3.603,3.655,3.632,3.143,2.919,0.0
p232_141.wav,1.736,,5.192,-0.869,0.774,2.734,3.473,2.831,3.429,3.462,3.423,3.485,2.984,3.648,3.193,2.584,0.0
p232_142.wav,2.714,,1.712,-3.041,0.832,2.036,3.004,3.049,3.617,3.494,3.539,3.347,4.175,3.721,2.653,2.396,0.091
p232_143.wav,1.774,,20.525,9.387,0.91,2.835,3.579,2.949,3.299,3.921,4.34,4.341,4.667,4.53,3.585,3.39,0.0
p232_144.wav,2.28,,13.279,6.106,0.927,2.526,3.632,3.042,3.426,3.832,3.647,3.631,3.433,3.898,3.683,3.319,0.0
p232_145.wav,2.65,,6.652,-0.454,0.731,1.846,2.964,2.689,3.429,3.213,3.648,3.411,3.537,3.809,2.802,2.206,0.0
p232_146.wav,2.041,,0.938,-6.918,0.782,2.227,3.039,2.794,3.51,3.178,3.243,3.113,3.658,4.155,3.05,2.385,0.0
p232_147.wav,2.725,,20.014,15.255,0.966,3.779,3.999,3.301,3.559,4.099,4.211,4.236,2.839,4.23,3.867,3.205,0.0
p232_148.wav,3.873,,12.87,8.191,0.996,3.286,3.601,3.28,3.588,3.981,3.895,4.205,4.183,4.37,3.833,3.514,0.091
p232_150.wav,2.105,,5.914,-2.484,0.935,3.024,3.474,3.171,3.584,3.862,4.323,4.003,4.093,4.167,3.309,3.021,0.0
p232_151.wav,2.727,,1.38,-7.319,0.935,1.757,3.065,2.792,3.568,3.221,3.056,4.17,3.851,4.116,3.088,2.657,0.0
p232_152.wav,1.866,,16.309,4.949,0.902,2.135,3.524,2.69,3.348,3.248,4.213,4.302,4.0,3.874,3.649,3.075,0.0
p232_153.wav,1.932,,12.031,1.183,0.805,1.908,3.112,2.771,3.506,3.122,3.609,3.631,3.443,3.336,3.032,2.774,0.0
p232_154.wav,2.341,,7.848,-1.461,0.752,1.54,3.207,2.872,3.438,3.428,3.445,3.791,4.128,4.749,3.007,2.251,0.5
p232_155.wav,2.551,,3.139,-3.535,0.575,1.279,3.248,3.079,3.526,3.677,3.084,4.028,3.465,4.11,2.958,2.594,0.333
p232_156.wav,2.057,,16.797,8.072,0.878,2.727,3.636,2.937,3.382,3.701,3.956,3.715,3.844,3.535,2.933,2.718,0.0
p232_158.wav,2.682,,13.225,5.919,0.9,1.859,3.304,3.039,3.646,3.503,4.09,3.801,3.304,3.873,2.947,2.678,0.4
p232_159.wav,1.876,,6.982,-3.729,0.932,1.822,3.161,3.062,3.485,3.773,4.073,3.034,4.05,3.783,3.139,2.896,0.0
p232_160.wav,3.942,,3.402,-3.517,0.697,1.146,2.925,2.154,3.412,2.11,3.099,4.013,3.492,3.807,2.331,1.781,0.2
p232_161.wav,2.722,,18.196,12.27,0.955,3.36,3.728,3.37,3.662,4.035,4.433,4.318,3.741,4.715,3.697,3.402,0.0
p232_162.wav,1.596,,9.98,-0.876,0.89,1.6,3.996,2.993,3.408,3.795,3.881,3.995,3.316,4.408,3.376,3.199,0.25
p232_163.wav,2.163,,5.774,-2.475,0.911,2.834,3.315,3.145,3.573,3.85,4.188,2.964,3.513,3.801,3.705,3.245,0.0
p232_164.wav,2.469,,1.215,-6.1,0.806,1.854,2.964,2.802,3.391,3.362,3.02,2.912,3.296,3.637,2.514,2.072,0.125
p232_165.wav,1.749,,16.835,6.82,0.908,2.645,3.133,2.833,3.259,3.666,4.123,3.734,4.092,4.48,3.654,3.151,0.0
p232_167.wav,2.683,,11.255,5.409,0.985,2.999,3.996,3.069,3.613,3.569,4.352,4.315,4.117,4.331,3.902,3.592,0.0
p232_169.wav,3.388,,8.662,5.215,0.96,2.363,3.874,3.225,3.627,3.855,4.051,4.374,3.606,4.52,3.782,3.426,0.308
p232_170.wav,2.093,,0.761,-7.062,0.527,1.368,2.85,2.442,3.51,2.468,3.309,3.061,3.316,3.495,2.223,1.803,0.0
p232_171.wav,2.014,,22.12,12.112,0.94,2.672,3.713,3.403,3.671,4.106,3.706,3.929,3.958,4.237,4.166,3.673,0.0
p232_172.wav,2.02,,10.679,2.638,0.955,3.655,3.635,2.828,3.277,3.667,4.637,3.652,3.447,4.032,3.738,2.948,0.0
p232_173.wav,2.145,,6.032,-5.435,0.865,2.619,3.46,3.006,3.438,3.849,3.87,3.417,4.08,4.212,3.05,2.69,0.0
p232_174.wav,2.155,,1.14,-9.938,0.801,1.838,3.047,2.531,3.403,2.819,2.921,3.146,3.002,3.576,2.616,1.984,0.0
p232_175.wav,3.126,,16.624,10.069,0.954,2.488,3.64,3.343,3.653,4.019,3.927,4.519,4.328,4.828,3.896,3.496,0.0
p232_176.wav,2.77,,15.361,7.028,0.852,1.923,3.334,3.19,3.507,3.974,3.683,4.573,3.665,4.432,3.278,2.692,0.375
p232_177.wav,2.22,,8.437,-4.106,0.662,1.4,3.015,2.774,3.337,3.335,3.577,3.122,3.595,4.052,2.587,2.192,0.4
p232_178.wav,2.009,,1.643,-4.866,0.7,1.671,3.555,2.837,3.328,3.672,3.555,4.389,3.688,4.015,3.276,2.86,0.0
p232_179.wav,3.441,,17.558,9.017,0.949,2.391,3.682,3.14,3.462,3.935,4.121,4.65,4.26,4.41,3.451,3.243,0.1
p232_180.wav,3.25,,12.918,4.737,0.927,2.439,3.603,3.008,3.701,3.318,3.777,4.146,3.993,4.8,2.663,2.081,0.0
p232_181.wav,1.824,,8.221,-1.977,0.869,1.889,3.14,3.023,3.575,3.553,3.674,4.105,3.827,4.309,3.101,2.663,0.0
p232_182.wav,2.512,,2.521,-7.581,0.719,1.47,3.062,2.205,3.354,2.283,2.844,3.078,3.452,3.453,2.095,1.427,0.167
p232_183.wav,2.154,,14.635,3.477,0.901,2.911,3.528,3.019,3.342,3.92,4.189,4.156,3.679,4.38,3.935,3.612,0.0
p232_184.wav,2.134,,10.946,4.146,0.917,2.637,3.479,3.103,3.571,3.746,4.45,4.439,4.149,4.28,3.308,2.932,0.286
p232_185.wav,2.856,,6.221,0.021,0.959,2.407,3.911,2.947,3.596,3.385,2.907,3.359,3.422,4.414,2.789,2.57,0.0
p232_186.wav,1.913,,0.38,-11.923,0.64,1.366,2.773,2.463,3.324,2.671,3.084,3.094,3.598,3.519,2.595,2.188,0.0
p232_187.wav,1.375,,16.434,3.647,0.705,2.373,3.242,2.95,3.328,3.839,2.914,4.276,3.407,4.261,3.375,2.893,0.0
p232_188.wav,3.83,,11.432,3.507,0.867,2.75,3.68,2.883,3.472,3.42,2.867,3.828,3.626,4.168,2.977,2.517,0.0
p232_189.wav,2.553,,7.843,0.499,0.802,2.123,3.587,3.01,3.453,3.749,4.02,3.481,3.571,4.022,3.094,2.595,0.125
p232_190.wav,1.952,,1.576,-7.014,0.861,1.851,3.222,2.509,3.308,2.935,3.112,3.291,3.252,3.466,2.805,2.669,0.0
p232_191.wav,1.916,,24.982,12.073,0.935,2.982,3.527,3.158,3.638,3.655,2.957,4.155,3.946,4.325,3.546,2.868,0.0
p232_193.wav,2.418,,13.488,5.726,0.93,3.014,3.614,3.187,3.563,3.876,4.398,3.647,3.268,3.911,3.568,3.229,0.0
p232_194.wav,3.431,,6.759,-0.792,0.938,2.569,3.746,2.951,3.554,3.462,3.78,4.193,3.627,4.13,3.458,3.024,0.0
p232_195.wav,2.347,,1.096,-7.425,0.936,2.944,3.506,2.994,3.533,3.548,4.019,3.926,4.476,3.876,3.175,3.263,0.0
p232_196.wav,2.23,,15.342,6.384,0.939,2.772,3.501,2.957,3.355,3.791,3.346,3.97,4.184,3.992,3.269,3.067,0.0
p232_197.wav,3.782,,11.602,6.583,0.947,2.523,3.884,3.055,3.512,3.672,4.358,4.371,4.273,4.811,3.655,3.324,0.083
