FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_073.wav,1.908,,16.559,4.225,0.956,2.218,3.658,3.182,3.536,3.921,4.175,4.187,3.263,4.761,3.837,3.459,0.0
p232_074.wav,2.21,,12.505,2.626,0.831,2.022,3.193,3.017,3.41,3.788,3.627,3.523,3.387,3.596,3.222,2.104,0.0
p232_075.wav,2.346,,6.283,-2.438,0.837,1.517,3.286,2.853,3.33,3.657,3.908,3.61,3.689,3.822,3.211,2.76,0.2
p232_076.wav,1.927,,1.233,-7.477,0.586,1.249,2.937,2.233,2.961,2.614,3.881,3.789,4.009,3.635,3.203,2.786,0.25
p232_077.wav,1.742,,15.081,5.021,0.851,2.621,3.472,2.978,3.282,3.974,3.606,3.759,3.841,4.183,3.539,3.256,0.0
p232_078.wav,2.261,,11.174,3.466,0.956,3.208,3.727,3.175,3.506,3.998,4.611,3.652,3.864,4.812,3.661,3.357,0.0
p232_079.wav,2.394,,4.314,-2.686,0.843,1.696,3.626,3.072,3.601,3.65,4.085,4.265,3.835,4.176,3.431,2.881,0.0
p232_080.wav,2.08,,-0.209,-11.748,0.767,1.62,2.648,2.726,3.331,3.353,3.375,2.972,3.637,3.932,3.028,2.35,0.0
p232_081.wav,1.885,,17.45,11.161,0.874,2.482,3.646,2.98,3.419,3.728,3.776,3.848,3.55,4.243,3.269,2.951,0.4
p232_082.wav,1.559,,11.209,-0.197,0.572,1.508,2.745,1.292,1.769,1.263,3.22,3.836,3.114,4.181,3.534,2.288,0.0
p232_083.wav,1.661,,7.234,0.649,0.852,2.137,3.316,3.073,3.398,3.927,3.671,3.059,3.018,4.029,3.07,2.577,0.0
p232_084.wav,1.391,,1.787,-5.909,0.688,1.448,3.388,2.579,3.184,3.283,3.677,2.817,3.866,3.506,3.056,2.76,0.25
p232_085.wav,2.067,,16.396,8.345,0.976,3.333,3.643,3.187,3.429,4.103,3.525,3.615,3.792,4.157,3.756,3.278,0.0
p232_086.wav,1.968,,12.23,7.235,0.942,3.177,3.885,3.221,3.524,4.01,3.138,4.191,3.704,4.32,3.63,3.278,0.0
p232_087.wav,1.978,,4.971,-3.692,0.849,2.226,3.806,3.204,3.605,3.91,4.131,3.609,4.255,3.756,3.69,3.32,0.0
p232_088.wav,2.924,,1.35,-4.407,0.837,1.668,3.472,2.807,3.51,3.216,4.188,4.189,3.524,4.641,3.383,3.017,0.0
p232_089.wav,2.234,,13.141,7.807,0.85,1.736,3.373,2.857,3.47,3.342,3.694,3.51,3.837,3.32,3.155,2.866,0.0
p232_090.wav,3.943,,11.689,4.268,0.857,1.834,3.47,3.05,3.637,3.508,3.757,2.988,4.247,4.306,2.737,2.234,0.083
p232_091.wav,1.563,,8.298,0.586,0.716,1.322,2.762,2.147,2.986,2.741,3.861,2.735,4.018,3.884,2.552,1.954,0.0
p232_092.wav,1.968,,0.78,-7.945,0.585,1.422,2.943,2.526,3.013,3.493,3.908,2.375,3.849,3.306,2.6,2.264,0.25
p232_093.wav,2.221,,14.814,7.973,0.843,2.047,3.689,2.927,3.326,3.812,4.248,4.495,3.956,4.379,3.527,2.806,0.0
p232_094.wav,2.816,,12.435,4.88,0.876,1.951,3.497,2.627,3.126,3.531,3.631,3.771,4.128,3.705,3.231,2.751,0.0
p232_095.wav,3.574,,6.144,2.347,0.698,1.141,2.934,2.821,3.378,3.399,3.374,2.802,3.792,3.097,2.295,2.126,0.333
p232_096.wav,1.678,,2.977,-6.534,0.576,1.199,2.631,2.556,3.285,3.062,2.523,2.874,3.626,3.547,1.942,1.547,0.0
p232_097.wav,2.705,,16.805,9.53,0.943,2.476,3.773,3.09,3.468,3.764,3.914,4.131,3.378,4.262,3.565,3.241,0.0
p232_098.wav,2.385,,10.856,3.055,0.878,1.865,3.45,3.328,3.649,3.995,4.072,3.157,3.56,4.511,3.395,2.844,0.0
p232_099.wav,2.765,,5.973,-0.541,0.962,2.412,3.738,3.074,3.647,3.527,3.965,4.034,3.769,4.253,3.785,3.451,0.0
p232_100.wav,1.6,,-0.444,-9.939,0.767,1.572,3.018,2.778,3.383,3.433,3.813,3.527,3.355,3.468,2.968,2.579,0.0
p232_101.wav,1.946,,18.421,8.955,0.948,2.463,3.681,3.162,3.623,3.704,4.101,4.703,2.962,4.89,3.538,3.012,0.0
p232_102.wav,1.894,,10.992,2.288,0.806,2.324,3.243,3.004,3.35,3.887,4.167,3.383,3.979,4.478,3.524,3.234,0.0
p232_103.wav,3.547,,8.042,2.904,0.766,1.474,3.728,2.602,3.395,3.003,3.894,3.253,4.287,3.7,3.217,2.664,0.2
p232_104.wav,3.92,,4.584,1.031,0.793,1.588,3.29,2.635,3.176,3.331,3.673,2.847,4.311,3.394,3.114,2.895,0.333
p232_105.wav,1.757,,16.448,8.001,0.918,2.893,3.596,3.286,3.536,4.134,3.574,4.167,3.59,4.169,3.505,3.313,0.0
p232_106.wav,2.388,,11.97,5.773,0.94,2.551,3.708,2.897,3.461,3.55,4.013,4.468,3.634,4.395,3.331,3.072,0.0
p232_107.wav,2.642,,7.151,0.352,0.925,2.733,3.552,2.958,3.542,3.426,3.337,3.741,3.524,4.495,2.872,2.689,0.0
p232_108.wav,1.682,,3.753,-2.077,0.812,1.721,3.103,2.817,3.217,3.735,3.494,3.25,2.923,4.114,3.123,2.78,0.0
p232_109.wav,3.492,,17.828,10.332,0.918,2.356,3.904,3.106,3.583,3.619,4.23,4.449,4.42,4.726,3.808,3.294,0.0
p232_110.wav,2.035,,10.333,3.833,0.676,1.348,3.01,2.553,3.224,3.118,3.645,3.799,4.134,3.919,2.951,2.46,0.167
p232_112.wav,1.644,,5.913,-2.331,0.769,2.028,3.2,2.583,3.188,3.319,3.937,3.503,3.344,3.46,3.428,3.056,0.2
p232_113.wav,1.368,,1.726,-8.134,0.334,1.298,2.888,1.947,2.574,2.801,3.343,3.528,3.793,3.159,2.914,2.565,0.25
p232_114.wav,3.196,,12.457,8.409,0.908,1.606,3.35,2.906,3.433,3.441,3.116,4.137,3.633,4.289,3.1,2.841,0.083
p232_115.wav,2.745,,9.754,3.166,0.848,1.809,3.34,2.982,3.368,3.804,4.023,4.065,4.449,3.581,3.229,2.875,0.0
p232_116.wav,1.983,,7.106,-1.138,0.786,1.567,3.491,2.877,3.228,3.836,3.683,4.098,3.819,4.296,3.322,2.796,0.0
p232_117.wav,3.473,,1.507,-1.446,0.684,1.218,3.374,2.353,2.814,3.412,3.742,3.603,3.626,3.11,3.204,2.764,0.0
p232_118.wav,3.134,,13.755,7.783,0.952,2.355,3.792,3.36,3.601,4.143,3.772,3.896,4.312,4.68,3.966,3.407,0.0
p232_119.wav,3.168,,11.189,4.872,0.895,2.277,3.81,3.146,3.435,4.016,3.298,3.76,3.559,4.565,3.024,2.667,0.0
p232_120.wav,1.463,,5.029,-4.292,0.789,2.671,3.579,2.829,3.295,3.646,4.335,3.218,4.371,3.702,3.315,3.074,0.0
p232_121.wav,3.065,,3.091,-1.022,0.896,1.839,3.472,3.048,3.499,3.718,2.974,3.833,2.989,4.096,3.089,2.408,0.091
p232_123.wav,3.707,,19.065,11.615,0.93,2.803,3.725,3.109,3.627,3.605,3.911,3.832,4.113,4.686,3.37,3.099,0.0
p232_124.wav,1.491,,12.467,5.69,0.779,1.949,3.61,2.952,3.319,3.766,4.072,4.442,3.355,4.342,3.196,2.816,0.0
p232_125.wav,1.608,,8.101,1.118,0.692,1.43,2.985,2.495,3.098,3.272,3.766,3.464,3.504,4.107,2.897,2.683,0.0
p232_126.wav,2.114,,2.725,-4.618,0.763,1.451,3.018,2.855,3.589,3.278,4.07,3.314,4.307,3.54,3.116,2.583,0.0
p232_127.wav,1.974,,17.058,7.601,0.974,3.346,3.569,2.88,3.166,3.966,3.762,3.174,3.86,3.971,3.419,3.004,0.0
p232_128.wav,2.962,,15.914,7.443,0.898,1.808,3.198,2.477,3.198,2.947,3.871,3.559,3.777,4.616,2.94,2.56,0.0
p232_129.wav,3.562,,6.572,3.501,0.924,2.222,3.625,2.787,3.619,3.087,3.739,2.978,3.757,4.311,3.229,2.946,0.0
p232_130.wav,2.465,,3.347,-3.256,0.863,1.615,3.561,2.97,3.513,3.54,3.759,4.099,3.483,4.328,3.171,2.323,0.5
p232_131.wav,3.054,,16.834,9.349,0.943,2.376,3.825,3.156,3.546,3.866,3.777,3.705,4.111,4.272,3.114,2.851,0.0
p232_132.wav,1.853,,13.118,5.88,0.777,1.837,2.859,2.813,3.451,3.35,3.304,3.472,3.474,3.678,2.966,2.616,0.0
p232_133.wav,2.44,,5.831,-0.423,0.626,1.26,3.266,2.689,3.28,3.4,3.613,3.664,3.794,3.119,3.041,2.673,0.375
p232_134.wav,1.804,,0.93,-9.404,0.442,1.212,2.883,1.864,2.832,1.877,2.671,3.227,3.779,3.175,2.779,2.02,0.6
p232_135.wav,1.984,,14.33,5.373,0.883,2.087,3.863,2.849,3.401,3.542,3.699,4.316,3.719,4.302,3.606,2.96,0.0
p232_136.wav,1.738,,13.014,0.413,0.656,1.77,3.498,2.826,3.187,3.734,3.28,3.967,3.715,3.845,3.338,3.038,0.0
p232_137.wav,1.619,,5.708,-4.842,0.724,1.588,2.891,2.672,3.281,3.315,3.332,3.294,3.681,4.028,2.637,2.207,0.0
p232_138.wav,1.574,,1.202,-4.177,0.593,1.405,2.432,2.125,2.971,2.704,3.236,2.583,3.546,3.702,2.671,2.012,0.0
p232_139.wav,2.186,,15.739,8.429,0.998,3.224,3.814,3.254,3.519,4.094,4.059,4.206,3.92,4.334,3.483,3.066,0.0
p232_140.wav,1.586,,10.091,0.81,0.77,2.429,3.703,2.523,3.11,3.265,3.797,3.848,3.788,3.637,3.302,3.012,0.0
p232_141.wav,1.736,,5.084,-1.319,0.779,2.106,3.497,2.906,3.399,3.696,3.739,3.487,3.138,3.292,3.012,2.646,0.0
p232_142.wav,2.714,,1.655,-2.997,0.847,1.587,2.986,3.06,3.632,3.498,3.608,2.782,4.271,3.924,2.46,2.044,0.182
p232_143.wav,1.774,,17.459,6.985,0.888,2.527,3.07,2.369,3.212,2.717,3.646,3.608,3.841,4.06,2.922,2.494,0.0
p232_144.wav,2.28,,14.112,7.571,0.904,2.502,3.459,2.785,3.472,3.211,4.136,3.897,3.278,4.082,3.431,3.115,0.0
p232_145.wav,2.65,,8.563,2.409,0.705,1.618,2.992,2.497,3.104,3.393,3.581,3.008,3.415,3.023,2.945,2.65,0.0
p232_146.wav,2.041,,1.296,-5.648,0.712,1.77,3.175,2.853,3.377,3.592,3.449,3.902,3.933,4.053,3.419,2.696,0.0
p232_147.wav,2.725,,14.439,10.021,0.962,2.682,4.009,3.07,3.43,3.911,4.271,4.433,3.118,4.361,3.779,3.191,0.0
p232_148.wav,3.873,,10.83,6.689,0.991,2.071,3.566,3.203,3.476,4.08,3.525,4.349,4.383,4.413,3.257,3.053,0.0
p232_150.wav,2.105,,5.773,-2.872,0.933,2.351,3.447,3.203,3.591,3.918,4.223,3.75,3.826,4.117,3.303,3.068,0.0
p232_151.wav,2.727,,4.151,-0.746,0.862,1.405,2.946,2.682,3.592,2.952,3.04,2.88,3.071,4.009,2.474,2.198,0.2
p232_152.wav,1.866,,16.836,6.516,0.877,2.006,3.465,2.544,3.121,3.277,3.083,3.914,3.885,3.379,3.057,2.739,0.0
p232_153.wav,1.932,,12.226,2.08,0.726,1.679,3.17,2.833,3.435,3.387,4.161,4.041,3.868,3.299,3.297,2.903,0.0
p232_154.wav,2.341,,7.543,-1.036,0.675,1.292,3.241,2.642,3.087,3.553,4.187,2.698,4.04,3.893,2.873,2.576,1.0
p232_155.wav,2.551,,1.554,-4.455,0.497,1.163,3.11,2.241,3.132,2.52,4.392,3.87,4.192,3.39,3.079,2.67,0.5
p232_156.wav,2.057,,9.788,6.821,0.819,1.419,3.663,2.797,3.215,3.704,4.071,3.477,4.055,3.862,3.12,2.653,0.0
p232_158.wav,2.682,,12.419,6.1,0.884,1.576,3.244,2.855,3.368,3.575,3.612,3.896,3.776,3.727,3.003,2.691,0.3
p232_159.wav,1.876,,6.922,-0.296,0.909,1.61,2.824,2.605,3.039,3.569,3.851,3.185,4.018,4.54,3.029,2.939,0.0
p232_160.wav,3.942,,3.339,-1.745,0.508,1.101,3.136,1.899,3.044,2.099,3.365,3.274,4.617,3.308,2.691,2.279,0.6
p232_161.wav,2.722,,13.34,7.595,0.944,2.345,3.767,3.097,3.523,3.76,4.392,3.774,3.965,4.657,3.83,3.223,0.0
p232_162.wav,1.596,,10.212,0.305,0.898,2.716,3.971,2.9,3.331,3.713,3.972,3.833,3.294,4.054,3.346,3.122,0.5
p232_163.wav,2.163,,5.57,-1.733,0.893,2.173,3.432,2.98,3.398,3.785,4.184,2.838,3.578,3.467,3.357,3.227,0.0
p232_164.wav,2.469,,1.198,-6.375,0.807,1.708,3.055,2.878,3.39,3.533,3.537,3.344,3.645,3.437,3.197,2.28,0.125
p232_165.wav,1.749,,16.132,6.918,0.843,2.088,2.943,2.653,3.512,2.947,4.056,3.587,3.582,4.152,3.063,2.455,0.0
p232_167.wav,2.683,,11.703,7.301,0.961,1.951,3.956,2.997,3.543,3.5,3.892,4.387,3.995,4.243,3.565,3.239,0.0
p232_169.wav,3.388,,8.472,4.774,0.892,1.549,3.496,3.028,3.641,3.447,3.641,4.286,3.838,4.74,3.4,2.992,0.154
p232_170.wav,2.093,,2.574,-3.237,0.528,1.382,3.16,2.307,3.157,2.717,3.454,3.594,3.229,3.391,2.977,2.576,0.0
p232_171.wav,2.014,,21.378,10.891,0.913,2.52,3.676,3.053,3.557,3.612,4.239,4.603,4.103,4.702,4.073,3.485,0.0
p232_172.wav,2.02,,10.944,2.565,0.938,3.667,3.629,2.915,3.362,3.7,4.59,3.579,3.036,4.102,3.639,2.95,0.0
p232_173.wav,2.145,,9.719,2.617,0.832,2.171,3.203,2.725,3.471,3.1,3.828,3.169,3.806,4.231,2.82,2.356,0.0
p232_174.wav,2.155,,1.575,-8.704,0.667,1.5,3.185,2.665,3.371,3.114,3.652,2.835,3.382,3.171,2.701,2.314,0.0
p232_175.wav,3.126,,15.613,9.74,0.94,2.241,3.547,2.878,3.545,3.29,3.159,4.052,3.911,4.843,3.323,3.096,0.0
p232_176.wav,2.77,,10.836,2.954,0.786,1.423,3.374,3.037,3.624,3.511,4.081,3.757,4.018,3.537,3.363,2.959,0.375
p232_177.wav,2.22,,8.029,-3.378,0.621,1.396,2.728,2.295,2.976,2.938,3.906,3.762,4.015,3.757,3.629,2.427,0.6
p232_178.wav,2.009,,1.71,-3.719,0.642,1.507,3.406,2.651,3.03,3.749,3.992,3.633,3.921,2.857,3.198,2.98,0.286
p232_179.wav,3.441,,18.094,9.954,0.932,2.361,3.696,3.026,3.441,3.752,4.177,4.264,4.465,4.704,4.526,4.017,0.1
p232_180.wav,3.25,,10.809,3.468,0.883,1.686,3.635,2.951,3.356,3.751,3.778,3.26,3.576,4.278,2.913,2.357,0.0
p232_181.wav,1.824,,7.16,-1.996,0.804,1.659,3.057,2.722,3.223,3.536,3.385,4.325,3.008,4.201,2.717,2.609,0.25
p232_182.wav,2.512,,1.961,-7.32,0.651,1.281,3.216,2.26,3.335,2.456,3.34,3.514,3.694,3.47,2.72,2.206,0.167
p232_183.wav,2.154,,14.686,3.541,0.9,2.739,3.513,2.999,3.341,3.885,4.277,3.825,3.859,4.53,4.007,3.579,0.0
p232_184.wav,2.134,,8.917,2.311,0.888,1.905,3.503,3.168,3.601,3.85,4.543,4.647,3.849,4.424,3.282,2.869,0.286
p232_185.wav,2.856,,6.621,0.667,0.957,2.171,3.95,2.86,3.449,3.417,3.474,3.228,3.765,4.325,2.966,2.786,0.0
p232_186.wav,1.913,,0.247,-11.769,0.628,1.549,2.919,2.654,3.408,3.032,4.229,3.293,3.542,3.385,3.14,2.674,0.0
p232_187.wav,1.375,,18.844,6.517,0.69,2.258,3.224,2.74,3.271,3.463,3.343,3.999,3.426,4.319,3.446,2.908,0.0
p232_188.wav,3.83,,11.223,4.577,0.826,1.877,3.65,2.819,3.381,3.51,3.78,3.548,3.866,4.05,3.254,2.757,0.091
p232_189.wav,2.553,,7.822,2.275,0.727,1.474,3.165,2.493,3.478,2.645,3.041,4.069,3.199,3.91,2.92,2.554,0.125
p232_190.wav,1.952,,3.742,-2.79,0.806,1.682,2.966,2.018,2.991,2.362,3.484,2.76,3.873,4.067,2.854,2.238,0.0
p232_191.wav,1.916,,16.879,7.584,0.927,2.454,3.476,3.011,3.524,3.56,3.401,3.958,4.034,4.394,3.419,2.895,0.0
p232_193.wav,2.418,,14.59,7.55,0.874,2.329,3.559,2.792,3.579,3.106,3.615,4.283,3.046,3.99,3.555,3.059,0.0
p232_194.wav,3.431,,10.399,6.196,0.89,1.656,3.496,2.547,3.478,2.811,2.99,3.141,3.624,4.614,2.76,2.504,0.0
p232_195.wav,2.347,,1.571,-5.817,0.892,2.026,3.426,3.003,3.488,3.654,3.571,4.174,3.962,4.333,3.046,2.826,0.0
p232_196.wav,2.23,,15.833,7.348,0.936,2.211,3.429,2.839,3.275,3.684,3.009,3.122,3.51,3.543,2.874,2.742,0.0
p232_197.wav,3.782,,12.221,7.13,0.932,2.347,3.854,2.783,3.492,3.216,3.707,4.185,4.231,4.721,4.009,3.575,0.083
