filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_006.wav,5.1035,16000,1,3.5952442,3.9517357,3.9974816,3.1817983389384685,3.5183420839297455,3.932472439267941,4.076154
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_015.wav,5.3199375,16000,1,4.036715,4.235241,4.457931,3.4462679578547624,3.6695513802385165,4.160781895901832,3.9525669
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_002.wav,2.7151875,16000,1,3.5370054,3.9424934,3.8407362,3.144940406691696,3.513185444937861,3.8420137419246316,3.6620746
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_031.wav,2.2903125,16000,1,3.4023652,3.9133377,3.7240992,3.057972625115708,3.4968243113305033,3.7705033986297893,3.6842418
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_023.wav,9.768875,16000,1,3.0203316,4.194197,2.703254,2.7978509850310744,3.64849608906417,2.9917284326040687,3.2576807
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_014.wav,4.616875,16000,1,3.1488867,4.1658688,2.964514,2.887587290142275,3.633798694884065,3.2171661812744294,3.0917215
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_016.wav,5.5693125,16000,2,3.7495008,4.202591,3.9420135,3.2770837714093615,3.652774541483353,3.8991422862121317,4.117446
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_033.wav,1.4479375,16000,2,2.9155285,3.791084,2.9742045,2.722979017504409,3.4264548144756013,3.2251772170207644,3.2669606
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_010.wav,2.764375,16000,2,2.5464096,3.9165788,2.210453,2.447696012392677,3.498648350732209,2.517516944906999,3.1224787
/data3/jrichter/logs/sgmse_logs/iazxawoi-LRS3_SIGMOS_50_OVRL/results/50k/p232_034.wav,1.472,16000,2,3.0862246,4.104727,3.0552106,2.8440700215204577,3.6015176834576295,3.2912166281775734,3.1461253
