FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_024.wav,5.52,,13.662,11.196,0.964,2.513,3.946,3.228,3.614,3.848,4.538,4.591,4.565,4.46,3.973,3.627,0.0
p232_025.wav,1.876,,11.916,5.517,0.915,2.064,3.675,3.13,3.486,3.892,3.458,3.934,3.316,4.589,3.468,3.043,0.0
p232_027.wav,3.771,,5.876,1.426,0.946,2.142,3.692,3.271,3.612,3.995,3.909,3.311,3.981,4.731,3.127,2.786,0.0
p232_028.wav,2.065,,1.349,-8.686,0.582,1.498,3.268,2.451,2.943,3.442,2.94,3.898,3.4,4.217,3.267,2.562,0.0
p232_029.wav,3.415,,16.401,8.376,0.832,1.791,3.593,2.734,3.305,3.318,3.838,4.077,4.128,4.762,3.261,2.805,0.0
p232_030.wav,3.849,,11.0,6.89,0.893,1.807,3.561,2.599,3.064,3.538,4.41,2.986,3.737,4.148,2.77,2.435,0.083
p232_031.wav,2.29,,5.456,-2.422,0.649,1.65,3.416,2.799,3.342,3.443,3.694,3.336,3.4,3.973,3.069,2.999,0.167
p232_032.wav,3.49,,-0.011,-2.466,0.396,1.086,2.764,1.935,2.358,3.036,2.807,2.364,3.848,3.12,2.28,1.953,0.818
p232_033.wav,1.448,,15.611,4.333,0.749,2.481,3.25,2.658,3.291,3.297,4.342,3.97,3.788,4.397,3.087,2.882,0.0
p232_034.wav,1.472,,9.767,3.387,0.667,1.645,3.002,2.468,3.09,3.151,3.557,3.782,4.216,4.229,3.62,2.991,0.0
p232_035.wav,3.158,,5.735,1.47,0.816,1.363,3.158,2.391,3.074,3.084,2.896,3.299,3.774,3.97,2.301,2.061,0.308
p232_036.wav,2.843,,-1.182,-4.341,0.413,1.204,2.902,2.259,2.643,3.484,3.105,3.73,3.851,3.529,2.48,2.04,0.3
p232_037.wav,3.856,,8.955,6.071,0.911,1.731,3.696,3.337,3.588,4.117,4.391,3.413,4.084,4.144,3.715,3.268,0.0
p232_038.wav,2.09,,8.878,0.241,0.887,2.169,3.66,3.129,3.535,3.855,4.052,3.102,3.457,3.732,3.505,2.976,0.0
p232_039.wav,1.94,,3.862,-6.504,0.614,2.145,3.085,2.716,3.203,3.719,4.042,3.089,3.702,3.834,3.794,3.411,0.0
p232_040.wav,1.898,,-0.969,-8.515,0.963,2.117,3.148,2.87,3.328,3.676,3.458,3.211,3.894,4.212,3.071,2.929,0.0
p232_041.wav,2.007,,16.145,7.163,0.785,1.991,3.265,2.649,3.474,2.908,3.577,3.369,3.874,4.006,3.608,3.292,0.0
p232_042.wav,2.514,,10.135,4.546,0.949,2.346,3.915,3.165,3.513,3.935,3.823,3.8,4.105,4.611,2.956,2.7,0.0
p232_043.wav,1.96,,7.81,0.639,0.601,1.422,2.971,2.858,3.321,3.512,3.331,3.086,4.055,4.02,2.941,2.327,0.143
p232_044.wav,1.383,,1.931,-5.688,0.604,1.286,2.612,1.729,2.832,1.866,2.565,3.393,3.138,3.253,2.536,1.795,0.0
p232_045.wav,1.238,,14.364,4.333,0.897,3.236,3.288,3.045,3.338,4.011,4.007,3.351,3.78,3.588,3.373,3.063,0.0
p232_046.wav,1.416,,11.052,1.552,0.706,1.777,2.634,2.106,2.71,2.898,3.23,4.146,3.785,3.989,3.238,2.871,0.0
p232_047.wav,1.926,,7.524,2.314,0.789,1.41,3.005,2.502,2.956,3.425,3.977,3.824,3.554,4.248,3.254,3.004,0.0
p232_048.wav,1.82,,-0.307,-11.0,0.522,1.539,3.327,2.595,3.386,3.009,3.334,3.847,3.707,3.714,2.678,2.24,0.0
p232_049.wav,2.941,,12.519,9.693,0.929,1.993,3.738,3.171,3.535,3.835,3.43,4.052,3.926,4.666,3.34,3.158,0.0
p232_050.wav,1.733,,12.379,3.59,0.782,1.601,3.113,2.664,3.357,3.118,4.015,3.767,3.355,3.923,3.657,3.137,0.0
p232_051.wav,1.476,,6.023,-3.448,0.57,1.512,2.858,1.886,2.66,2.709,4.028,4.024,4.094,3.775,2.943,2.345,0.75
p232_052.wav,2.199,,0.237,-4.273,0.322,1.227,2.68,1.205,1.505,1.415,3.424,3.305,3.555,3.255,2.697,2.021,1.0
p232_053.wav,1.644,,9.901,4.239,0.809,1.463,3.549,2.651,2.945,3.755,3.921,2.764,3.553,4.423,3.61,2.974,0.0
p232_054.wav,3.706,,9.143,5.342,0.871,1.481,3.496,2.726,3.338,3.318,3.387,3.494,3.817,4.211,2.909,2.609,0.091
p232_055.wav,1.526,,6.009,-1.425,0.671,1.792,3.581,2.591,2.999,3.616,3.831,3.094,3.429,4.214,3.051,2.851,0.0
p232_056.wav,1.803,,0.405,-8.849,0.515,1.24,2.366,1.897,2.665,2.498,3.437,3.763,3.225,2.998,2.58,1.925,0.0
p232_057.wav,2.236,,13.963,6.042,0.909,2.272,3.537,3.068,3.326,4.078,3.915,3.182,4.047,4.505,3.143,2.674,0.0
p232_058.wav,3.899,,8.506,4.769,0.925,2.085,3.931,3.185,3.528,3.903,4.65,3.162,3.944,4.233,3.906,3.605,0.0
p232_059.wav,1.32,,3.934,-7.334,0.682,2.083,3.089,2.958,3.36,3.845,3.8,1.792,3.782,3.455,2.348,2.307,0.0
p232_060.wav,2.34,,-0.602,-11.308,0.713,2.12,3.224,2.777,3.233,3.677,3.728,2.985,3.345,3.703,2.743,2.337,0.0
p232_061.wav,3.249,,11.917,9.459,0.92,1.911,3.892,2.91,3.49,3.388,3.839,3.598,3.358,4.872,3.264,2.899,0.111
p232_062.wav,2.964,,12.749,6.224,0.872,2.025,3.369,2.736,3.464,3.051,3.734,4.267,3.937,4.273,3.629,2.746,0.222
p232_063.wav,2.264,,6.206,0.391,0.807,1.419,3.296,2.823,3.296,3.562,3.628,3.777,3.501,4.373,3.37,2.638,0.2
p232_064.wav,2.01,,3.345,-4.563,0.744,1.541,3.31,2.261,2.968,2.901,3.444,3.527,4.1,3.49,2.861,2.613,0.0
p232_065.wav,1.524,,11.837,3.243,0.816,1.812,3.125,2.736,3.104,3.784,3.212,4.312,2.944,4.2,3.382,3.061,0.0
p232_066.wav,3.277,,11.146,5.718,0.921,2.284,3.407,2.72,3.575,2.953,3.384,4.104,3.862,4.426,3.722,3.149,0.0
p232_067.wav,2.617,,5.622,-0.883,0.82,1.816,3.619,2.978,3.356,3.824,3.648,3.559,3.792,4.356,3.072,2.506,0.167
p232_068.wav,2.522,,0.87,-2.497,0.778,1.66,3.598,2.699,3.406,3.151,3.004,4.306,3.449,3.743,3.321,2.904,0.0
p232_069.wav,2.669,,12.458,6.943,0.924,2.022,3.613,2.842,3.477,3.321,3.434,3.75,4.401,4.142,2.992,2.746,0.143
p232_070.wav,2.544,,6.579,3.265,0.712,1.382,3.449,2.636,3.128,3.388,3.46,3.716,4.082,3.532,2.981,2.721,0.25
p232_071.wav,2.589,,5.814,-1.405,0.623,1.477,2.911,2.694,3.469,2.937,3.972,3.482,4.433,4.092,2.91,2.565,0.0
p232_072.wav,1.987,,-0.422,-6.113,0.439,1.174,2.78,1.739,2.255,2.785,3.801,2.554,3.751,3.38,2.747,2.239,0.2
p232_073.wav,1.908,,13.97,2.958,0.924,2.22,3.382,2.99,3.636,3.446,3.779,3.771,3.554,4.412,3.546,3.217,0.0
p232_074.wav,2.21,,11.387,2.067,0.787,1.969,3.285,2.949,3.313,3.856,3.23,3.843,3.349,4.248,3.122,2.338,0.0
p232_075.wav,2.346,,6.52,-2.119,0.768,1.365,3.529,2.704,3.194,3.561,4.09,3.052,3.389,3.546,3.186,2.97,0.4
p232_076.wav,1.927,,0.064,-7.639,0.473,1.216,2.938,1.293,1.588,1.315,3.322,3.896,3.92,3.175,2.926,2.657,0.25
p232_077.wav,1.742,,13.971,3.929,0.85,2.731,3.5,3.032,3.329,3.994,3.462,3.71,3.946,4.268,3.637,3.262,0.0
p232_078.wav,2.261,,8.787,1.516,0.961,2.341,3.631,3.225,3.548,4.045,4.19,3.899,3.156,4.709,3.552,3.149,0.0
p232_079.wav,2.394,,4.878,-2.117,0.873,2.178,3.665,2.97,3.478,3.646,4.272,4.49,4.018,4.221,3.568,3.16,0.0
p232_080.wav,2.08,,-0.753,-11.873,0.753,1.693,2.8,2.616,3.136,3.468,3.799,3.186,3.485,3.866,3.06,2.597,0.0
p232_081.wav,1.885,,17.759,11.327,0.868,2.673,3.601,2.766,3.361,3.376,4.009,4.041,3.471,4.419,3.531,3.145,0.4
p232_082.wav,1.559,,10.492,-0.1,0.592,1.456,2.841,1.39,2.224,1.41,2.718,3.575,2.809,4.339,3.795,2.51,0.0
p232_083.wav,1.661,,7.144,1.379,0.785,1.762,3.223,2.703,3.44,3.124,2.956,3.09,3.333,4.04,2.848,2.387,0.0
p232_084.wav,1.391,,1.044,-7.002,0.647,1.393,2.961,2.307,3.007,2.979,2.772,3.809,3.674,4.225,2.864,2.351,0.25
p232_085.wav,2.067,,14.763,7.013,0.961,2.714,3.669,3.13,3.431,3.982,4.004,3.343,3.856,3.847,3.558,3.253,0.0
p232_086.wav,1.968,,9.51,4.779,0.918,2.251,3.838,3.183,3.429,4.122,3.834,3.685,3.783,4.035,3.054,2.936,0.0
p232_087.wav,1.978,,4.852,-3.46,0.851,2.244,3.752,3.211,3.596,3.92,4.588,3.392,4.727,3.671,3.869,3.439,0.0
p232_088.wav,2.924,,1.112,-4.648,0.824,1.906,3.589,2.777,3.453,3.285,3.96,4.368,3.328,4.448,3.386,2.809,0.0
p232_089.wav,2.234,,13.612,8.018,0.849,1.872,3.52,2.862,3.329,3.59,3.219,3.809,3.381,4.197,3.1,2.809,0.0
p232_090.wav,3.943,,9.18,2.923,0.813,1.426,3.418,2.882,3.36,3.562,4.144,2.499,4.515,4.469,3.128,2.611,0.083
p232_091.wav,1.563,,6.578,-0.608,0.523,1.141,2.883,2.076,2.626,3.088,4.157,3.029,3.759,3.607,2.963,2.221,0.25
p232_092.wav,1.968,,0.246,-8.158,0.6,1.372,2.83,2.529,3.033,3.504,3.517,3.176,3.469,3.457,2.672,2.356,0.25
p232_093.wav,2.221,,14.408,7.324,0.829,1.914,3.432,2.839,3.458,3.485,3.659,4.109,4.138,4.181,3.496,2.535,0.0
p232_094.wav,2.816,,10.46,3.958,0.788,1.557,3.504,2.374,3.053,3.158,4.074,4.138,4.671,4.04,3.333,2.692,0.0
p232_095.wav,3.574,,3.57,1.981,0.539,1.092,3.067,2.678,3.062,3.611,2.629,2.686,3.431,3.955,2.123,1.994,0.75
p232_096.wav,1.678,,2.257,-6.302,0.574,1.172,2.678,2.174,2.827,2.835,3.181,3.202,3.491,3.869,2.47,1.938,0.25
p232_097.wav,2.705,,15.236,8.869,0.953,2.361,3.843,3.17,3.628,3.686,3.812,4.361,3.472,4.618,3.715,3.281,0.0
p232_098.wav,2.385,,9.91,2.272,0.855,1.921,3.475,3.382,3.653,4.076,4.35,3.259,3.818,4.577,3.644,2.745,0.0
p232_099.wav,2.765,,5.48,0.093,0.959,2.375,3.764,3.08,3.517,3.77,3.477,4.005,3.573,4.04,3.409,3.165,0.0
p232_100.wav,1.6,,-1.191,-8.623,0.61,1.512,2.717,2.532,3.034,3.508,3.129,3.417,3.354,3.509,3.05,2.641,0.333
p232_101.wav,1.946,,16.617,8.777,0.944,2.438,3.622,2.995,3.478,3.585,4.527,4.304,3.606,4.692,3.276,2.805,0.0
p232_102.wav,1.894,,9.353,2.134,0.775,1.983,3.24,3.003,3.339,3.909,3.949,3.466,3.877,4.268,3.322,3.094,0.0
p232_103.wav,3.547,,6.571,1.71,0.668,1.366,3.235,2.545,3.385,2.867,3.801,2.768,3.731,3.797,2.907,2.462,0.3
p232_104.wav,3.92,,3.444,-0.587,0.67,1.377,3.127,2.68,3.228,3.357,3.504,2.985,3.839,3.645,2.709,2.281,0.333
p232_105.wav,1.757,,11.526,6.669,0.896,1.999,3.558,3.091,3.397,3.992,3.997,4.007,3.72,4.344,3.535,3.347,0.0
p232_106.wav,2.388,,9.549,3.517,0.914,2.365,3.684,2.97,3.484,3.653,3.782,4.281,3.471,3.743,3.54,3.257,0.0
p232_107.wav,2.642,,6.467,-0.409,0.913,2.3,3.511,2.88,3.501,3.406,3.916,3.116,4.183,4.379,3.207,2.671,0.0
p232_108.wav,1.682,,1.708,-8.65,0.735,1.569,2.979,2.889,3.51,3.411,3.449,2.802,3.075,4.695,2.852,2.375,0.0
p232_109.wav,3.492,,12.894,7.911,0.879,1.937,3.929,3.162,3.545,3.844,4.305,3.509,4.097,4.255,3.436,3.02,0.0
p232_110.wav,2.035,,6.827,1.989,0.596,1.261,2.99,2.357,3.18,2.754,3.468,3.609,4.025,3.615,3.691,2.965,0.0
p232_112.wav,1.644,,5.644,-2.179,0.786,1.961,2.924,2.556,3.253,3.12,3.05,3.793,3.852,4.146,3.136,2.635,0.2
p232_113.wav,1.368,,0.665,-7.682,0.295,1.216,2.673,1.946,2.545,2.679,3.7,4.059,3.53,3.524,3.088,2.151,0.25
p232_114.wav,3.196,,10.05,6.671,0.863,1.562,3.411,3.026,3.403,3.801,3.205,4.231,4.417,4.538,3.118,2.392,0.167
p232_115.wav,2.745,,7.567,2.866,0.746,1.411,3.267,2.596,3.137,3.391,3.982,3.499,4.514,4.016,3.529,2.914,0.286
p232_116.wav,1.983,,5.585,-2.323,0.761,1.732,3.279,2.703,3.136,3.674,4.108,2.805,4.017,3.785,3.26,2.981,0.0
p232_117.wav,3.473,,1.129,-1.925,0.591,1.225,3.127,2.212,2.776,3.173,3.389,3.717,3.703,3.12,2.902,2.354,0.5
p232_118.wav,3.134,,11.774,5.818,0.939,2.169,3.79,3.398,3.636,4.164,4.219,3.171,4.617,4.687,3.587,3.074,0.0
p232_119.wav,3.168,,8.32,1.595,0.798,1.714,3.698,3.099,3.454,3.889,3.32,2.619,3.508,4.563,2.602,2.562,0.0
p232_120.wav,1.463,,4.658,-4.593,0.805,2.761,3.551,2.883,3.435,3.512,4.099,3.536,3.771,4.189,3.345,2.843,0.0
p232_121.wav,3.065,,0.787,-2.554,0.873,1.259,3.642,3.051,3.597,3.552,2.926,3.758,2.956,4.078,3.184,2.28,0.0
p232_123.wav,3.707,,14.019,9.197,0.898,2.12,3.772,3.125,3.449,3.934,3.913,2.965,4.228,4.648,3.015,2.73,0.0
p232_124.wav,1.491,,12.015,4.285,0.793,1.756,3.454,2.825,3.412,3.338,4.096,4.25,3.931,3.818,3.441,3.024,0.0
p232_125.wav,1.608,,5.98,-0.895,0.662,1.348,3.111,2.765,3.369,3.365,4.313,3.001,3.783,4.065,3.428,2.933,0.0
p232_126.wav,2.114,,2.636,-2.606,0.696,1.368,3.137,2.502,3.196,3.085,3.809,2.552,3.805,3.691,2.893,2.231,0.0
p232_127.wav,1.974,,12.479,3.798,0.924,2.55,3.596,2.753,3.008,3.979,3.628,3.251,3.884,4.405,3.387,2.93,0.0
p232_128.wav,2.962,,11.265,4.914,0.813,1.476,3.237,2.418,3.092,2.992,3.696,3.045,4.078,4.697,3.043,2.685,0.0
p232_129.wav,3.562,,6.169,3.098,0.919,2.154,3.671,2.861,3.517,3.394,3.882,3.428,3.514,4.346,3.537,3.072,0.0
p232_130.wav,2.465,,2.505,-4.436,0.788,1.444,3.138,2.825,3.488,3.281,4.172,3.591,3.983,4.042,3.011,2.079,0.5
p232_131.wav,3.054,,10.968,6.445,0.881,1.585,3.582,2.808,3.35,3.455,3.998,3.342,4.304,4.397,2.701,2.488,0.1
p232_132.wav,1.853,,12.517,5.294,0.712,1.871,2.632,2.657,3.398,3.105,4.453,3.47,4.206,4.041,3.4,2.949,0.0
p232_133.wav,2.44,,5.605,0.292,0.572,1.213,3.02,2.382,3.109,2.918,3.84,3.429,3.839,3.946,3.023,2.65,0.0
p232_134.wav,1.804,,1.496,-8.458,0.345,1.163,2.755,1.608,2.058,2.447,3.209,3.394,3.813,3.571,2.774,2.408,0.4
p232_135.wav,1.984,,11.217,3.921,0.825,1.899,3.823,2.813,3.216,3.747,4.141,4.271,3.918,4.383,3.526,3.118,0.0
p232_136.wav,1.738,,12.076,-0.534,0.608,1.801,3.402,2.518,3.323,2.853,2.685,3.65,3.271,3.893,3.017,2.81,0.0
p232_137.wav,1.619,,4.711,-5.679,0.681,1.539,2.957,2.819,3.37,3.479,3.128,2.843,3.551,3.459,2.706,2.399,0.0
p232_138.wav,1.574,,-1.079,-4.412,0.511,1.599,2.779,2.488,2.866,3.647,3.39,3.84,3.877,3.797,2.91,2.287,0.0
p232_139.wav,2.186,,14.81,7.584,0.996,3.007,3.849,3.193,3.447,4.105,4.202,4.337,4.248,4.426,3.703,3.313,0.0
p232_140.wav,1.586,,8.747,-0.578,0.757,2.055,3.644,2.555,3.141,3.271,3.715,3.211,3.907,3.46,3.232,2.896,0.0
p232_141.wav,1.736,,3.248,-3.208,0.74,1.827,3.467,2.901,3.413,3.665,3.89,3.634,3.372,3.749,3.173,2.593,0.0
p232_142.wav,2.714,,0.337,-3.653,0.749,1.432,3.166,2.992,3.465,3.678,3.868,2.713,4.1,3.738,3.08,2.523,0.0
p232_143.wav,1.774,,15.756,6.543,0.75,2.072,3.233,2.356,3.198,2.716,2.99,3.727,3.625,4.575,2.995,2.579,0.0
p232_144.wav,2.28,,10.442,4.714,0.864,1.86,3.628,3.109,3.476,3.896,4.002,3.319,3.703,3.898,3.49,3.185,0.0
p232_145.wav,2.65,,5.644,0.277,0.619,1.371,2.821,2.407,2.911,3.375,3.366,2.866,3.548,3.813,2.502,2.281,0.0
p232_146.wav,2.041,,0.91,-5.467,0.687,1.592,3.106,2.636,3.164,3.435,3.531,3.561,4.219,4.567,3.207,2.268,0.143
p232_147.wav,2.725,,11.606,7.276,0.944,2.243,3.976,3.08,3.395,3.99,4.216,4.46,3.417,4.162,3.813,3.318,0.0
p232_148.wav,3.873,,9.351,4.321,0.944,1.846,3.569,3.065,3.459,3.846,3.943,3.699,4.337,3.911,3.256,2.958,0.0
p232_150.wav,2.105,,5.584,-3.138,0.93,2.564,3.472,3.226,3.617,3.936,3.848,4.025,4.151,4.128,3.373,3.137,0.0
p232_151.wav,2.727,,2.239,-3.369,0.862,1.449,3.026,2.641,3.383,3.198,3.559,3.675,3.472,3.714,2.92,2.616,0.0
p232_152.wav,1.866,,16.082,5.492,0.854,1.877,3.445,2.452,3.19,2.989,3.407,3.291,3.667,4.176,3.223,2.799,0.0
p232_153.wav,1.932,,11.847,3.537,0.72,1.507,3.17,2.287,3.022,2.835,3.888,3.813,4.084,3.906,3.241,2.798,0.0
p232_154.wav,2.341,,6.898,0.087,0.562,1.17,3.041,2.138,2.998,2.597,3.794,2.722,3.538,4.307,2.481,2.023,0.833
p232_155.wav,2.551,,-0.728,-4.621,0.421,1.105,3.024,2.322,2.847,3.184,3.526,3.975,3.913,3.892,2.844,2.592,0.667
p232_156.wav,2.057,,11.588,7.139,0.797,1.586,3.417,2.44,3.13,3.063,3.477,3.722,3.688,4.2,3.079,2.534,0.0
p232_158.wav,2.682,,10.627,4.616,0.829,1.48,3.149,3.11,3.48,3.907,4.146,3.34,3.512,3.852,2.852,2.577,0.2
p232_159.wav,1.876,,6.08,-2.544,0.864,1.56,2.717,2.372,2.873,3.382,4.31,2.607,3.847,3.685,2.507,2.184,0.0
p232_160.wav,3.942,,1.72,-2.498,0.36,1.072,2.796,1.598,2.227,2.328,3.714,3.481,4.2,3.393,2.714,2.082,0.8
p232_161.wav,2.722,,13.668,7.205,0.936,2.472,3.696,3.119,3.566,3.731,4.448,3.496,3.951,4.8,3.375,2.987,0.0
p232_162.wav,1.596,,9.621,-0.79,0.891,2.926,3.94,3.002,3.399,3.812,4.235,3.458,3.574,4.396,3.235,3.026,0.5
p232_163.wav,2.163,,5.077,-2.201,0.88,2.431,3.292,3.081,3.476,3.89,4.276,2.891,3.7,3.741,3.477,3.021,0.0
p232_164.wav,2.469,,0.915,-6.412,0.763,1.645,3.044,2.75,3.291,3.487,3.566,3.408,3.507,3.485,3.085,2.703,0.125
p232_165.wav,1.749,,13.188,5.482,0.828,1.731,2.964,2.762,3.536,3.072,3.805,3.63,3.706,3.898,3.234,2.659,0.0
p232_167.wav,2.683,,11.285,6.327,0.968,2.069,3.958,2.884,3.418,3.46,3.854,3.808,3.958,3.728,3.48,3.226,0.0
p232_169.wav,3.388,,7.114,3.006,0.832,1.507,3.345,2.91,3.383,3.664,4.024,3.855,3.553,4.18,3.265,2.911,0.154
p232_170.wav,2.093,,2.233,-2.987,0.471,1.255,2.588,2.448,3.217,2.827,3.561,2.555,3.386,2.908,2.052,1.897,0.0
p232_171.wav,2.014,,12.234,7.113,0.909,1.907,3.777,3.026,3.374,3.902,3.529,4.514,4.484,4.609,3.507,3.128,0.0
p232_172.wav,2.02,,8.686,0.132,0.907,2.254,3.63,2.835,3.201,3.841,4.171,3.55,2.732,3.912,3.531,2.802,0.0
p232_173.wav,2.145,,7.861,1.092,0.788,1.669,3.188,2.95,3.511,3.506,4.182,3.767,4.16,4.635,2.709,2.463,0.0
p232_174.wav,2.155,,2.72,-6.12,0.7,1.59,2.876,2.622,3.276,3.195,3.133,3.262,2.991,3.437,2.409,2.012,0.0
p232_175.wav,3.126,,13.658,9.029,0.897,1.9,3.671,2.864,3.416,3.435,3.671,3.74,3.496,4.633,3.659,3.308,0.0
p232_176.wav,2.77,,10.338,3.606,0.757,1.349,3.349,2.684,3.488,3.008,3.618,3.541,3.766,3.904,3.02,2.414,0.25
p232_177.wav,2.22,,7.129,-1.397,0.47,1.273,2.87,2.492,3.037,3.223,4.021,3.285,3.737,4.248,3.048,2.653,0.8
p232_178.wav,2.009,,1.047,-2.489,0.555,1.301,3.318,2.342,2.724,3.532,3.69,3.535,4.151,3.177,2.716,2.528,0.429
p232_179.wav,3.441,,16.542,9.09,0.915,2.139,3.629,3.072,3.423,3.897,3.602,4.435,4.73,4.351,3.889,3.409,0.1
p232_180.wav,3.25,,8.892,2.948,0.8,1.445,3.399,2.586,3.325,2.988,3.867,4.031,4.398,4.737,2.856,2.245,0.091
p232_181.wav,1.824,,6.717,-3.525,0.775,1.755,2.996,2.731,3.47,3.109,3.584,3.214,3.437,4.1,2.478,1.98,0.0
p232_182.wav,2.512,,2.178,-5.912,0.601,1.211,3.462,2.178,2.776,3.042,3.35,2.416,3.806,3.361,2.492,2.093,0.25
p232_183.wav,2.154,,12.997,2.541,0.888,2.3,3.369,3.023,3.352,3.922,3.831,3.914,3.772,3.997,3.644,3.288,0.0
p232_184.wav,2.134,,10.234,3.326,0.903,2.258,3.46,3.125,3.546,3.832,4.228,4.465,3.869,4.468,3.298,2.91,0.143
p232_185.wav,2.856,,5.64,-0.341,0.945,1.933,3.996,3.038,3.551,3.647,3.437,3.928,3.68,3.918,3.215,2.92,0.0
p232_186.wav,1.913,,-0.727,-11.683,0.589,1.429,2.978,2.656,3.25,3.293,3.815,3.988,3.583,3.74,2.831,2.47,0.0
p232_187.wav,1.375,,12.514,1.585,0.632,2.261,2.815,2.513,3.422,2.87,2.739,4.293,3.64,4.708,3.071,2.479,0.0
p232_188.wav,3.83,,10.609,5.463,0.73,1.724,3.48,2.668,3.404,3.025,3.4,3.308,3.88,4.157,3.169,2.732,0.182
p232_189.wav,2.553,,7.163,1.696,0.657,1.462,3.06,2.299,3.262,2.62,3.456,3.352,3.832,3.936,3.172,2.189,0.375
p232_190.wav,1.952,,3.444,-2.805,0.818,1.639,2.872,1.905,2.784,2.43,2.858,3.741,3.486,3.619,2.609,2.141,0.167
p232_191.wav,1.916,,14.228,6.118,0.903,2.231,3.393,2.986,3.369,3.786,4.4,3.607,4.125,4.327,3.05,2.855,0.0
p232_193.wav,2.418,,12.054,7.055,0.831,1.627,3.611,2.758,3.44,3.154,3.952,4.268,4.307,4.451,3.751,3.408,0.0
p232_194.wav,3.431,,8.949,4.645,0.841,1.521,3.575,2.73,3.43,3.175,3.378,3.361,3.699,4.4,3.287,2.709,0.0
p232_195.wav,2.347,,0.763,-6.794,0.829,1.629,3.424,3.009,3.444,3.745,3.548,3.847,3.637,4.053,2.993,2.807,0.0
p232_196.wav,2.23,,11.623,4.114,0.837,1.721,3.41,2.647,3.233,3.353,3.351,2.884,3.965,3.541,2.945,2.748,0.0
p232_197.wav,3.782,,10.294,4.482,0.907,1.871,3.409,2.711,3.517,3.031,2.973,3.766,3.642,4.368,3.01,2.67,0.083
