FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_126.wav,2.114,,11.162,4.211,0.817,1.727,3.281,3.053,3.444,3.748,2.617,3.613,4.021,3.882,2.954,2.632,0.0
p232_127.wav,1.974,,18.037,9.705,0.977,3.48,3.634,3.111,3.377,4.059,3.839,3.446,3.946,4.272,3.411,2.991,0.0
p232_128.wav,2.962,,19.435,9.342,0.919,1.85,3.304,2.424,3.262,2.857,3.473,4.052,3.671,4.659,3.372,2.787,0.0
p232_129.wav,3.562,,6.885,6.845,0.936,2.521,3.685,3.152,3.615,3.738,4.03,3.922,3.86,4.476,3.717,3.19,0.091
p232_130.wav,2.465,,4.439,1.79,0.89,1.966,3.42,2.983,3.669,3.292,3.856,3.602,4.123,4.072,2.492,1.906,0.5
p232_131.wav,3.054,,18.16,10.79,0.954,2.651,3.893,3.269,3.585,4.016,3.211,4.46,3.767,4.577,3.241,2.956,0.0
p232_132.wav,1.853,,14.969,6.954,0.79,1.935,2.95,2.675,3.477,3.085,4.048,3.655,3.773,4.46,3.06,2.858,0.0
p232_133.wav,2.44,,7.464,-0.183,0.711,1.493,3.327,3.075,3.551,3.606,3.765,3.729,4.253,4.61,3.189,2.673,0.0
p232_134.wav,1.804,,1.453,-9.701,0.608,1.369,3.056,2.401,3.343,2.603,3.968,3.699,4.201,3.228,2.949,2.783,0.2
p232_135.wav,1.984,,17.982,8.611,0.875,2.571,4.085,3.203,3.466,4.06,3.574,4.506,3.432,4.364,3.422,3.127,0.0
p232_136.wav,1.738,,13.696,1.709,0.669,1.883,3.651,2.995,3.412,3.709,3.732,4.22,4.271,4.386,3.882,3.599,0.0
p232_137.wav,1.619,,5.571,-5.803,0.831,2.371,3.238,2.994,3.436,3.781,3.919,2.892,4.35,3.756,2.859,2.648,0.0
p232_138.wav,1.574,,4.156,1.255,0.641,1.721,2.996,2.607,3.072,3.513,3.639,3.343,3.809,3.287,3.088,2.632,0.0
p232_139.wav,2.186,,16.499,10.156,0.999,3.304,3.832,3.305,3.544,4.14,4.263,4.749,4.02,4.74,3.701,3.202,0.0
p232_140.wav,1.586,,10.947,4.023,0.783,2.57,3.676,2.705,3.25,3.411,3.359,3.613,3.699,3.588,3.217,2.983,0.0
p232_141.wav,1.736,,6.198,1.183,0.791,2.539,3.514,2.912,3.328,3.821,3.766,3.869,3.012,3.646,3.288,2.695,0.0
p232_142.wav,2.714,,3.85,2.354,0.847,1.991,3.078,2.725,3.49,3.05,3.614,3.859,3.731,4.489,3.464,2.689,0.091
p232_143.wav,1.774,,20.368,9.987,0.885,2.832,3.564,3.163,3.476,4.019,3.636,4.366,4.317,4.617,3.399,3.164,0.0
p232_144.wav,2.28,,20.257,11.842,0.924,2.505,3.571,3.063,3.472,3.74,3.709,4.006,3.175,4.125,4.011,3.49,0.143
p232_145.wav,2.65,,10.493,4.582,0.706,1.783,3.063,2.736,3.392,3.238,3.286,3.63,3.557,3.392,3.105,2.463,0.0
p232_146.wav,2.041,,1.488,-6.073,0.8,2.353,3.18,2.95,3.46,3.656,4.455,3.612,4.299,4.071,3.402,3.126,0.0
p232_147.wav,2.725,,22.609,15.635,0.965,3.718,4.054,3.44,3.697,4.125,4.144,4.412,2.983,4.538,3.847,3.561,0.0
p232_148.wav,3.873,,19.788,13.813,0.995,3.1,3.626,3.382,3.648,4.084,3.551,4.38,3.803,4.354,3.584,3.252,0.091
p232_150.wav,2.105,,20.799,12.604,0.941,2.804,3.504,3.193,3.547,3.833,3.317,4.512,4.134,4.355,3.287,2.893,0.0
p232_151.wav,2.727,,16.305,7.608,0.879,1.586,2.946,2.692,3.625,2.898,2.938,3.179,3.483,3.665,2.887,2.627,0.0
p232_152.wav,1.866,,17.297,7.545,0.909,2.205,3.55,2.738,3.084,3.762,3.74,4.601,3.91,4.464,3.208,2.932,0.0
p232_153.wav,1.932,,13.157,2.418,0.762,1.759,3.119,2.746,3.571,3.047,3.452,3.048,3.767,3.405,2.616,2.263,0.0
p232_154.wav,2.341,,8.206,-1.187,0.706,1.384,3.34,2.722,3.397,3.209,3.775,2.898,3.957,3.658,2.705,1.856,0.667
p232_155.wav,2.551,,1.996,-4.839,0.547,1.235,2.928,2.994,3.484,3.614,3.699,3.925,3.63,3.453,2.917,1.959,0.667
p232_156.wav,2.057,,17.017,8.308,0.882,2.851,3.601,2.956,3.457,3.678,4.191,3.565,4.014,4.049,3.211,2.784,0.0
p232_158.wav,2.682,,13.933,7.351,0.901,1.808,3.285,3.072,3.472,3.827,3.813,4.234,3.689,3.783,2.807,2.536,0.3
p232_159.wav,1.876,,16.976,6.207,0.932,1.803,3.129,3.074,3.377,3.962,3.69,3.918,3.749,4.548,3.457,3.098,0.0
p232_160.wav,3.942,,4.451,-2.183,0.656,1.144,2.874,2.118,3.392,2.057,3.233,3.839,3.72,3.51,2.511,1.728,0.1
p232_161.wav,2.722,,18.697,12.916,0.958,3.193,3.717,2.989,3.6,3.384,3.903,4.387,3.668,4.62,3.768,3.312,0.0
p232_162.wav,1.596,,10.576,1.749,0.894,2.706,4.016,3.114,3.428,3.994,3.138,4.379,3.141,4.429,3.233,2.922,0.5
p232_163.wav,2.163,,5.799,-2.587,0.893,2.867,3.353,3.07,3.494,3.831,4.242,3.016,3.551,3.53,3.75,3.227,0.0
p232_164.wav,2.469,,1.581,-4.89,0.81,1.787,3.005,2.705,3.358,3.242,3.567,3.048,3.688,3.648,2.792,2.298,0.125
p232_165.wav,1.749,,20.263,9.965,0.9,2.508,3.238,2.868,3.437,3.463,3.65,3.784,3.725,4.189,3.503,3.051,0.0
p232_167.wav,2.683,,15.25,10.354,0.978,2.875,3.942,3.146,3.612,3.64,4.159,4.201,3.375,4.263,3.969,3.544,0.0
p232_169.wav,3.388,,12.283,9.024,0.95,2.257,3.881,3.326,3.582,4.107,4.32,4.715,3.946,4.579,3.725,3.483,0.231
p232_170.wav,2.093,,0.744,-7.052,0.519,1.364,2.878,2.456,3.497,2.491,3.369,3.218,3.24,3.384,2.579,2.1,0.0
p232_171.wav,2.014,,22.657,12.101,0.929,2.556,3.795,3.37,3.646,4.071,3.646,4.194,4.103,4.526,4.175,3.677,0.0
p232_172.wav,2.02,,13.693,8.762,0.94,3.419,3.627,2.896,3.219,3.881,4.091,4.194,3.752,4.627,3.347,2.907,0.0
p232_173.wav,2.145,,20.443,9.749,0.857,2.414,3.721,3.2,3.465,4.092,3.188,4.153,3.994,4.459,3.83,3.364,0.0
p232_174.wav,2.155,,1.362,-8.271,0.799,1.823,3.024,2.408,3.315,2.721,3.591,2.998,3.037,3.603,2.486,2.044,0.0
p232_175.wav,3.126,,20.58,12.937,0.952,2.401,3.662,3.063,3.597,3.55,2.929,4.432,3.699,4.883,3.48,2.876,0.0
p232_176.wav,2.77,,13.271,4.274,0.829,1.843,3.495,2.888,3.559,3.303,3.647,4.314,4.155,3.986,3.457,3.034,0.25
p232_177.wav,2.22,,8.2,-4.646,0.579,1.397,2.998,2.681,3.454,2.962,3.32,3.475,3.351,3.902,2.661,2.185,0.2
p232_178.wav,2.009,,1.499,-5.106,0.665,1.408,3.38,2.48,3.27,3.01,3.628,4.239,3.941,3.319,3.041,2.473,0.0
p232_179.wav,3.441,,19.281,10.784,0.945,2.367,3.653,3.225,3.559,3.936,3.837,4.695,4.476,4.109,3.92,3.625,0.1
p232_180.wav,3.25,,15.438,7.61,0.917,2.346,3.557,2.993,3.634,3.422,3.615,3.511,4.442,4.505,3.114,2.818,0.0
p232_181.wav,1.824,,12.663,1.69,0.795,1.814,3.042,2.759,3.524,3.048,3.397,4.279,3.169,4.185,3.61,2.685,0.0
p232_182.wav,2.512,,5.45,-4.529,0.681,1.35,3.197,1.978,3.22,1.989,2.815,2.943,3.241,3.554,1.917,1.424,0.083
p232_183.wav,2.154,,16.314,6.945,0.893,2.619,3.524,2.808,3.19,3.78,3.523,4.707,3.773,4.607,3.736,3.465,0.0
p232_184.wav,2.134,,15.644,9.9,0.92,2.635,3.503,3.208,3.55,3.937,4.448,4.713,4.214,4.469,3.705,3.111,0.143
p232_185.wav,2.856,,6.979,1.403,0.956,2.341,3.914,2.906,3.606,3.295,2.91,3.745,3.872,4.09,2.858,2.638,0.0
p232_186.wav,1.913,,0.252,-12.175,0.653,1.422,2.81,2.573,3.414,2.811,3.579,2.632,3.399,3.357,2.666,2.275,0.0
p232_187.wav,1.375,,18.011,5.079,0.65,2.287,3.109,2.627,3.395,3.102,3.285,3.789,3.147,4.004,3.147,2.881,0.0
p232_188.wav,3.83,,19.605,11.181,0.862,2.825,3.753,3.377,3.661,4.066,3.644,4.264,3.885,4.289,3.454,3.237,0.091
p232_189.wav,2.553,,13.929,8.108,0.793,1.996,3.614,3.284,3.541,4.061,3.892,4.402,3.847,4.274,3.953,3.232,0.125
p232_190.wav,1.952,,1.832,-7.129,0.833,1.695,3.201,2.779,3.353,3.42,3.439,3.815,2.897,3.888,3.208,2.768,0.0
p232_191.wav,1.916,,24.589,11.731,0.937,2.876,3.539,3.121,3.579,3.691,3.559,3.953,4.401,4.725,3.478,2.851,0.0
p232_193.wav,2.418,,22.386,12.786,0.857,2.493,3.502,2.833,3.647,3.022,3.166,3.677,3.461,3.745,3.272,2.859,0.0
p232_194.wav,3.431,,18.805,12.284,0.908,2.165,3.675,2.776,3.64,2.962,3.007,4.123,3.461,4.661,2.93,2.816,0.0
p232_195.wav,2.347,,1.08,-7.392,0.912,2.798,3.469,2.938,3.473,3.521,3.481,4.178,4.14,3.805,3.187,2.974,0.0
p232_196.wav,2.23,,16.596,7.276,0.947,2.683,3.538,2.991,3.375,3.783,3.68,3.159,4.094,3.631,2.967,2.611,0.0
p232_197.wav,3.782,,12.753,8.273,0.943,2.331,3.982,3.072,3.536,3.67,3.838,3.949,4.143,4.69,3.582,3.176,0.083
