FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_017.wav,2.889,,6.375,0.14,0.979,2.909,3.43,3.112,3.455,3.938,4.395,3.601,3.963,4.653,3.422,2.888,0.25
p232_019.wav,6.736,,2.146,-2.223,0.947,2.364,3.527,3.236,3.652,3.859,3.379,3.294,4.151,4.225,2.91,2.475,0.105
p232_020.wav,3.617,,19.1,11.259,0.913,2.963,3.824,3.341,3.63,4.042,3.148,4.263,3.947,4.789,3.046,2.826,0.0
p232_021.wav,8.51,,12.096,8.509,0.942,2.891,4.024,3.167,3.566,3.763,3.884,3.814,4.209,4.716,3.597,3.309,0.0
p232_022.wav,5.794,,9.426,5.377,0.927,2.101,3.633,3.085,3.641,3.521,3.658,2.889,3.914,3.679,2.981,2.689,0.056
p232_023.wav,9.769,,2.825,-3.235,0.851,1.551,3.234,2.823,3.63,3.065,3.543,2.937,3.61,3.955,2.623,2.353,0.111
p232_024.wav,5.52,,17.321,14.069,0.982,3.861,3.995,3.276,3.619,3.903,4.563,4.68,4.162,4.457,4.58,4.287,0.0
p232_025.wav,1.876,,23.763,14.218,0.938,2.671,3.838,3.391,3.658,4.078,3.415,3.965,3.209,4.537,3.356,2.981,0.0
p232_027.wav,3.771,,6.749,1.713,0.978,3.221,3.854,3.189,3.624,3.81,4.087,3.695,4.014,4.602,3.509,3.219,0.0
p232_028.wav,2.065,,0.186,-12.492,0.696,1.902,3.398,2.665,3.418,3.126,3.362,3.499,3.144,3.809,3.357,2.731,0.0
p232_029.wav,3.415,,18.067,8.455,0.927,2.513,4.018,3.207,3.55,3.935,3.942,3.802,3.817,4.627,3.385,3.02,0.0
p232_030.wav,3.849,,11.933,7.212,0.968,2.361,3.787,3.145,3.562,3.772,4.478,4.183,3.832,4.557,3.128,2.893,0.0
p232_031.wav,2.29,,5.816,-2.531,0.706,1.932,3.578,2.953,3.433,3.678,3.665,3.718,3.533,4.408,3.312,3.212,0.0
p232_032.wav,3.49,,3.9,-1.712,0.688,1.281,3.074,2.673,3.612,2.867,2.725,3.787,3.759,4.078,3.143,2.159,0.273
p232_033.wav,1.448,,15.496,3.271,0.795,2.694,3.422,2.886,3.386,3.587,4.193,3.774,3.905,3.923,3.352,2.924,0.0
p232_034.wav,1.472,,12.831,3.614,0.708,2.134,3.257,2.78,3.546,3.246,3.931,4.123,3.696,4.659,3.723,3.32,0.0
p232_035.wav,3.158,,8.969,3.087,0.918,1.992,3.4,3.057,3.7,3.435,3.277,3.731,3.961,4.333,2.938,2.205,0.077
p232_036.wav,2.843,,1.791,-6.234,0.613,1.18,2.757,1.504,2.11,1.658,3.038,3.265,3.541,3.522,2.787,2.147,0.0
p232_037.wav,3.856,,16.397,11.446,0.995,3.698,3.791,3.371,3.615,4.122,4.352,3.376,3.978,4.431,3.622,3.195,0.0
p232_038.wav,2.09,,10.848,1.727,0.908,2.83,3.693,3.083,3.453,3.892,4.162,2.98,3.624,3.733,3.307,3.118,0.0
p232_039.wav,1.94,,4.356,-6.557,0.609,2.093,3.106,2.609,3.164,3.529,3.946,2.885,3.436,3.352,3.527,3.392,0.0
p232_040.wav,1.898,,0.462,-7.258,0.985,2.83,3.409,3.069,3.519,3.738,3.128,3.274,4.355,4.062,3.412,3.096,0.0
p232_041.wav,2.007,,17.031,6.71,0.835,2.696,3.477,3.14,3.53,3.826,3.931,3.48,3.65,3.856,3.905,3.305,0.0
p232_042.wav,2.514,,11.543,5.335,0.985,3.089,4.036,3.18,3.517,3.946,3.632,4.336,4.225,4.448,3.679,3.238,0.0
p232_043.wav,1.96,,9.166,-1.052,0.769,1.908,3.066,3.317,3.649,3.98,3.402,3.338,3.077,4.475,3.105,2.665,0.0
p232_044.wav,1.383,,1.786,-6.606,0.691,1.718,3.087,2.39,3.097,3.019,2.623,2.273,3.478,4.189,2.468,2.122,0.0
p232_045.wav,1.238,,14.235,3.079,0.899,3.502,3.325,3.028,3.33,3.991,3.663,3.765,3.447,4.125,3.566,3.139,0.0
p232_046.wav,1.416,,10.243,-1.437,0.769,2.234,3.148,2.75,3.21,3.598,4.299,2.947,4.115,4.086,3.473,3.143,0.0
p232_047.wav,1.926,,5.812,-4.806,0.874,2.861,3.123,2.937,3.515,3.499,4.08,3.508,3.462,3.768,3.403,3.26,0.0
p232_048.wav,1.82,,-0.601,-13.528,0.609,1.973,3.54,2.817,3.545,3.266,3.933,2.784,3.697,3.586,3.162,2.597,0.2
p232_049.wav,2.941,,16.816,12.291,0.971,2.849,3.865,3.285,3.617,3.943,3.614,3.971,3.535,4.277,3.308,3.211,0.0
p232_050.wav,1.733,,11.181,2.708,0.803,1.892,3.154,2.957,3.322,3.862,4.076,3.946,3.422,4.825,3.607,3.055,0.0
p232_051.wav,1.476,,7.098,-4.387,0.768,1.743,3.253,2.988,3.419,3.738,3.986,3.709,3.619,3.619,3.327,3.01,0.25
p232_052.wav,2.199,,2.449,-7.497,0.544,1.193,2.675,1.244,1.716,1.277,3.294,2.792,3.019,3.407,2.724,1.911,0.143
p232_053.wav,1.644,,16.275,6.495,0.911,2.506,3.785,3.018,3.306,3.984,4.334,3.712,3.397,4.569,3.968,3.208,0.0
p232_054.wav,3.706,,12.076,4.963,0.958,2.518,3.645,3.119,3.641,3.608,2.93,3.326,3.953,4.289,3.053,2.674,0.0
p232_055.wav,1.526,,6.696,-3.732,0.735,1.98,3.308,2.61,3.319,3.157,3.448,3.22,3.686,4.441,2.895,2.059,0.0
p232_056.wav,1.803,,2.102,-8.109,0.629,1.508,2.678,2.127,3.217,2.197,2.966,3.905,3.262,3.515,2.506,1.963,0.0
p232_057.wav,2.236,,15.908,7.471,0.925,2.812,3.609,3.037,3.325,4.023,3.901,3.746,3.566,4.109,3.032,2.805,0.0
p232_058.wav,3.899,,11.599,7.845,0.954,3.534,4.038,3.171,3.536,3.893,4.184,4.26,3.53,4.285,3.793,3.438,0.0
p232_059.wav,1.32,,4.649,-6.912,0.687,2.174,3.057,2.99,3.366,3.923,3.648,3.4,3.233,4.012,2.734,2.704,0.0
p232_060.wav,2.34,,0.222,-10.622,0.723,2.156,3.066,2.759,3.287,3.524,2.958,3.261,3.177,3.463,2.749,2.385,0.0
p232_061.wav,3.249,,19.839,12.497,0.962,3.124,4.023,3.28,3.635,3.866,3.837,3.733,3.411,4.552,3.595,3.372,0.0
p232_062.wav,2.964,,14.966,7.918,0.95,2.766,3.544,3.085,3.425,3.89,3.558,4.582,3.902,4.227,4.187,3.748,0.0
p232_063.wav,2.264,,8.187,-1.041,0.925,2.172,3.452,3.062,3.524,3.723,3.004,3.94,3.893,3.756,3.01,2.45,0.2
p232_064.wav,2.01,,2.055,-9.064,0.842,1.716,3.144,2.792,3.339,3.471,3.073,3.333,3.495,3.37,3.052,2.537,0.0
p232_065.wav,1.524,,21.135,9.718,0.887,2.969,3.396,2.823,3.056,4.068,3.668,4.631,3.308,4.497,3.246,3.064,0.0
p232_066.wav,3.277,,11.986,6.18,0.953,3.148,3.785,2.908,3.319,3.714,3.894,4.189,3.892,4.387,3.862,3.421,0.0
p232_067.wav,2.617,,6.993,-0.253,0.924,2.912,3.643,3.219,3.524,4.023,3.609,3.906,3.617,4.25,3.642,3.213,0.167
p232_068.wav,2.522,,1.794,-2.484,0.909,2.492,3.637,2.855,3.479,3.324,3.375,4.512,3.72,3.809,3.199,2.739,0.0
p232_069.wav,2.669,,16.886,9.648,0.958,2.853,3.802,3.245,3.554,3.982,4.187,4.488,4.187,4.569,3.728,3.369,0.143
p232_070.wav,2.544,,11.535,4.561,0.863,2.519,3.622,3.117,3.593,3.689,3.799,3.879,4.062,4.451,3.657,3.364,0.25
p232_071.wav,2.589,,6.707,-0.188,0.686,1.728,3.078,3.067,3.646,3.42,3.885,3.445,3.919,3.9,3.139,2.515,0.286
p232_072.wav,1.987,,1.647,-6.292,0.653,1.349,3.011,2.194,3.219,2.346,3.273,3.615,3.68,3.916,2.931,2.085,0.2
p232_073.wav,1.908,,16.431,3.532,0.969,2.603,3.741,3.136,3.573,3.749,4.225,3.548,3.192,3.907,3.678,3.44,0.0
p232_074.wav,2.21,,12.516,2.188,0.812,2.203,3.061,3.103,3.53,3.788,3.36,4.109,3.61,3.908,2.967,1.965,0.2
p232_075.wav,2.346,,8.324,-1.269,0.869,1.764,3.444,2.98,3.62,3.368,4.078,2.999,3.631,4.002,3.284,2.784,0.4
p232_076.wav,1.927,,2.823,-6.172,0.683,1.464,3.216,2.968,3.538,3.572,3.996,3.506,3.684,4.169,3.51,3.041,0.0
p232_077.wav,1.742,,15.039,4.933,0.855,3.21,3.448,2.981,3.304,3.933,3.592,3.705,3.606,4.135,3.907,3.49,0.0
p232_078.wav,2.261,,11.003,3.424,0.992,3.406,3.722,3.197,3.512,4.026,4.605,3.948,3.515,4.639,3.852,3.572,0.0
p232_079.wav,2.394,,5.918,-1.197,0.886,2.831,3.798,3.047,3.544,3.664,4.302,4.331,4.371,4.489,3.442,2.985,0.0
p232_080.wav,2.08,,-0.7,-12.472,0.792,1.623,2.67,2.585,3.182,3.276,3.376,2.699,3.316,3.925,2.985,2.472,0.0
p232_081.wav,1.885,,18.049,10.883,0.876,2.63,3.623,3.04,3.469,3.781,4.052,3.624,3.541,4.286,3.778,3.336,0.4
p232_082.wav,1.559,,12.938,1.528,0.744,2.089,3.034,2.92,3.37,3.701,2.943,4.061,3.687,4.648,3.346,2.769,0.0
p232_083.wav,1.661,,7.183,1.186,0.897,2.198,3.282,3.06,3.414,3.882,3.79,3.964,3.64,4.535,3.564,2.684,0.0
p232_084.wav,1.391,,-0.245,-9.471,0.689,1.287,3.004,2.713,3.456,3.138,2.771,3.267,3.191,4.056,2.821,2.328,0.25
p232_085.wav,2.067,,15.917,7.279,0.985,3.763,3.633,3.151,3.467,3.977,3.914,3.606,3.749,4.327,4.009,3.482,0.0
p232_086.wav,1.968,,11.431,4.602,0.941,3.208,3.852,3.286,3.55,4.1,4.245,4.194,4.107,4.228,3.587,3.037,0.0
p232_087.wav,1.978,,5.655,-2.833,0.892,3.341,3.777,3.209,3.593,3.942,4.225,3.103,3.94,3.596,3.765,3.26,0.0
p232_088.wav,2.924,,1.718,-4.187,0.895,2.746,3.753,2.781,3.433,3.298,4.2,4.23,3.487,4.405,3.283,2.985,0.111
p232_089.wav,2.234,,17.815,9.498,0.881,2.545,3.658,3.308,3.585,4.058,3.691,3.86,3.645,4.268,3.722,3.288,0.0
p232_090.wav,3.943,,11.65,4.786,0.928,2.414,3.824,3.236,3.588,3.938,4.129,3.504,4.276,4.668,3.466,3.213,0.0
p232_091.wav,1.563,,7.103,-2.16,0.753,1.876,3.082,2.645,3.568,2.842,3.82,3.494,4.186,4.708,2.489,2.015,0.0
p232_092.wav,1.968,,0.933,-8.824,0.735,1.937,3.071,2.556,3.424,2.776,3.507,3.297,3.772,3.877,3.366,2.448,0.0
p232_093.wav,2.221,,18.044,9.969,0.899,2.801,3.833,3.281,3.61,3.99,4.064,4.493,3.676,4.334,3.878,3.388,0.0
p232_094.wav,2.816,,13.603,5.744,0.897,2.208,3.792,2.926,3.319,3.754,3.237,4.06,3.949,4.286,3.399,2.782,0.0
p232_095.wav,3.574,,8.3,2.485,0.745,1.186,2.882,3.009,3.671,3.35,3.432,3.147,3.689,3.907,2.416,1.941,0.0
p232_096.wav,1.678,,2.529,-8.296,0.582,1.264,2.803,2.33,3.365,2.441,2.499,3.627,3.092,4.52,2.602,1.955,0.5
p232_097.wav,2.705,,16.52,9.415,0.963,2.877,3.929,3.328,3.606,4.042,4.09,3.865,3.548,4.297,3.583,3.203,0.0
p232_098.wav,2.385,,11.016,2.645,0.885,2.241,3.423,3.343,3.636,4.044,3.816,3.018,3.663,4.125,3.209,2.804,0.0
p232_099.wav,2.765,,6.294,0.028,0.976,3.185,3.696,3.016,3.532,3.56,3.771,4.105,3.615,4.543,3.92,3.535,0.0
p232_100.wav,1.6,,0.499,-9.235,0.786,2.187,2.834,2.465,3.177,3.08,2.319,3.318,2.734,3.808,2.77,2.446,0.0
p232_101.wav,1.946,,19.068,8.852,0.955,2.891,3.705,3.249,3.592,3.965,4.247,3.73,3.598,4.332,3.664,2.786,0.0
p232_102.wav,1.894,,10.719,2.305,0.856,2.628,3.416,3.009,3.33,3.936,4.357,3.182,4.073,4.191,3.598,3.352,0.0
p232_103.wav,3.547,,9.402,3.3,0.881,2.318,3.711,2.991,3.517,3.556,3.314,3.107,3.904,4.072,3.07,2.628,0.1
p232_104.wav,3.92,,1.33,-6.787,0.801,1.447,2.993,2.562,3.471,2.792,3.427,2.894,3.678,3.381,2.489,2.05,0.167
p232_105.wav,1.757,,16.607,9.174,0.926,3.197,3.592,3.287,3.538,4.131,3.55,4.149,3.625,4.177,3.594,3.326,0.0
p232_106.wav,2.388,,11.647,5.699,0.968,3.294,3.826,3.063,3.491,3.748,3.806,4.122,3.579,4.403,3.431,3.198,0.0
p232_107.wav,2.642,,6.769,-0.635,0.917,3.258,3.639,3.084,3.532,3.736,3.633,4.019,4.137,4.627,3.265,2.926,0.0
p232_108.wav,1.682,,0.362,-12.196,0.784,2.204,3.017,3.011,3.549,3.685,3.526,2.839,2.885,4.368,2.851,2.373,0.0
p232_109.wav,3.492,,16.78,10.353,0.94,2.886,3.95,3.402,3.654,4.113,4.256,4.167,4.028,4.49,3.871,3.507,0.0
p232_110.wav,2.035,,13.022,2.865,0.787,1.556,2.892,2.265,3.561,2.035,3.55,3.75,3.867,3.672,3.281,2.616,0.0
p232_112.wav,1.644,,5.846,-1.804,0.823,2.282,3.26,2.708,3.215,3.532,3.628,3.997,3.487,3.892,3.481,2.779,0.2
p232_113.wav,1.368,,1.385,-10.559,0.374,1.336,2.479,1.623,2.488,1.705,3.013,3.133,3.091,3.403,2.637,1.878,0.25
p232_114.wav,3.196,,16.954,9.912,0.926,2.308,3.159,3.003,3.62,3.416,3.231,4.191,4.016,4.644,3.428,3.039,0.083
p232_115.wav,2.745,,13.115,6.25,0.912,2.507,3.61,3.051,3.446,3.865,3.931,3.901,3.987,4.234,3.984,3.487,0.0
p232_116.wav,1.983,,6.004,-5.232,0.798,1.672,3.224,2.919,3.459,3.55,3.116,3.695,2.696,4.024,2.338,1.976,0.0
p232_117.wav,3.473,,2.481,-4.015,0.754,1.253,3.034,2.506,3.537,2.621,2.899,3.177,3.275,3.874,2.772,2.236,0.0
p232_118.wav,3.134,,16.323,8.821,0.965,3.345,3.857,3.363,3.622,4.106,4.42,3.289,4.286,4.523,3.851,3.538,0.0
p232_119.wav,3.168,,11.164,3.941,0.903,2.881,3.902,3.133,3.481,3.91,3.521,4.091,3.915,4.826,3.267,2.772,0.0
p232_120.wav,1.463,,4.895,-4.289,0.782,2.557,3.546,2.797,3.31,3.534,4.039,3.434,3.92,3.84,3.361,3.035,0.0
p232_121.wav,3.065,,3.811,-0.951,0.918,2.699,3.536,3.028,3.548,3.569,2.932,3.692,3.325,3.77,2.98,2.664,0.091
p232_123.wav,3.707,,17.097,10.001,0.946,3.033,3.84,3.228,3.561,3.948,4.052,3.983,4.328,4.867,3.658,3.325,0.0
p232_124.wav,1.491,,10.25,0.08,0.792,2.594,3.583,2.944,3.52,3.479,4.119,3.172,3.534,3.772,3.108,2.525,0.0
p232_125.wav,1.608,,6.934,-3.343,0.689,1.926,3.127,2.812,3.546,3.214,3.211,2.783,3.542,4.07,3.131,2.751,0.0
p232_126.wav,2.114,,2.591,-6.065,0.804,1.722,3.03,2.691,3.458,3.171,3.775,3.864,3.795,4.075,3.328,2.26,0.0
p232_127.wav,1.974,,15.633,5.826,0.98,3.843,3.575,2.876,3.192,3.921,3.862,3.587,3.75,3.77,3.381,3.073,0.0
p232_128.wav,2.962,,21.016,10.36,0.96,2.366,3.539,2.721,3.252,3.38,3.442,4.363,3.842,4.71,3.522,2.992,0.0
p232_129.wav,3.562,,6.589,3.747,0.954,3.116,3.727,3.165,3.537,3.887,3.989,3.971,3.821,4.439,3.541,3.219,0.0
p232_130.wav,2.465,,1.504,-7.84,0.939,2.412,3.478,2.92,3.555,3.377,4.006,3.561,3.652,3.823,3.067,2.201,0.333
p232_131.wav,3.054,,16.703,9.067,0.959,2.916,3.838,3.106,3.481,3.843,3.653,4.091,4.239,4.248,3.306,3.033,0.0
p232_132.wav,1.853,,12.414,4.55,0.764,2.459,3.01,2.713,3.405,3.231,4.484,3.77,4.189,4.615,3.523,3.05,0.0
p232_133.wav,2.44,,7.562,-0.109,0.733,1.557,3.332,3.207,3.638,3.788,3.547,3.3,3.394,4.014,2.844,2.405,0.125
p232_134.wav,1.804,,3.684,-7.251,0.709,1.733,3.373,2.557,3.114,3.373,3.244,3.187,3.945,3.994,2.663,2.508,0.2
p232_135.wav,1.984,,16.811,6.508,0.88,2.476,3.989,3.155,3.437,4.024,4.374,4.221,3.235,4.379,3.558,3.193,0.0
p232_136.wav,1.738,,13.3,0.814,0.652,1.844,3.7,3.135,3.477,3.908,3.785,3.913,3.776,3.826,3.71,3.429,0.0
p232_137.wav,1.619,,6.33,-4.626,0.831,2.126,3.447,2.986,3.396,3.825,3.219,3.368,3.592,4.076,2.583,2.443,0.0
p232_138.wav,1.574,,0.412,-7.978,0.644,1.721,2.426,2.618,3.447,2.977,2.745,3.04,3.484,4.215,2.663,1.955,0.0
p232_139.wav,2.186,,15.894,9.283,0.999,3.513,3.861,3.258,3.515,4.099,4.036,4.563,3.979,4.34,3.765,3.288,0.0
p232_140.wav,1.586,,10.158,0.86,0.781,2.628,3.699,2.592,3.136,3.376,3.337,3.253,3.7,3.33,3.018,2.93,0.0
p232_141.wav,1.736,,5.407,-0.673,0.774,2.682,3.42,2.866,3.448,3.483,3.512,3.738,3.201,3.872,3.195,2.507,0.0
p232_142.wav,2.714,,1.929,-2.698,0.86,2.151,3.059,2.952,3.529,3.456,3.552,3.148,3.797,3.969,2.819,2.583,0.091
p232_143.wav,1.774,,18.001,6.727,0.899,3.111,3.568,2.881,3.337,3.734,4.229,3.743,4.539,3.896,3.666,3.508,0.0
p232_144.wav,2.28,,11.933,4.897,0.913,2.533,3.586,2.973,3.373,3.778,3.854,3.567,3.622,4.077,4.367,3.947,0.0
p232_145.wav,2.65,,9.028,3.185,0.745,2.048,3.131,2.786,3.493,3.215,3.468,3.072,3.96,3.552,2.863,2.528,0.0
p232_146.wav,2.041,,1.071,-6.705,0.771,2.373,3.006,2.726,3.492,3.093,3.093,3.412,3.831,3.762,3.304,2.164,0.0
p232_147.wav,2.725,,16.259,10.803,0.973,3.963,4.003,3.165,3.469,3.995,4.4,4.321,3.59,4.289,4.321,3.572,0.0
p232_148.wav,3.873,,11.957,6.118,0.996,3.256,3.616,3.275,3.596,4.008,3.762,4.526,4.317,4.458,3.659,3.403,0.091
p232_150.wav,2.105,,5.841,-2.662,0.947,2.978,3.543,3.225,3.631,3.911,3.823,3.642,4.045,4.06,3.367,3.11,0.0
p232_151.wav,2.727,,1.28,-7.351,0.933,1.886,3.327,2.936,3.613,3.42,3.518,3.813,3.712,3.763,3.034,2.797,0.0
p232_152.wav,1.866,,17.608,6.575,0.918,2.347,3.594,2.96,3.306,3.859,3.905,4.435,4.202,4.656,3.565,3.052,0.0
p232_153.wav,1.932,,12.291,1.709,0.827,2.253,3.303,2.814,3.551,3.178,3.31,4.286,3.334,3.588,3.248,2.784,0.0
p232_154.wav,2.341,,9.581,0.199,0.773,1.596,3.308,2.967,3.569,3.439,3.825,4.118,3.26,4.471,3.267,2.501,0.0
p232_155.wav,2.551,,3.214,-4.384,0.592,1.289,3.158,2.432,3.617,2.39,2.863,3.962,3.394,4.02,3.281,2.363,0.5
p232_156.wav,2.057,,18.31,10.131,0.88,2.56,3.734,2.99,3.354,3.839,4.381,4.653,4.142,4.375,3.437,3.145,0.0
p232_158.wav,2.682,,13.752,6.751,0.912,1.825,3.5,3.202,3.527,4.004,3.324,3.933,4.155,4.027,3.039,2.675,0.5
p232_159.wav,1.876,,7.629,-2.209,0.949,1.913,3.237,2.905,3.226,3.88,4.378,3.509,4.009,4.795,3.408,2.989,0.0
p232_160.wav,3.942,,3.068,-3.689,0.701,1.129,2.904,2.068,3.333,1.97,2.979,3.661,3.264,3.836,2.118,1.667,0.2
p232_161.wav,2.722,,16.26,9.302,0.963,3.741,3.806,3.183,3.59,3.812,4.13,4.494,3.579,4.765,4.159,3.701,0.0
p232_162.wav,1.596,,10.14,-0.653,0.898,1.668,3.965,2.934,3.37,3.724,4.097,3.874,3.368,4.326,3.534,3.256,0.5
p232_163.wav,2.163,,5.918,-2.354,0.891,2.885,3.364,3.106,3.502,3.882,4.338,2.623,3.505,3.573,3.574,3.247,0.0
p232_164.wav,2.469,,1.348,-6.187,0.812,1.906,2.913,2.806,3.42,3.379,2.972,3.063,3.517,3.621,2.661,1.974,0.125
p232_165.wav,1.749,,16.702,6.58,0.931,3.153,3.437,2.998,3.333,3.883,4.081,3.321,3.734,3.552,3.348,3.054,0.0
p232_167.wav,2.683,,11.778,6.449,0.987,2.957,4.052,3.242,3.573,3.986,4.145,4.12,3.924,4.338,4.247,3.811,0.0
p232_169.wav,3.388,,8.11,4.103,0.957,2.201,3.73,3.088,3.622,3.646,4.165,3.641,3.793,4.238,3.54,3.279,0.0
p232_170.wav,2.093,,1.938,-5.311,0.606,1.731,3.421,2.87,3.486,3.334,3.714,2.997,3.47,3.203,2.321,2.052,0.0
p232_171.wav,2.014,,23.37,12.984,0.939,2.671,3.777,3.388,3.655,4.103,3.406,4.284,4.095,4.635,4.156,3.533,0.0
p232_172.wav,2.02,,10.753,2.89,0.956,3.8,3.613,2.903,3.361,3.672,4.627,3.511,3.493,4.07,3.572,3.167,0.0
p232_173.wav,2.145,,6.005,-5.412,0.86,2.705,3.528,2.853,3.309,3.724,3.709,3.696,4.011,3.992,3.144,2.813,0.0
p232_174.wav,2.155,,1.028,-9.987,0.811,1.994,3.181,2.691,3.452,3.08,2.782,3.16,3.267,3.485,2.476,1.961,0.0
p232_175.wav,3.126,,16.736,10.224,0.969,2.694,3.764,3.38,3.658,4.082,3.776,4.554,4.293,4.793,3.645,3.297,0.0
p232_176.wav,2.77,,13.5,4.165,0.885,2.038,3.397,3.125,3.512,3.823,3.785,3.931,4.178,4.325,3.105,2.592,0.125
p232_177.wav,2.22,,10.426,-1.734,0.656,1.679,2.971,2.804,3.497,3.227,3.68,3.57,3.155,3.991,3.03,2.607,0.8
p232_178.wav,2.009,,2.252,-4.461,0.655,1.665,3.363,2.784,3.391,3.412,3.438,3.956,3.846,3.99,3.354,2.845,0.286
p232_179.wav,3.441,,18.38,10.165,0.957,2.526,3.706,3.23,3.525,4.003,3.548,4.735,4.728,4.654,3.601,3.33,0.1
p232_180.wav,3.25,,14.363,6.604,0.949,2.383,3.75,3.231,3.576,3.913,3.987,3.965,4.35,4.482,3.443,3.138,0.0
p232_181.wav,1.824,,6.471,-4.382,0.803,1.87,3.157,2.796,3.645,3.0,2.856,4.256,3.203,4.323,3.164,2.655,0.0
p232_182.wav,2.512,,2.383,-7.394,0.792,1.451,3.277,2.784,3.613,3.008,3.601,2.819,3.765,3.072,2.548,2.016,0.167
p232_183.wav,2.154,,14.782,3.673,0.912,3.072,3.568,3.051,3.366,3.947,3.822,4.162,3.436,4.447,3.856,3.674,0.0
p232_184.wav,2.134,,10.996,4.35,0.93,2.773,3.562,3.122,3.545,3.823,4.615,4.225,4.105,4.269,3.334,3.08,0.286
p232_185.wav,2.856,,6.287,-0.059,0.96,2.562,3.909,2.999,3.577,3.506,3.206,3.21,3.714,4.136,2.812,2.709,0.0
p232_186.wav,1.913,,0.268,-12.09,0.652,1.403,2.8,2.537,3.348,2.816,2.916,3.304,3.385,3.378,2.779,2.346,0.0
p232_187.wav,1.375,,18.166,5.297,0.715,2.142,3.384,3.071,3.381,4.0,3.418,3.871,3.288,4.609,3.622,2.81,0.0
p232_188.wav,3.83,,11.402,3.371,0.852,2.646,3.554,2.879,3.545,3.351,2.562,3.313,3.315,3.766,2.496,2.102,0.091
p232_189.wav,2.553,,7.442,-0.98,0.827,2.426,3.55,2.98,3.609,3.425,4.023,3.647,3.35,3.812,3.263,2.583,0.125
p232_190.wav,1.952,,1.835,-6.954,0.872,1.987,3.225,2.566,3.306,3.057,3.498,3.011,3.457,3.362,2.727,2.374,0.0
p232_191.wav,1.916,,25.548,12.616,0.928,3.288,3.619,3.267,3.586,3.974,2.925,4.032,4.122,4.379,3.341,2.72,0.0
p232_193.wav,2.418,,11.096,1.422,0.931,3.08,3.588,2.948,3.623,3.369,4.017,3.382,3.477,3.677,3.439,3.051,0.0
p232_194.wav,3.431,,6.686,-0.838,0.948,2.727,3.718,2.972,3.571,3.483,3.841,4.318,4.116,4.193,3.531,2.706,0.0
p232_195.wav,2.347,,1.086,-7.211,0.939,2.982,3.513,2.894,3.481,3.429,4.239,3.835,4.309,3.93,3.032,3.082,0.0
p232_196.wav,2.23,,15.37,6.677,0.951,3.12,3.597,3.079,3.462,3.848,3.291,3.658,4.301,4.197,3.239,2.997,0.0
p232_197.wav,3.782,,11.7,6.635,0.954,2.604,3.863,2.995,3.462,3.658,3.721,4.54,4.286,4.789,3.706,3.324,0.083
