FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.371,6.108,0.834,2.959,,3.409,3.216,3.591,3.918,3.687,3.496,3.113,3.4,3.157,2.911,0.0
p232_002.wav,2.715,,11.275,5.778,0.953,3.291,4.19,3.664,3.251,3.662,3.82,3.972,3.732,3.897,4.262,3.931,3.474,0.0
p232_003.wav,7.185,,6.686,-0.247,0.937,3.156,4.28,3.846,3.067,3.484,3.771,3.024,3.829,3.588,4.322,3.094,2.785,0.05
p232_005.wav,6.247,,2.009,-2.751,0.784,1.489,2.51,3.512,2.517,3.579,2.539,3.787,2.999,3.278,3.868,2.865,2.459,0.0
p232_006.wav,5.104,,17.315,11.19,0.905,2.691,3.64,4.088,3.225,3.553,3.962,4.145,3.798,3.581,4.032,3.476,3.162,0.059
p232_007.wav,3.956,,13.606,7.101,0.904,2.263,3.21,3.808,3.078,3.573,3.58,3.777,4.378,3.776,4.272,3.804,3.27,0.0
p232_009.wav,4.158,,6.956,1.993,0.894,2.232,3.36,3.801,3.078,3.449,3.852,4.203,4.271,3.721,4.159,3.103,2.817,0.0
p232_010.wav,2.764,,2.751,-7.236,0.584,1.299,2.19,3.158,2.505,3.499,2.629,3.255,2.938,3.629,3.906,2.503,1.999,0.125
p232_011.wav,6.538,,17.12,10.414,0.93,2.954,3.87,4.036,3.223,3.655,3.732,3.863,4.15,4.174,4.602,3.668,3.286,0.0
p232_012.wav,4.336,,13.298,7.797,0.906,2.423,3.25,3.681,3.168,3.564,3.811,4.257,3.741,4.005,4.478,3.585,3.277,0.0
p232_013.wav,3.943,,7.819,0.962,0.894,1.824,2.81,3.565,2.943,3.617,3.315,3.691,2.913,3.381,3.993,3.279,2.162,0.0
p232_014.wav,4.617,,2.456,-3.332,0.832,1.473,1.99,3.246,2.958,3.598,3.383,3.668,3.249,3.708,3.611,2.892,2.127,0.067
p232_015.wav,5.32,,16.808,12.636,0.987,3.736,4.28,3.961,3.439,3.674,4.135,4.037,3.575,3.795,4.036,3.847,3.526,0.0
p232_016.wav,5.569,,11.886,7.911,0.979,3.44,4.11,4.094,3.268,3.631,3.935,3.809,3.691,3.736,4.554,3.709,3.271,0.0
p232_017.wav,2.889,,6.391,0.143,0.979,2.88,3.98,3.369,3.117,3.468,3.922,3.853,3.615,4.16,4.745,3.061,2.675,0.25
p232_019.wav,6.736,,2.153,-2.242,0.944,2.349,3.15,3.576,3.204,3.662,3.764,3.321,3.199,4.076,4.171,2.821,2.463,0.105
p232_020.wav,3.617,,19.633,12.272,0.911,3.013,4.27,3.88,3.368,3.624,4.098,3.133,4.555,3.889,4.788,3.384,3.088,0.0
p232_021.wav,8.51,,11.963,8.228,0.942,2.902,3.64,3.99,3.053,3.538,3.581,3.736,4.194,4.308,4.748,3.745,3.449,0.0
p232_022.wav,5.794,,9.204,5.323,0.924,2.112,3.14,3.666,3.016,3.594,3.482,4.076,3.506,4.439,4.669,3.472,2.716,0.056
p232_023.wav,9.769,,2.215,-3.993,0.85,1.496,2.53,3.271,2.859,3.675,3.087,3.554,2.95,3.708,4.004,2.584,2.322,0.111
p232_024.wav,5.52,,17.26,14.081,0.99,3.929,4.58,3.989,3.308,3.668,3.909,4.681,4.725,4.204,4.504,4.603,4.209,0.0
p232_025.wav,1.876,,10.603,0.159,0.941,3.027,,3.761,3.214,3.57,3.933,4.507,3.318,3.056,3.634,3.494,3.062,0.0
p232_027.wav,3.771,,6.783,1.71,0.976,3.291,4.05,3.821,3.206,3.619,3.853,3.652,3.818,3.766,4.595,3.373,3.081,0.0
p232_028.wav,2.065,,0.209,-12.485,0.716,1.879,,3.389,2.552,3.393,2.877,3.01,3.742,3.071,3.993,2.936,2.577,0.0
p232_029.wav,3.415,,18.104,8.433,0.922,2.406,3.21,3.825,3.095,3.542,3.689,4.38,3.836,4.113,4.79,3.257,2.77,0.0
p232_030.wav,3.849,,11.899,7.483,0.972,2.512,3.67,3.876,3.163,3.512,3.899,4.275,3.986,3.619,4.267,3.162,2.918,0.083
p232_031.wav,2.29,,5.692,-2.733,0.681,1.88,2.94,3.556,3.127,3.558,3.789,4.199,3.612,3.771,4.08,3.353,3.184,0.0
p232_032.wav,3.49,,3.826,-1.854,0.691,1.281,1.87,2.967,2.47,3.459,2.744,3.511,3.848,3.739,4.001,3.122,2.309,0.0
p232_033.wav,1.448,,15.488,3.2,0.778,2.713,,3.343,2.702,3.354,3.248,3.936,3.919,3.871,3.89,3.377,3.133,0.0
p232_034.wav,1.472,,12.607,3.391,0.706,1.745,,3.207,2.662,3.531,3.04,3.82,4.425,3.345,4.612,3.758,3.385,0.0
p232_035.wav,3.158,,7.084,0.534,0.92,1.798,2.77,3.232,3.087,3.667,3.529,3.545,3.34,3.633,4.056,2.787,2.273,0.0
p232_036.wav,2.843,,2.544,-5.002,0.703,1.235,2.0,2.92,2.433,3.506,2.542,2.985,3.209,3.78,3.619,3.015,2.501,0.0
p232_037.wav,3.856,,16.416,11.457,0.995,3.649,4.51,3.789,3.361,3.609,4.113,4.425,3.354,4.026,4.438,3.641,3.21,0.0
p232_038.wav,2.09,,10.871,1.701,0.913,2.721,,3.786,3.058,3.443,3.868,4.301,3.253,3.376,3.603,3.754,3.321,0.0
p232_039.wav,1.94,,4.348,-6.591,0.617,2.126,,3.072,2.661,3.184,3.643,3.803,2.913,3.465,3.798,3.375,3.214,0.0
p232_040.wav,1.898,,0.505,-7.221,0.983,2.587,,3.182,3.142,3.526,3.897,3.053,2.847,4.055,3.612,3.225,2.933,0.0
p232_041.wav,2.007,,18.26,8.517,0.846,2.543,,3.445,3.267,3.615,3.95,3.551,4.274,4.411,4.278,3.957,3.559,0.0
p232_042.wav,2.514,,11.191,4.494,0.984,3.306,4.2,3.996,3.227,3.58,3.969,3.581,3.69,3.591,4.186,3.559,3.213,0.0
p232_043.wav,1.96,,8.607,-2.119,0.748,1.886,,3.029,3.297,3.668,3.91,2.903,3.125,3.284,4.443,2.8,2.478,0.0
p232_044.wav,1.383,,0.602,-8.199,0.701,1.276,,3.026,2.287,3.208,2.598,3.135,2.8,3.51,4.125,2.405,2.062,0.0
p232_045.wav,1.238,,14.258,3.138,0.906,3.879,,3.301,3.044,3.35,3.992,3.458,3.874,3.354,4.256,3.466,2.999,0.0
p232_046.wav,1.416,,10.289,-1.484,0.76,2.244,,3.074,2.692,3.289,3.331,2.737,3.834,3.502,4.151,3.62,3.183,0.0
p232_047.wav,1.926,,18.959,9.127,0.867,2.241,,3.261,3.158,3.557,3.797,3.506,4.65,3.026,4.68,3.497,3.14,0.0
p232_048.wav,1.82,,-0.586,-13.545,0.609,1.997,,3.549,2.767,3.506,3.219,3.71,2.846,3.52,3.641,2.878,2.508,0.0
p232_049.wav,2.941,,16.971,12.249,0.958,2.849,3.76,3.791,3.272,3.632,3.894,3.481,4.001,3.645,4.553,3.308,3.155,0.0
p232_050.wav,1.733,,10.992,2.193,0.806,1.962,,3.113,2.843,3.274,3.725,3.922,3.847,3.401,4.731,3.599,2.965,0.0
p232_051.wav,1.476,,6.168,-6.495,0.737,1.72,,3.127,2.758,3.558,3.04,3.472,4.06,3.66,4.28,3.072,2.305,0.0
p232_052.wav,2.199,,1.533,-8.888,0.477,1.163,,2.278,1.086,1.206,1.162,2.941,2.818,2.94,3.269,2.469,1.732,0.286
p232_053.wav,1.644,,16.254,6.683,0.898,2.551,,3.77,3.236,3.533,4.041,4.216,3.202,3.448,3.958,3.573,3.117,0.0
p232_054.wav,3.706,,12.097,4.973,0.959,2.568,3.23,3.622,3.121,3.654,3.593,3.028,2.937,3.908,4.264,3.145,2.768,0.091
p232_055.wav,1.526,,5.426,-5.75,0.721,1.928,,3.123,2.698,3.482,3.059,3.363,2.909,3.702,3.776,2.99,2.404,0.0
p232_056.wav,1.803,,3.427,-6.108,0.717,1.533,,3.044,2.877,3.351,3.756,2.963,3.599,3.137,3.704,2.577,2.178,0.0
p232_057.wav,2.236,,15.925,7.55,0.925,2.98,4.17,3.612,3.03,3.322,4.012,4.01,3.816,3.695,4.39,3.066,2.824,0.0
p232_058.wav,3.899,,11.628,7.924,0.955,3.488,4.01,4.055,3.148,3.536,3.828,4.441,4.237,3.749,4.255,4.053,3.794,0.0
p232_059.wav,1.32,,4.681,-6.883,0.698,2.296,,3.231,2.98,3.375,3.892,3.63,2.913,3.133,3.456,3.074,2.986,0.0
p232_060.wav,2.34,,0.125,-10.804,0.721,2.239,2.63,3.008,2.734,3.295,3.438,2.85,2.962,3.142,3.554,2.78,2.394,0.0
p232_061.wav,3.249,,20.237,13.11,0.971,3.043,3.82,4.02,3.328,3.654,3.964,3.693,4.356,3.77,4.88,3.406,3.372,0.0
p232_062.wav,2.964,,12.535,4.859,0.938,2.586,3.44,3.456,3.035,3.45,3.721,3.617,3.644,3.418,3.885,3.661,2.994,0.111
p232_063.wav,2.264,,8.051,-0.921,0.921,2.111,3.67,3.369,3.087,3.544,3.774,3.14,3.912,3.762,3.83,3.201,2.48,0.2
p232_064.wav,2.01,,1.244,-10.077,0.832,1.658,,3.219,2.559,3.366,2.959,2.755,2.912,3.357,3.414,2.679,2.4,0.0
p232_065.wav,1.524,,18.993,7.491,0.903,3.061,,3.419,2.964,3.216,4.08,3.737,4.5,3.822,4.37,3.602,3.334,0.0
p232_066.wav,3.277,,11.996,6.166,0.955,3.173,4.32,3.755,2.948,3.358,3.74,3.978,4.498,3.843,4.171,3.558,3.216,0.0
p232_067.wav,2.617,,6.785,-0.604,0.923,3.107,3.76,3.624,3.174,3.494,3.991,3.425,4.087,3.599,4.31,3.488,3.133,0.167
p232_068.wav,2.522,,1.814,-2.673,0.915,2.744,3.78,3.699,2.934,3.532,3.388,3.6,4.368,3.535,3.999,3.018,2.514,0.0
p232_069.wav,2.669,,16.817,9.632,0.961,2.861,3.62,3.859,3.206,3.545,3.929,4.128,3.65,4.243,4.338,3.782,3.426,0.143
p232_070.wav,2.544,,11.476,4.484,0.858,2.384,3.17,3.533,3.037,3.553,3.6,3.88,3.923,3.951,4.379,3.64,3.372,0.125
p232_071.wav,2.589,,7.185,0.628,0.743,1.748,3.15,3.323,2.962,3.423,3.639,3.776,4.08,3.979,4.447,3.583,3.111,0.286
p232_072.wav,1.987,,2.012,-5.788,0.671,1.369,,3.003,2.665,3.144,3.535,3.711,3.817,3.52,3.522,3.13,2.429,0.0
p232_073.wav,1.908,,16.366,3.397,0.962,2.736,,3.631,3.164,3.621,3.747,3.604,3.957,3.173,4.279,3.839,3.57,0.0
p232_074.wav,2.21,,12.139,1.425,0.827,2.202,2.79,3.106,3.069,3.499,3.782,3.716,3.816,3.245,3.78,2.877,2.089,0.0
p232_075.wav,2.346,,6.98,-2.778,0.878,1.931,2.85,3.402,3.053,3.561,3.599,3.678,2.923,3.499,3.908,3.344,2.618,0.4
p232_076.wav,1.927,,2.406,-6.919,0.673,1.62,,2.947,2.621,3.484,2.941,3.126,4.27,3.517,4.156,3.438,3.03,0.0
p232_077.wav,1.742,,15.096,4.98,0.86,3.276,,3.495,2.985,3.302,3.941,4.109,3.496,3.602,3.991,4.01,3.647,0.0
p232_078.wav,2.261,,10.957,3.323,0.991,3.42,4.27,3.728,3.175,3.51,3.989,4.525,4.002,3.396,4.774,3.841,3.575,0.0
p232_079.wav,2.394,,5.882,-1.239,0.895,2.742,3.45,3.732,3.06,3.59,3.613,4.505,4.602,4.0,4.262,3.613,3.25,0.0
p232_080.wav,2.08,,-0.753,-12.501,0.785,1.641,,2.687,2.544,3.152,3.247,2.855,2.778,3.351,3.955,2.983,2.622,0.0
p232_081.wav,1.885,,16.291,9.038,0.856,2.586,,3.588,2.894,3.537,3.359,3.662,3.849,3.341,4.213,3.426,3.093,0.4
p232_082.wav,1.559,,15.784,4.923,0.771,2.326,,3.117,3.003,3.496,3.636,3.389,4.144,3.619,4.588,3.687,2.962,0.0
p232_083.wav,1.661,,6.613,-0.607,0.874,2.466,,3.104,2.802,3.481,3.273,3.15,3.148,3.017,4.555,3.012,2.471,0.0
p232_084.wav,1.391,,-0.259,-9.556,0.719,1.297,,3.016,2.604,3.403,2.973,2.658,2.985,3.259,3.961,2.664,2.152,0.5
p232_085.wav,2.067,,15.846,7.181,0.985,3.648,,3.633,3.156,3.445,4.017,3.898,3.599,3.744,4.084,3.915,3.486,0.0
p232_086.wav,1.968,,11.44,4.655,0.939,3.227,,3.899,3.297,3.556,4.114,4.105,3.913,3.863,4.04,4.007,3.241,0.0
p232_087.wav,1.978,,5.648,-2.829,0.881,3.262,,3.758,3.166,3.566,3.895,4.088,3.469,4.273,3.626,3.637,3.211,0.0
p232_088.wav,2.924,,1.702,-4.395,0.874,2.576,3.69,3.785,2.793,3.427,3.317,3.648,4.679,3.919,4.658,3.299,3.131,0.0
p232_089.wav,2.234,,17.456,8.969,0.882,2.576,3.65,3.659,3.075,3.466,3.797,3.349,3.638,3.325,4.381,3.409,3.061,0.0
