FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,23.171,12.243,0.824,2.579,,3.758,3.176,3.54,3.866,3.51,3.859,3.586,4.526,3.502,3.222,0.0
p232_002.wav,2.715,,19.586,13.341,0.948,2.973,4.01,3.658,3.538,3.758,4.165,3.457,4.672,3.62,4.592,3.904,3.572,0.182
p232_003.wav,7.185,,8.615,5.493,0.927,2.876,4.12,3.824,3.172,3.493,3.984,4.145,4.017,3.597,4.76,4.021,3.382,0.05
p232_005.wav,6.247,,3.862,2.779,0.786,1.522,2.19,3.949,2.89,3.619,3.118,3.135,3.818,2.871,3.708,2.821,2.579,0.0
p232_006.wav,5.104,,17.279,11.099,0.899,2.431,3.39,3.916,3.137,3.578,3.71,3.525,4.566,4.086,4.297,3.712,3.382,0.059
p232_007.wav,3.956,,13.075,6.738,0.887,2.089,2.83,3.861,3.037,3.605,3.49,3.966,3.491,4.035,4.174,3.458,2.588,0.0
p232_009.wav,4.158,,6.949,1.662,0.879,2.041,2.89,3.606,3.045,3.578,3.556,4.07,3.595,3.72,3.85,2.956,2.511,0.0
p232_010.wav,2.764,,2.167,-7.624,0.555,1.335,2.31,2.915,2.293,3.394,2.291,3.623,3.278,3.28,3.915,2.722,2.042,0.0
p232_011.wav,6.538,,18.863,12.476,0.927,2.758,3.75,4.108,3.455,3.698,4.134,4.021,3.775,4.596,4.732,3.375,3.034,0.0
p232_012.wav,4.336,,16.616,11.096,0.923,2.315,3.12,3.77,3.154,3.676,3.542,3.75,4.309,3.797,4.855,3.692,3.384,0.0
p232_013.wav,3.943,,9.442,2.676,0.866,1.755,2.71,3.637,2.904,3.602,3.239,3.587,3.316,3.953,4.006,2.971,2.555,0.0
p232_014.wav,4.617,,4.041,-0.295,0.803,1.479,2.04,3.449,3.105,3.693,3.52,2.7,3.248,4.301,4.017,2.514,1.988,0.0
p232_015.wav,5.32,,17.926,14.26,0.985,3.535,4.28,4.002,3.542,3.745,4.21,3.908,4.089,3.883,4.56,3.879,3.573,0.0
p232_016.wav,5.569,,12.648,9.068,0.978,3.39,4.22,4.102,3.283,3.605,3.991,3.577,3.885,3.767,4.247,3.467,3.198,0.0
p232_017.wav,2.889,,6.384,-0.105,0.977,2.879,3.97,3.433,3.082,3.443,3.893,3.989,3.842,4.026,4.465,3.19,2.72,0.25
