FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_032.wav,3.49,,1.672,-3.113,0.502,1.151,2.877,2.284,3.11,2.668,3.372,3.126,3.364,3.396,2.7,2.169,0.455
p232_033.wav,1.448,,16.411,4.897,0.781,2.483,3.351,2.675,3.109,3.575,3.617,4.147,3.406,4.073,2.887,2.739,0.0
p232_034.wav,1.472,,11.574,4.145,0.732,1.472,3.253,2.762,3.279,3.475,3.95,4.092,3.676,3.972,3.322,3.16,0.0
p232_035.wav,3.158,,10.039,4.204,0.869,1.56,2.877,2.631,3.622,2.733,3.142,3.437,3.59,4.023,2.461,1.94,0.231
p232_036.wav,2.843,,1.605,-3.356,0.631,1.236,3.259,2.345,3.023,3.144,4.044,3.582,3.976,2.971,3.019,2.706,0.1
p232_037.wav,3.856,,16.476,10.9,0.994,3.493,3.786,3.368,3.61,4.118,4.45,3.587,3.908,4.383,3.541,3.151,0.0
p232_038.wav,2.09,,11.029,2.299,0.896,2.634,3.681,3.002,3.326,3.948,3.444,3.801,3.313,3.878,3.328,3.05,0.0
p232_039.wav,1.94,,4.823,-4.902,0.626,1.99,3.167,2.693,3.162,3.684,4.049,2.725,3.681,3.823,3.8,3.555,0.0
p232_040.wav,1.898,,-0.012,-7.616,0.977,1.768,3.091,2.812,3.413,3.395,3.334,2.725,4.123,3.976,3.024,2.561,0.0
p232_041.wav,2.007,,17.934,8.014,0.789,2.142,3.338,2.737,3.432,3.081,4.047,3.803,4.608,4.471,4.071,3.533,0.0
p232_042.wav,2.514,,11.506,6.158,0.97,2.81,3.952,3.013,3.526,3.602,3.696,4.46,4.018,4.444,3.422,2.978,0.0
p232_043.wav,1.96,,10.399,2.803,0.733,1.583,3.06,3.298,3.57,4.076,4.315,4.039,4.547,3.937,3.694,3.214,0.0
p232_044.wav,1.383,,5.475,-2.651,0.618,1.359,2.723,1.958,3.009,2.182,2.644,3.814,3.09,4.115,2.433,1.87,0.0
p232_045.wav,1.238,,15.788,6.78,0.906,3.004,3.312,2.912,3.224,3.921,3.212,3.837,2.939,4.374,2.848,2.58,0.0
p232_046.wav,1.416,,16.344,5.161,0.722,1.886,2.546,2.392,3.345,2.619,3.313,3.166,3.878,4.63,3.298,2.902,0.0
p232_047.wav,1.926,,11.876,5.235,0.815,1.834,2.968,2.718,3.391,3.157,3.607,4.314,3.41,4.701,3.184,2.906,0.0
p232_048.wav,1.82,,5.539,-1.086,0.571,1.621,3.401,2.649,3.577,2.864,3.07,3.746,3.356,3.584,2.6,2.059,0.0
p232_049.wav,2.941,,18.011,12.625,0.953,2.681,3.723,3.228,3.68,3.652,2.966,3.689,3.489,4.341,2.512,2.352,0.0
p232_050.wav,1.733,,11.964,3.312,0.779,1.72,2.925,2.723,3.194,3.508,4.291,4.139,3.502,4.158,3.264,3.021,0.0
p232_051.wav,1.476,,7.261,-2.549,0.714,1.738,3.111,2.656,3.08,3.647,3.998,3.865,4.247,4.121,3.263,3.126,0.75
p232_052.wav,2.199,,2.764,-4.027,0.468,1.18,2.79,1.81,2.58,2.054,3.405,3.314,3.37,3.371,2.791,1.787,0.143
p232_053.wav,1.644,,16.079,6.076,0.862,2.329,3.634,2.99,3.313,3.897,4.241,3.357,3.449,4.42,3.558,2.973,0.0
p232_054.wav,3.706,,13.466,7.568,0.938,2.261,3.591,2.886,3.573,3.258,3.629,4.317,3.874,4.731,2.924,2.747,0.0
p232_055.wav,1.526,,7.29,0.052,0.738,2.039,3.729,2.745,3.098,3.809,4.177,4.161,4.226,3.364,3.426,3.168,0.0
p232_056.wav,1.803,,2.269,-7.806,0.674,1.502,2.517,2.552,3.16,3.158,3.725,2.948,3.204,2.932,2.616,2.22,0.0
p232_057.wav,2.236,,16.014,7.044,0.92,2.687,3.575,2.979,3.258,4.005,3.891,4.252,4.228,4.677,3.101,2.791,0.0
p232_058.wav,3.899,,11.509,7.494,0.94,3.136,4.036,3.229,3.569,3.937,4.426,4.381,3.624,4.282,4.238,3.945,0.0
p232_059.wav,1.32,,4.907,-6.533,0.69,2.114,2.983,2.949,3.288,3.957,3.116,3.567,3.599,4.147,2.807,2.626,0.0
p232_060.wav,2.34,,-0.1,-10.549,0.728,2.199,3.107,2.816,3.412,3.351,3.507,3.203,3.644,3.788,2.947,2.415,0.0
p232_061.wav,3.249,,17.341,12.046,0.949,2.357,3.912,3.145,3.608,3.638,3.39,3.59,3.241,4.656,3.613,3.107,0.111
p232_062.wav,2.964,,16.88,8.275,0.888,2.121,3.312,2.831,3.644,3.088,3.495,4.04,3.734,4.161,3.103,2.737,0.111
p232_063.wav,2.264,,10.363,4.763,0.933,1.944,3.487,2.672,3.241,3.368,3.418,4.457,3.828,4.345,3.213,2.861,0.2
p232_064.wav,2.01,,5.864,-0.185,0.829,1.576,3.302,2.372,2.716,3.568,4.229,3.502,4.16,3.629,3.519,3.306,0.0
p232_065.wav,1.524,,15.534,6.203,0.797,2.103,3.2,2.669,3.354,3.154,3.734,4.459,3.582,4.119,3.203,2.969,0.0
p232_066.wav,3.277,,12.097,7.201,0.914,2.451,3.362,2.854,3.569,3.219,3.059,4.096,3.683,4.209,3.527,2.996,0.0
p232_067.wav,2.617,,8.876,4.667,0.913,2.338,3.472,3.042,3.436,3.768,3.221,4.67,3.758,4.722,3.327,2.879,0.167
p232_068.wav,2.522,,3.543,2.043,0.897,2.182,3.796,2.871,3.236,3.743,4.403,3.937,4.183,3.539,4.054,3.255,0.0
p232_069.wav,2.669,,16.698,8.778,0.946,2.515,3.681,2.997,3.572,3.457,4.029,4.159,4.21,4.553,3.883,3.466,0.143
p232_070.wav,2.544,,10.533,5.013,0.818,1.673,3.573,2.602,3.332,3.04,2.706,3.451,4.03,3.709,3.361,3.166,0.0
p232_071.wav,2.589,,7.073,-0.38,0.626,1.539,2.915,2.688,3.477,3.014,4.142,3.5,3.861,3.882,2.76,2.276,0.286
p232_072.wav,1.987,,1.38,-6.538,0.586,1.233,3.149,2.564,3.157,3.263,3.845,3.891,3.127,3.268,3.064,2.641,0.0
p232_073.wav,1.908,,17.34,4.954,0.96,2.365,3.812,3.19,3.486,4.013,3.96,3.729,4.067,4.499,3.281,3.047,0.0
p232_074.wav,2.21,,13.959,4.647,0.795,2.03,3.02,2.86,3.498,3.291,3.512,3.878,3.544,3.855,3.218,2.507,0.2
p232_075.wav,2.346,,8.167,-0.803,0.867,1.65,3.364,2.622,3.311,3.123,3.866,3.951,4.077,4.024,3.757,3.171,0.4
p232_076.wav,1.927,,1.78,-6.292,0.578,1.262,2.937,2.666,3.374,3.266,3.997,3.306,3.994,3.779,3.312,2.83,0.25
p232_077.wav,1.742,,15.715,5.676,0.846,2.723,3.451,2.963,3.266,3.983,2.915,4.19,3.411,4.269,3.219,2.912,0.0
p232_078.wav,2.261,,11.129,3.36,0.989,3.074,3.655,3.169,3.5,3.99,4.324,3.411,3.426,4.779,3.786,3.549,0.0
p232_079.wav,2.394,,5.824,-1.346,0.9,2.332,3.715,3.042,3.539,3.651,4.333,4.329,4.024,4.216,3.646,3.115,0.0
p232_080.wav,2.08,,0.549,-8.507,0.762,1.66,2.627,2.74,3.462,3.163,3.906,3.643,3.255,4.634,3.494,2.664,0.0
p232_081.wav,1.885,,17.971,11.754,0.871,2.433,3.62,2.912,3.513,3.394,3.667,3.772,3.352,4.318,3.302,2.958,0.4
p232_082.wav,1.559,,11.615,-0.191,0.574,1.469,2.758,1.279,1.654,1.243,3.122,3.312,3.44,4.039,3.227,2.286,0.0
p232_083.wav,1.661,,7.016,-0.112,0.857,2.055,3.178,3.04,3.539,3.641,3.65,3.249,3.517,3.978,2.884,1.942,0.0
p232_084.wav,1.391,,1.025,-7.252,0.76,1.454,3.057,2.749,3.376,3.349,4.043,3.161,3.457,3.719,3.034,2.796,0.5
p232_085.wav,2.067,,17.957,10.748,0.981,3.47,3.643,3.213,3.503,4.036,3.165,4.185,3.955,4.723,3.839,3.326,0.0
p232_086.wav,1.968,,12.413,7.022,0.936,3.018,3.865,3.224,3.527,4.007,3.279,4.093,3.588,4.493,3.574,3.267,0.0
p232_087.wav,1.978,,5.994,-1.582,0.856,3.047,3.736,3.069,3.438,3.886,4.01,3.663,3.836,3.713,3.712,2.942,0.0
p232_088.wav,2.924,,2.943,-1.357,0.854,1.817,3.264,2.633,3.486,2.994,3.787,4.493,2.95,4.452,3.134,2.945,0.0
p232_089.wav,2.234,,17.223,8.56,0.85,2.248,3.428,3.034,3.549,3.592,3.428,4.0,3.953,3.696,2.999,2.65,0.0
p232_090.wav,3.943,,11.499,4.334,0.876,1.944,3.47,3.055,3.613,3.531,3.711,3.397,4.45,4.458,2.62,2.511,0.0
p232_091.wav,1.563,,8.022,-1.763,0.72,1.532,2.959,2.118,2.892,2.743,3.089,2.175,3.768,3.446,2.154,1.824,0.0
p232_092.wav,1.968,,1.088,-8.187,0.694,1.657,2.844,2.441,3.022,3.311,4.17,3.035,3.645,3.59,2.832,2.408,0.0
p232_093.wav,2.221,,17.066,8.981,0.876,2.511,3.563,3.075,3.552,3.707,4.35,4.139,4.099,3.877,3.906,3.34,0.0
p232_094.wav,2.816,,13.059,5.063,0.869,2.179,3.819,2.826,3.24,3.765,3.898,3.92,4.517,4.623,4.139,3.081,0.0
p232_095.wav,3.574,,8.666,3.514,0.718,1.218,3.251,2.988,3.442,3.653,3.444,3.709,4.043,3.365,2.448,2.148,0.25
p232_096.wav,1.678,,3.058,-6.872,0.563,1.212,2.712,2.599,3.399,2.979,3.192,2.958,3.167,3.333,2.143,1.767,0.0
p232_097.wav,2.705,,16.982,9.718,0.943,2.368,3.75,3.242,3.622,3.816,3.401,4.088,3.208,4.04,3.502,3.098,0.0
p232_098.wav,2.385,,11.878,4.293,0.872,2.157,3.397,3.308,3.583,4.06,3.689,3.343,3.305,4.319,3.182,2.745,0.0
p232_099.wav,2.765,,6.525,1.166,0.97,2.923,3.661,3.145,3.669,3.61,3.369,3.773,3.303,4.556,3.679,3.305,0.0
p232_100.wav,1.6,,0.53,-6.626,0.766,1.732,2.797,2.325,3.031,2.756,2.728,3.329,3.046,4.112,2.805,2.195,0.333
p232_101.wav,1.946,,20.546,10.029,0.942,2.533,3.623,3.088,3.651,3.518,4.173,4.451,3.38,4.703,3.078,2.741,0.0
p232_102.wav,1.894,,11.168,2.494,0.8,2.345,3.167,2.975,3.323,3.867,4.059,3.578,4.147,4.486,3.338,3.135,0.0
p232_103.wav,3.547,,9.613,3.405,0.788,1.615,3.46,2.493,3.418,2.726,3.484,3.45,3.432,3.504,3.013,2.352,0.1
p232_104.wav,3.92,,6.99,3.419,0.795,1.613,3.076,2.846,3.289,3.569,4.062,4.005,4.005,4.128,3.297,3.068,0.167
p232_105.wav,1.757,,19.307,9.889,0.926,2.854,3.554,3.218,3.487,4.094,3.858,4.635,4.001,4.66,3.918,3.549,0.0
p232_106.wav,2.388,,14.699,10.093,0.95,3.021,3.7,2.741,3.397,3.268,4.128,4.781,3.437,4.787,3.681,3.36,0.0
p232_107.wav,2.642,,7.988,2.054,0.925,3.16,3.474,2.849,3.565,3.204,3.253,3.258,3.633,4.458,3.125,2.533,0.0
p232_108.wav,1.682,,6.655,2.127,0.778,1.805,3.063,2.531,3.374,2.834,3.17,3.409,3.116,4.458,2.841,2.496,0.0
p232_109.wav,3.492,,17.39,10.379,0.92,2.377,3.887,3.186,3.696,3.608,3.69,4.512,3.659,4.536,3.414,2.982,0.0
p232_110.wav,2.035,,11.947,3.609,0.767,1.437,3.203,2.443,3.366,2.634,3.836,4.521,4.727,3.209,3.703,3.135,0.0
p232_112.wav,1.644,,5.733,-2.699,0.782,2.089,3.144,2.753,3.362,3.432,4.063,4.345,3.664,4.096,3.782,2.961,0.2
p232_113.wav,1.368,,1.962,-8.277,0.443,1.372,3.063,2.418,3.189,2.845,4.083,3.667,3.667,3.325,3.14,2.752,0.25
p232_114.wav,3.196,,18.752,11.338,0.923,2.174,3.355,3.16,3.537,3.78,3.496,4.379,3.721,4.566,3.273,2.991,0.083
p232_115.wav,2.745,,12.293,4.631,0.872,2.355,3.489,3.057,3.422,3.944,3.938,3.45,4.244,3.864,3.199,2.769,0.0
p232_116.wav,1.983,,8.635,0.651,0.795,1.61,3.426,2.726,3.107,3.741,3.806,2.986,3.312,3.786,2.746,2.032,0.0
p232_117.wav,3.473,,2.64,-1.922,0.723,1.309,3.469,2.704,3.206,3.526,4.0,3.469,3.588,3.423,3.267,2.981,0.083
p232_118.wav,3.134,,15.97,8.169,0.959,2.871,3.795,3.38,3.624,4.135,3.984,3.719,4.246,4.12,3.619,3.331,0.0
p232_119.wav,3.168,,12.269,6.435,0.897,2.659,3.902,3.051,3.393,3.876,3.363,4.527,3.701,4.896,3.28,2.947,0.0
p232_120.wav,1.463,,5.71,-1.702,0.784,2.536,3.509,2.633,3.141,3.474,4.364,3.125,3.767,3.994,3.336,2.926,0.0
p232_121.wav,3.065,,4.221,-0.585,0.914,2.346,3.553,3.053,3.576,3.58,2.71,3.902,3.093,4.035,3.098,2.346,0.091
p232_123.wav,3.707,,19.99,12.394,0.931,2.721,3.693,3.081,3.591,3.59,3.804,3.711,3.633,4.673,3.224,2.853,0.0
p232_124.wav,1.491,,12.586,5.119,0.824,2.107,3.499,3.098,3.457,3.829,4.196,4.2,3.459,4.348,3.319,2.865,0.0
p232_125.wav,1.608,,8.803,0.989,0.705,1.476,2.928,2.49,3.498,2.654,3.5,2.98,3.201,3.791,3.107,2.776,0.0
p232_126.wav,2.114,,5.666,-0.468,0.811,1.451,3.127,2.785,3.305,3.438,3.927,3.274,3.839,3.888,3.168,2.721,0.0
p232_127.wav,1.974,,17.811,9.112,0.977,3.622,3.619,3.097,3.35,4.079,3.695,3.619,3.703,4.149,3.437,3.121,0.0
p232_128.wav,2.962,,18.061,8.434,0.902,1.832,3.227,2.553,3.373,2.931,3.958,4.074,3.515,4.401,3.048,2.737,0.0
p232_129.wav,3.562,,6.582,4.168,0.925,2.542,3.593,2.795,3.622,3.122,4.332,3.734,3.819,4.443,3.699,3.238,0.091
p232_130.wav,2.465,,2.903,-4.604,0.848,1.701,3.071,3.103,3.593,3.705,3.577,3.614,3.577,3.925,2.746,1.929,0.333
p232_131.wav,3.054,,17.515,10.169,0.95,2.435,3.811,3.152,3.525,3.88,3.161,4.45,4.26,4.386,3.114,2.875,0.0
p232_132.wav,1.853,,12.953,5.155,0.736,1.831,2.728,2.467,3.393,2.811,3.866,3.394,3.775,3.971,3.042,2.826,0.0
p232_133.wav,2.44,,7.246,0.465,0.698,1.39,3.168,2.993,3.29,3.937,3.257,3.652,3.996,4.02,2.945,2.5,0.0
p232_134.wav,1.804,,4.061,-6.627,0.534,1.301,2.624,1.114,1.21,1.007,3.113,3.842,3.391,3.669,2.983,2.308,0.0
p232_135.wav,1.984,,16.288,5.875,0.864,2.445,3.955,3.087,3.433,3.941,3.849,4.056,3.175,3.685,3.395,3.026,0.0
p232_136.wav,1.738,,12.585,-0.412,0.625,1.803,3.784,3.093,3.427,3.907,2.917,4.208,3.572,4.032,3.216,2.944,0.0
p232_137.wav,1.619,,6.27,-3.13,0.729,1.866,3.012,2.65,3.09,3.564,3.834,3.812,4.186,3.977,2.99,2.591,0.0
p232_138.wav,1.574,,5.407,2.235,0.668,1.594,3.008,2.559,2.982,3.566,4.125,2.964,4.715,3.076,2.544,2.514,0.0
p232_139.wav,2.186,,15.729,8.401,0.998,3.257,3.808,3.264,3.523,4.096,4.32,4.155,3.765,4.415,3.565,3.204,0.0
p232_140.wav,1.586,,9.849,0.322,0.786,2.436,3.656,2.54,3.126,3.273,3.333,3.483,3.559,3.579,3.125,2.822,0.0
p232_141.wav,1.736,,5.501,-0.586,0.776,2.668,3.418,2.875,3.432,3.544,3.657,3.564,2.945,3.627,3.328,2.714,0.0
p232_142.wav,2.714,,2.189,-2.014,0.84,1.838,3.049,2.942,3.59,3.354,3.606,2.953,3.782,3.94,2.973,2.537,0.091
p232_143.wav,1.774,,18.896,8.512,0.843,2.451,3.158,2.494,3.259,2.981,3.731,3.452,3.762,3.754,2.714,2.223,0.0
p232_144.wav,2.28,,17.289,9.543,0.9,2.619,3.441,2.761,3.511,3.054,3.796,3.522,3.58,4.018,3.705,3.292,0.143
p232_145.wav,2.65,,9.348,3.076,0.737,1.753,2.989,2.58,3.228,3.264,3.679,3.002,3.828,3.251,2.887,2.545,0.0
p232_146.wav,2.041,,2.37,-3.226,0.777,1.954,3.334,2.696,3.148,3.648,3.357,3.668,4.075,4.382,3.233,2.933,0.0
p232_147.wav,2.725,,17.655,12.099,0.968,3.697,4.046,3.334,3.619,4.083,4.088,4.618,3.508,4.617,3.7,3.43,0.0
p232_148.wav,3.873,,14.789,10.56,0.993,2.958,3.57,3.139,3.435,4.007,3.385,4.078,4.049,4.094,3.382,3.098,0.091
p232_150.wav,2.105,,6.869,0.898,0.937,2.705,3.472,2.929,3.366,3.671,3.35,4.388,3.941,4.531,3.312,2.98,0.0
p232_151.wav,2.727,,7.156,2.707,0.872,1.471,2.908,2.848,3.637,3.17,3.14,2.849,3.282,3.662,2.583,2.498,0.0
p232_152.wav,1.866,,16.857,6.411,0.906,2.359,3.669,2.812,3.231,3.658,3.165,4.117,3.753,3.704,3.248,3.007,0.0
p232_153.wav,1.932,,13.047,2.721,0.762,1.798,3.345,2.962,3.426,3.624,3.591,3.432,3.575,3.879,2.736,2.417,0.0
p232_154.wav,2.341,,7.703,-0.259,0.721,1.283,3.133,2.691,3.115,3.553,3.8,2.697,4.067,3.861,2.797,2.382,0.667
p232_155.wav,2.551,,1.951,-4.917,0.503,1.173,3.051,2.086,2.842,2.737,3.866,3.036,3.874,3.622,2.733,2.088,0.667
p232_156.wav,2.057,,17.369,9.37,0.858,2.241,3.446,2.872,3.269,3.781,3.937,3.687,3.593,4.265,3.424,2.636,0.0
p232_158.wav,2.682,,13.076,7.06,0.885,1.605,3.219,2.808,3.231,3.7,3.152,3.87,3.923,3.915,3.045,2.801,0.3
p232_159.wav,1.876,,9.879,1.764,0.905,1.618,2.945,2.673,3.317,3.226,4.351,3.528,4.667,4.424,3.166,3.019,0.0
p232_160.wav,3.942,,4.521,-1.351,0.624,1.144,3.065,2.183,3.323,2.226,3.784,4.091,3.887,3.473,2.905,2.643,0.3
p232_161.wav,2.722,,16.416,8.993,0.953,3.398,3.779,3.146,3.561,3.791,4.413,4.191,3.683,4.508,3.939,3.414,0.0
p232_162.wav,1.596,,10.547,0.872,0.887,2.712,3.964,3.007,3.437,3.763,3.99,3.774,3.211,4.613,3.418,3.171,0.5
p232_163.wav,2.163,,6.536,1.361,0.903,2.636,3.283,2.945,3.388,3.66,3.205,3.612,3.29,4.261,3.176,2.897,0.0
p232_164.wav,2.469,,1.75,-4.378,0.806,1.798,3.024,2.731,3.331,3.366,3.721,3.179,3.293,3.917,2.864,2.308,0.125
p232_165.wav,1.749,,17.976,7.453,0.854,2.362,2.903,2.745,3.513,3.087,3.583,3.125,3.316,4.147,2.97,2.612,0.0
p232_167.wav,2.683,,14.611,10.096,0.976,2.496,3.993,3.077,3.613,3.538,3.95,4.666,3.978,4.446,3.865,3.248,0.0
p232_169.wav,3.388,,10.289,6.486,0.927,1.697,3.68,3.246,3.55,4.019,4.178,3.957,3.811,4.31,3.6,3.053,0.077
p232_170.wav,2.093,,3.683,-1.47,0.533,1.315,3.151,2.413,3.052,3.115,3.719,3.139,3.608,3.772,2.774,2.468,0.143
p232_171.wav,2.014,,20.788,10.669,0.918,2.526,3.629,3.11,3.641,3.597,3.595,4.547,3.787,4.394,4.046,3.477,0.0
p232_172.wav,2.02,,10.929,2.566,0.933,3.513,3.619,2.873,3.316,3.697,4.365,4.015,3.108,4.324,3.452,3.108,0.0
p232_173.wav,2.145,,18.539,6.721,0.827,2.131,3.135,2.669,3.559,2.86,3.231,3.146,3.965,4.187,2.885,2.58,0.0
p232_174.wav,2.155,,2.499,-4.073,0.772,1.549,2.825,2.613,3.082,3.41,3.332,3.776,3.331,3.568,2.268,2.108,0.0
p232_175.wav,3.126,,16.173,10.162,0.941,2.215,3.571,3.124,3.587,3.713,3.427,3.889,4.158,4.821,3.195,2.86,0.0
p232_176.wav,2.77,,12.475,3.355,0.812,1.517,3.279,2.965,3.612,3.373,3.782,3.658,3.626,3.289,3.147,2.721,0.125
p232_177.wav,2.22,,8.134,-1.534,0.598,1.304,3.156,2.495,2.972,3.34,4.09,3.536,4.091,3.981,3.3,2.855,0.8
p232_178.wav,2.009,,2.288,-4.2,0.669,1.55,3.481,2.603,3.128,3.44,4.133,3.849,4.11,3.291,3.628,3.142,0.286
p232_179.wav,3.441,,17.96,9.506,0.941,2.303,3.753,3.23,3.533,4.0,3.467,4.557,4.123,4.337,3.268,3.045,0.1
p232_180.wav,3.25,,12.021,4.331,0.899,1.825,3.489,2.648,3.463,3.011,3.764,3.558,4.098,4.338,3.398,2.562,0.0
p232_181.wav,1.824,,9.841,0.811,0.837,1.805,3.12,2.703,3.368,3.222,3.643,3.406,3.401,3.502,3.129,2.736,0.25
p232_182.wav,2.512,,2.122,-7.3,0.681,1.314,3.188,2.239,3.338,2.328,2.83,3.591,3.277,3.572,2.275,1.829,0.167
p232_183.wav,2.154,,15.625,5.328,0.902,2.635,3.468,2.913,3.27,3.846,4.34,4.51,4.104,4.674,3.989,3.61,0.0
p232_184.wav,2.134,,11.673,4.805,0.909,2.613,3.484,3.16,3.565,3.836,4.412,4.522,4.258,4.496,3.313,2.881,0.143
p232_185.wav,2.856,,6.879,1.883,0.954,2.262,3.887,3.031,3.617,3.478,3.521,3.715,4.102,4.788,3.077,2.508,0.0
p232_186.wav,1.913,,0.543,-11.734,0.636,1.371,2.836,2.633,3.406,2.96,3.36,3.086,3.38,3.304,2.803,2.278,0.0
p232_187.wav,1.375,,16.201,3.526,0.617,2.111,2.861,2.732,3.448,3.24,3.032,3.777,3.051,4.168,2.962,2.415,0.0
p232_188.wav,3.83,,13.846,7.291,0.849,2.475,3.67,2.852,3.451,3.378,3.346,4.198,3.898,4.339,3.027,2.87,0.091
p232_189.wav,2.553,,11.275,4.025,0.742,1.721,3.298,2.556,3.52,2.735,3.528,4.407,3.806,3.827,3.414,2.512,0.0
p232_190.wav,1.952,,5.533,-1.585,0.844,1.852,2.974,2.243,3.163,2.489,3.234,3.62,3.74,3.91,3.102,2.461,0.167
p232_191.wav,1.916,,18.386,7.799,0.922,2.971,3.522,2.957,3.469,3.559,3.567,3.741,3.998,4.322,3.774,3.067,0.0
p232_193.wav,2.418,,20.935,11.671,0.871,2.42,3.503,2.727,3.605,2.943,3.175,4.059,3.368,3.823,3.079,2.777,0.0
p232_194.wav,3.431,,16.168,10.671,0.897,1.973,3.5,2.58,3.452,2.922,2.72,3.442,2.958,4.681,2.817,2.678,0.0
p232_195.wav,2.347,,2.16,-2.891,0.905,2.147,3.457,2.874,3.504,3.367,3.981,3.938,3.972,4.263,3.094,2.88,0.0
p232_196.wav,2.23,,16.663,7.354,0.922,2.451,3.415,2.827,3.3,3.599,3.363,3.576,4.051,3.378,3.123,2.914,0.0
p232_197.wav,3.782,,12.103,6.661,0.935,2.264,3.8,2.745,3.525,3.133,3.16,3.956,3.96,4.767,3.486,3.086,0.083
