FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.361,6.075,0.835,2.805,,3.704,3.31,3.603,4.065,3.685,3.531,3.236,3.869,3.237,3.049,0.0
p232_002.wav,2.715,,11.274,5.817,0.943,3.357,4.24,3.637,3.271,3.686,3.802,4.123,4.009,4.055,4.174,4.05,3.608,0.0
p232_003.wav,7.185,,6.694,-0.197,0.932,2.961,4.19,3.803,3.098,3.51,3.811,3.446,3.657,3.859,4.6,3.318,3.062,0.05
p232_005.wav,6.247,,2.512,-2.173,0.807,1.642,2.53,3.955,2.96,3.494,3.541,3.751,3.078,3.001,3.713,2.657,2.324,0.0
p232_006.wav,5.104,,17.275,11.2,0.906,2.538,3.52,4.008,3.163,3.499,3.917,3.761,3.488,3.945,4.137,3.488,3.067,0.059
p232_007.wav,3.956,,13.461,6.898,0.901,2.246,3.17,3.92,3.158,3.618,3.668,4.279,4.313,3.885,4.397,3.726,3.184,0.0
p232_009.wav,4.158,,6.832,1.587,0.888,2.206,3.28,3.743,2.993,3.572,3.442,3.901,4.089,3.472,4.825,2.954,2.637,0.0
p232_010.wav,2.764,,2.717,-7.142,0.587,1.351,2.02,3.018,2.222,3.343,2.347,3.882,3.108,3.942,3.895,2.381,1.779,0.125
p232_011.wav,6.538,,17.249,10.74,0.934,2.94,3.91,4.075,3.279,3.597,3.945,3.815,3.944,4.463,4.511,3.737,3.386,0.0
p232_012.wav,4.336,,13.19,7.5,0.923,2.434,3.22,3.741,3.217,3.618,3.834,3.749,3.749,3.863,4.326,3.475,3.157,0.0
p232_013.wav,3.943,,7.699,0.757,0.91,2.003,2.92,3.594,3.157,3.651,3.671,3.83,3.016,3.691,4.227,3.142,2.268,0.0
p232_014.wav,4.617,,2.517,-2.984,0.816,1.459,1.94,3.186,2.951,3.638,3.336,3.543,3.178,3.878,3.776,2.947,2.309,0.0
p232_015.wav,5.32,,16.769,12.58,0.987,3.74,4.31,3.963,3.441,3.676,4.14,4.052,3.74,3.858,4.065,3.831,3.534,0.0
p232_016.wav,5.569,,11.862,7.87,0.978,3.448,4.14,4.107,3.28,3.631,3.945,3.837,3.591,3.939,4.416,3.635,3.244,0.0
p232_017.wav,2.889,,6.316,0.035,0.977,2.927,3.98,3.371,3.087,3.443,3.9,3.795,4.03,4.099,4.543,3.269,2.795,0.25
p232_019.wav,6.736,,1.932,-2.509,0.946,2.33,3.18,3.571,3.206,3.637,3.827,3.534,3.363,4.154,4.287,2.985,2.54,0.105
p232_020.wav,3.617,,17.517,10.066,0.915,3.149,4.13,3.872,3.273,3.58,3.992,3.313,4.064,3.531,4.606,3.024,2.921,0.0
p232_021.wav,8.51,,11.947,8.213,0.949,2.922,3.71,4.068,3.213,3.58,3.847,3.851,4.1,4.049,4.497,3.713,3.382,0.0
p232_022.wav,5.794,,8.516,4.619,0.928,2.119,3.13,3.719,3.105,3.615,3.62,4.251,3.622,4.075,4.431,3.613,3.113,0.056
p232_023.wav,9.769,,2.403,-3.653,0.851,1.499,2.5,3.268,2.876,3.632,3.155,3.753,3.02,3.799,4.139,2.619,2.389,0.083
p232_024.wav,5.52,,17.7,14.036,0.976,3.828,4.52,4.0,3.327,3.648,3.966,4.39,4.601,4.1,4.635,4.443,4.082,0.0
p232_025.wav,1.876,,10.745,0.31,0.941,2.884,,3.75,3.198,3.558,3.919,4.31,3.811,3.16,3.754,3.626,3.142,0.0
