path,MOS_COL,MOS_DISC,MOS_LOUD,MOS_NOISE,MOS_REVERB,MOS_SIG,MOS_OVRL
/data/datasets/LRS3/trainval/1rTEOU67zCo/50011.wav,4.308905601501465,3.3310346603393555,4.513988018035889,3.1846985816955566,4.713500022888184,3.636386156082153,3.103050708770752
/data/datasets/LRS3/trainval/Va07q3HFEZQ/50007.wav,2.401418685913086,3.6490094661712646,3.367266893386841,3.3690285682678223,4.736277103424072,2.9891481399536133,2.3623194694519043
/data/datasets/LRS3/trainval/hFgPtuzgw4o/50018.wav,3.0796046257019043,3.0405967235565186,3.593623638153076,2.210210084915161,3.9968085289001465,2.8016743659973145,2.277688503265381
/data/datasets/LRS3/trainval/ayhhuxAu6rw/50008.wav,3.778720617294312,3.7308292388916016,3.7783727645874015,3.177953004837036,3.856175184249878,3.185023546218872,3.065455198287964
/data/datasets/LRS3/trainval/GpKrM8GQwOg/50002.wav,3.5350496768951416,4.284732818603516,3.6090941429138175,3.527413845062256,4.457540512084961,3.5165364742279053,3.214756727218628
/data/datasets/LRS3/trainval/XX30i6nC7ro/50001.wav,3.3682594299316406,3.668154239654541,3.889468193054199,3.269092798233032,3.681096076965332,3.4152932167053223,2.8178958892822266
/data/datasets/LRS3/trainval/QG4Z185MBJE/50003.wav,3.3173980712890625,4.029253482818604,3.8784122467041016,2.8057141304016118,3.964709520339966,3.164088010787964,2.6315958499908447
/data/datasets/LRS3/trainval/JaFSfq2Zn7I/50015.wav,3.5905392169952397,4.4297285079956055,4.273451805114746,3.147723436355591,4.618631362915039,3.797882556915283,3.207091808319092
/data/datasets/LRS3/trainval/kYXiegTXsEs/50003.wav,3.806274652481079,3.823132038116455,3.8515145778656006,3.4799866676330566,3.9656832218170166,3.542508363723755,3.066471576690674
/data/datasets/LRS3/trainval/ESlb3D7AySM/50002.wav,3.1866750717163086,3.0889368057250977,3.539525985717773,3.2645208835601807,3.522986650466919,3.0340096950531006,2.743565082550049
/data/datasets/LRS3/trainval/xDe346z233Y/50008.wav,4.273987770080566,3.3198320865631104,3.711704730987549,3.4479687213897705,4.271964550018311,3.003549098968506,2.57275915145874
/data/datasets/LRS3/trainval/0bop3D7SdDM/50016.wav,2.697551965713501,3.654762983322144,3.328163385391236,2.6121091842651367,4.127984523773193,2.8222432136535645,2.550175905227661
/data/datasets/LRS3/trainval/kmflTZnRuZI/50002.wav,3.329591989517212,4.182103157043457,4.1834821701049805,2.887259006500244,4.482904434204102,3.1822309494018555,2.579745292663574
/data/datasets/LRS3/trainval/sNV4yIyXXX0/50029.wav,3.129192352294922,3.222822427749634,3.109914779663086,2.852336406707764,3.743272066116333,2.5456478595733643,2.2560439109802246
/data/datasets/LRS3/trainval/vVsXO9brK7M/50023.wav,3.850205659866333,3.453366279602051,3.738904476165772,3.1778817176818848,3.793437004089356,2.842350006103516,2.7525076866149902
/data/datasets/LRS3/trainval/vVsXO9brK7M/50001.wav,3.7511637210845943,3.366926431655884,3.574978828430176,3.11959171295166,4.201426982879639,2.996163845062256,2.6637697219848637
/data/datasets/LRS3/trainval/5tal0NkWW1E/50002.wav,3.5443711280822754,4.538609027862549,3.527658700942993,2.046526908874512,3.671717643737793,2.4277777671813965,1.6360915899276731
/data/datasets/LRS3/trainval/uEkgM9P2C5U/50010.wav,3.75832462310791,4.625391483306885,3.9933621883392334,3.8458855152130127,4.217705249786377,3.2703652381896973,2.9068150520324707
/data/datasets/LRS3/trainval/dOOtM7ZpAS8/50001.wav,3.1200313568115234,3.960859298706055,4.003822326660156,3.7806007862091056,3.786377906799317,3.3058021068573,2.9299137592315674
/data/datasets/LRS3/trainval/55n9pHSA0O8/50021.wav,2.991219043731689,4.336040496826172,3.016059875488281,4.020341396331787,4.0165324211120605,3.166111707687378,2.720993995666504
/data/datasets/LRS3/trainval/mkdSXHXhCcw/50012.wav,3.2398502826690674,3.1110386848449707,3.5611793994903564,3.5925774574279785,4.003379821777344,2.987330675125122,2.553980827331543
/data/datasets/LRS3/trainval/2BOTS9GAjc4/50011.wav,2.9091005325317383,4.216772079467773,3.7141170501708975,2.2516462802886963,3.4919509887695312,3.0405149459838867,2.2728593349456787
/data/datasets/LRS3/trainval/NVPxmzSPvUw/50011.wav,3.713387966156006,3.797767162322998,4.016785144805908,2.87623929977417,4.153493881225586,2.904789924621582,2.41160249710083
/data/datasets/LRS3/trainval/HpiZTvlWx2g/50010.wav,3.253105401992798,4.620615005493164,2.497634172439575,3.004981517791748,3.2698304653167725,3.511233329772949,2.885927677154541
/data/datasets/LRS3/trainval/cWCSzDdF74s/50003.wav,2.74900484085083,3.67913556098938,3.137442111968994,3.697023391723633,3.820050001144409,3.383672952651977,2.8557934761047363
/data/datasets/LRS3/trainval/ImmtTHYU5GQ/50024.wav,2.534653663635254,4.532105922698975,3.679954051971436,3.9047584533691406,3.7119760513305664,3.516619205474853,3.0590274333953857
/data/datasets/LRS3/trainval/ovV7v2XYJAI/50003.wav,3.726074934005737,3.503122091293335,4.178507328033447,2.3387269973754883,4.235088348388672,3.039422035217285,2.696913480758667
/data/datasets/LRS3/trainval/KPzccnstSXg/50004.wav,3.758192777633667,3.513424634933472,3.133669137954712,3.793603897094727,3.820359230041504,3.0622291564941406,2.642421245574951
/data/datasets/LRS3/trainval/qp0HIF3SfI4/50004.wav,2.726481437683105,3.3363165855407715,2.7457430362701416,1.1482354402542114,4.2962141036987305,2.701737403869629,1.4962215423583984
/data/datasets/LRS3/trainval/Wtp7R97jz5k/50003.wav,3.872026681900024,3.7333388328552246,2.9656882286071777,3.4436984062194824,3.999057531356812,2.967093706130981,2.8075711727142334
/data/datasets/LRS3/trainval/ea3HnhOLC9g/50007.wav,3.7339704036712646,4.029986381530762,3.691692352294922,3.0957493782043457,2.8624234199523926,3.1988441944122314,2.840811252593994
/data/datasets/LRS3/trainval/MBZyRlxVdSE/50016.wav,3.206850290298462,4.781806945800781,3.948328971862793,2.502422332763672,3.2586159706115723,3.2734553813934326,2.6699695587158203
/data/datasets/LRS3/trainval/COwSbfCgXBw/50006.wav,2.8081839084625244,4.633283615112305,3.2088558673858643,3.683493614196777,3.922162532806397,3.162705659866333,2.461958408355713
/data/datasets/LRS3/trainval/ElJxUVJ8blw/50007.wav,3.7985973358154297,3.4711484909057617,4.335585117340088,3.354443073272705,4.561007976531982,3.445164918899536,3.071943998336792
/data/datasets/LRS3/trainval/ux1GxExRUUY/50006.wav,3.8560304641723633,3.4867794513702397,3.200965881347656,3.297648668289185,4.483368396759033,3.511138200759888,2.8219614028930664
/data/datasets/LRS3/trainval/vzKA1y3cdYI/50009.wav,3.3147449493408203,3.399613380432129,4.226900100708008,2.8858773708343506,4.171185493469238,3.036792039871216,2.559201717376709
/data/datasets/LRS3/trainval/ReCvreRPdeY/50005.wav,2.9742355346679688,3.253823518753052,3.683664083480835,3.070559024810791,3.5771889686584477,2.923201084136963,2.6829147338867188
/data/datasets/LRS3/trainval/L6PW0Nw35X0/50009.wav,3.1599507331848145,4.718766212463379,3.4992566108703613,3.4520483016967773,4.260917663574219,2.986658334732056,2.758089542388916
/data/datasets/LRS3/trainval/SMTRxRO5SRA/50006.wav,2.286487340927124,3.9842469692230233,3.221571207046509,3.3592529296875,3.5555782318115234,2.494572401046753,2.3211073875427246
/data/datasets/LRS3/trainval/aqhzFd4NUPI/50018.wav,3.816673517227173,4.805003643035889,3.868767738342285,2.8508903980255127,4.674802780151367,3.5112345218658447,2.8884167671203613
/data/datasets/LRS3/trainval/hJZ0pAoxksE/50004.wav,3.495826244354248,3.749797582626343,3.980466842651367,3.550672769546509,4.04672908782959,3.5784342288970947,3.070600271224976
/data/datasets/LRS3/trainval/DqCsQqy9MyU/50004.wav,3.7553958892822266,2.975968837738037,3.804086923599243,2.8739633560180664,3.8685286045074463,2.721436023712158,2.462919235229492
/data/datasets/LRS3/trainval/3WMuzhQXJoY/50008.wav,3.02087140083313,3.410567283630371,3.6856167316436768,2.781263828277588,3.230837106704712,2.5882246494293213,2.173783540725708
/data/datasets/LRS3/trainval/o0VrZPBskpg/50003.wav,3.225893020629883,3.693505048751831,2.866342544555664,2.997988224029541,2.418421745300293,2.223520278930664,1.68368661403656
/data/datasets/LRS3/trainval/ONXYcNS7k1Y/50008.wav,3.656835794448853,4.13252592086792,3.6841671466827393,3.661729335784912,3.788999080657959,2.862768173217773,2.8055620193481445
/data/datasets/LRS3/trainval/IJwlyf7rCtU/50010.wav,3.0586929321289062,3.644075870513916,4.055825710296631,3.637106895446777,3.582817792892456,3.2335128784179688,3.003262042999268
/data/datasets/LRS3/trainval/FLbEKpLS5Z0/50036.wav,3.1062257289886475,4.165670871734619,4.105405807495117,2.986305952072144,4.4123945236206055,3.177060604095459,2.798029661178589
/data/datasets/LRS3/trainval/iE7YRHxwoDs/50008.wav,3.25327730178833,3.981657266616821,3.920774221420288,2.9355716705322266,3.685766220092773,2.929703712463379,2.479238748550415
/data/datasets/LRS3/trainval/JD4O7ama3o8/50022.wav,2.511709213256836,4.368338108062744,2.749878406524658,3.3347554206848145,4.4136505126953125,2.805438041687012,2.526906490325928
/data/datasets/LRS3/trainval/0jmST6bSUoc/50001.wav,3.2276179790496826,4.306590080261231,3.266880989074707,3.316342353820801,3.86894416809082,3.1578304767608643,2.810528039932251
/data/datasets/LRS3/trainval/XBaRdmEVy8s/50001.wav,3.463469982147217,4.099142074584961,2.7752232551574707,4.007126808166504,2.9307587146759038,3.3472912311553955,2.902227640151977
/data/datasets/LRS3/trainval/150cqgYh8sQ/50007.wav,3.232006072998047,3.905153274536133,3.882347583770752,3.591894626617432,4.159024238586426,3.439418315887451,2.997683525085449
/data/datasets/LRS3/trainval/vPhM8lxibSU/50008.wav,2.6845054626464844,3.59781265258789,3.672937631607056,2.6398110389709477,4.334097862243652,3.0776848793029785,2.612305164337158
/data/datasets/LRS3/trainval/gS3iLapiTCw/50003.wav,2.434051990509033,3.031306743621826,3.119863748550415,1.8009384870529177,3.3873367309570312,2.3829824924468994,2.050614356994629
/data/datasets/LRS3/trainval/rToBZSrxjgM/50002.wav,3.119786262512207,3.359649419784546,3.34988784790039,2.2821526527404785,3.0208053588867188,2.635461807250977,2.346616506576538
/data/datasets/LRS3/trainval/tTb3d5cjSFI/50003.wav,3.683139562606812,3.6651439666748047,4.294876575469971,3.5487520694732666,4.500978469848633,3.295454502105713,2.8222007751464844
/data/datasets/LRS3/trainval/9SGSSQssNj4/50005.wav,2.703310489654541,2.00548791885376,4.331236362457275,4.060690879821777,4.165143013000488,2.4818172454833984,2.3692238330841064
/data/datasets/LRS3/trainval/wSepGxx36To/50009.wav,3.4900002479553223,3.304051160812378,3.7805912494659424,3.890993118286133,4.319423198699951,3.063356399536133,2.6167802810668945
/data/datasets/LRS3/trainval/bfAzi6D5FpM/50001.wav,3.4301412105560303,3.857471466064453,4.015593528747559,2.624119997024536,4.452948570251465,3.4149279594421387,3.216829776763916
/data/datasets/LRS3/trainval/vEli4dfAXrM/50006.wav,3.03271746635437,3.620950698852539,3.5217843055725098,2.5620641708374023,3.2657225131988525,2.667605400085449,2.483139753341675
/data/datasets/LRS3/trainval/HJqtUUDhaxA/50016.wav,3.401395320892334,3.9018049240112314,3.11613130569458,2.77701735496521,3.2692644596099854,2.7495546340942383,2.530310869216919
/data/datasets/LRS3/trainval/6bVhrpkp0WU/50028.wav,3.1514573097229004,3.9848666191101074,3.917332649230957,3.3235855102539062,3.751884937286377,3.159039258956909,2.7890992164611816
/data/datasets/LRS3/trainval/lVQ3KUTHDe0/50003.wav,2.9460198879241943,3.901490449905396,4.364300727844238,3.094835042953491,3.9285709857940674,3.269324779510498,2.5002071857452397
/data/datasets/LRS3/trainval/esugL07XANg/50010.wav,3.149627208709717,3.623451232910156,3.664571523666382,3.569325685501098,3.6173715591430655,3.063488245010376,2.762061595916748
/data/datasets/LRS3/trainval/gLDQr9i7LkM/50009.wav,3.0041024684906006,4.2791829109191895,3.594684839248657,3.5703787803649902,4.672891616821289,3.2643728256225586,3.074230194091797
/data/datasets/LRS3/trainval/iEySxTbcr2A/50017.wav,3.434898376464844,3.5671510696411133,3.816845417022705,3.4913039207458496,4.294355392456055,3.275034189224243,2.7922983169555664
/data/datasets/LRS3/trainval/DEmjzXi2lfI/50020.wav,2.9626426696777344,3.5185179710388184,3.4878649711608887,3.5494279861450195,3.636663913726807,3.039134740829468,2.674669027328491
/data/datasets/LRS3/trainval/ZpT0cw9bmiw/50004.wav,4.286965370178223,3.783933162689209,3.9591064453125,3.2132322788238525,4.398896217346191,3.665566921234131,3.136465787887573
/data/datasets/LRS3/trainval/xp0O2vi8DX4/50002.wav,2.9577713012695312,4.245357036590576,3.9556729793548575,3.237959861755371,3.6092824935913086,3.054807424545288,2.548115968704224
/data/datasets/LRS3/trainval/Hc6yiSFtoNo/50003.wav,2.656219482421875,3.398784637451172,2.761310577392578,2.666569232940674,3.22895622253418,2.254763126373291,2.057377815246582
/data/datasets/LRS3/trainval/sBaiRpIpPKQ/50002.wav,3.169871091842652,3.73665189743042,2.9668490886688232,3.0294594764709477,3.3949379920959477,2.997304916381836,2.794036626815796
/data/datasets/LRS3/trainval/eNDhBSR1DZ0/50018.wav,3.2456212043762207,4.205784797668457,4.180253505706787,4.040307521820068,4.56971549987793,3.595336437225342,3.291633129119873
/data/datasets/LRS3/trainval/cgxZ4H3gJ8c/50002.wav,4.001477718353272,3.980300664901733,4.102284908294678,3.930221557617188,4.700761795043945,3.573852062225342,3.137837171554565
/data/datasets/LRS3/trainval/3ELnyoso6vI/50004.wav,2.459877014160156,3.1611173152923584,3.6797897815704346,2.576901197433472,3.498595714569092,2.6396706104278564,2.349308490753174
/data/datasets/LRS3/trainval/CFtsHf1lVI4/50016.wav,3.4651882648468018,2.710318326950073,3.1066665649414062,3.3515799045562744,4.243310928344727,3.1005210876464844,2.8071188926696777
/data/datasets/LRS3/trainval/dE1DuBesGYM/50007.wav,3.186287403106689,3.5089011192321777,3.4735655784606934,2.9149169921875,3.605855703353882,3.0955705642700195,2.605337858200073
/data/datasets/LRS3/trainval/g2J6YOiLNr4/50004.wav,2.8193042278289795,3.0588982105255127,3.0840914249420166,2.309326171875,3.3200814723968506,2.7731246948242188,2.487523078918457
/data/datasets/LRS3/trainval/9o5jAaZn2p0/50002.wav,4.234819412231445,4.287578105926514,2.9634830951690674,3.490711212158203,4.065998077392578,3.45041298866272,2.754922151565552
/data/datasets/LRS3/trainval/5cQoGNEcc5Q/50004.wav,3.47097396850586,3.5426650047302246,3.201126337051392,3.4619274139404297,3.706758499145508,3.4047508239746094,2.6553256511688232
/data/datasets/LRS3/trainval/0akiEFwtkyA/50002.wav,3.4009385108947754,4.32469654083252,3.8327670097351074,3.8077526092529297,3.9684689044952393,3.567440986633301,3.29050087928772
/data/datasets/LRS3/trainval/RbNqU2K0qzo/50003.wav,3.407088279724121,4.135088920593262,2.890141248703003,3.682546138763428,3.2152328491210938,3.359736919403076,2.789222717285156
/data/datasets/LRS3/trainval/SI3v6KS2Zgs/50008.wav,3.28490686416626,3.526485681533813,3.706853628158569,3.7727530002594,3.2440731525421143,3.1329915523529053,2.9898366928100586
/data/datasets/LRS3/trainval/MAQihRikgZM/50006.wav,3.727514982223511,2.9048068523406982,3.799915790557861,2.740301609039306,3.5628678798675537,3.1389944553375244,2.702072858810425
/data/datasets/LRS3/trainval/04SEzifEsGg/50038.wav,2.7453043460845947,3.4280359745025635,4.3477044105529785,3.825663566589356,3.4687724113464355,3.0623137950897217,2.812310218811035
/data/datasets/LRS3/trainval/oeL72c6scAs/50006.wav,3.57856559753418,3.706373453140259,4.649582386016846,2.9552173614501958,4.312958240509033,3.1863629817962646,2.75403380393982
/data/datasets/LRS3/trainval/RxqyO5hafdk/50002.wav,3.811588764190674,3.787270784378052,3.3625659942626958,3.4800052642822266,3.8295047283172607,3.678060293197632,3.2614755630493164
/data/datasets/LRS3/trainval/ZVRbSuY3h9w/50007.wav,2.65186095237732,3.5375301837921143,2.880688190460205,2.5222291946411133,2.9395861625671387,2.5168631076812744,2.2774157524108887
/data/datasets/LRS3/trainval/tHSTfiMtSDE/50004.wav,1.9095221757888796,3.7706050872802734,2.263468742370605,3.749599933624268,4.573879241943359,2.402217149734497,2.1466176509857178
/data/datasets/LRS3/trainval/eNDhBSR1DZ0/50014.wav,4.102362155914307,4.231589317321777,3.5369598865509038,3.784818172454834,4.782269477844238,3.849029064178467,3.510441303253174
/data/datasets/LRS3/trainval/J6oMG7u9HGE/50065.wav,3.068927764892578,2.3069372177124023,3.8023219108581534,3.4201014041900635,4.456724643707275,2.479923248291016,2.0578746795654297
/data/datasets/LRS3/trainval/kyznWXHEX1o/50002.wav,3.1279780864715576,3.255824565887451,3.5752720832824707,3.3315887451171875,3.231569766998291,2.873612403869629,2.3649168014526367
/data/datasets/LRS3/trainval/4bHO8NZwmIg/50027.wav,3.750107765197754,4.701789855957031,3.786900281906128,3.3819591999053955,3.980307340621948,3.608300447463989,3.20966911315918
/data/datasets/LRS3/trainval/TRE4Sll42lE/50019.wav,2.9762215614318848,3.2764012813568115,3.376136064529419,3.951651573181152,3.685563087463379,3.229757785797119,2.7969653606414795
/data/datasets/LRS3/trainval/B1dkma6GRZo/50006.wav,3.326657772064209,3.982821464538574,3.594305515289306,3.0171923637390137,3.006222724914551,3.050609350204468,2.7256417274475098
/data/datasets/LRS3/trainval/pWrgvI4nyyg/50005.wav,3.2233235836029053,3.6964423656463614,3.76322603225708,3.4035801887512207,4.062849521636963,2.9984850883483887,2.6005795001983643
/data/datasets/LRS3/trainval/6Co3dn0nSTk/50001.wav,3.294243574142456,3.3736674785614014,3.384986639022827,3.5833628177642822,3.976043701171875,3.5248327255249023,3.211848735809326
/data/datasets/LRS3/trainval/GYzLcpN8dso/50003.wav,3.104458332061768,4.155805587768555,3.710429191589356,3.021695613861084,3.5116989612579346,2.9460229873657227,2.5983223915100098
/data/datasets/LRS3/trainval/zIwLWfaAgS8/50005.wav,3.192083835601806,3.2081644535064697,4.405304908752441,2.395467519760132,3.4975392818450928,3.08282732963562,2.376288414001465
/data/datasets/LRS3/trainval/vzKA1y3cdYI/50041.wav,2.912529468536377,3.3811981678009038,3.489225387573242,3.614161729812622,3.888190746307373,3.169037342071533,2.685213565826416
/data/datasets/LRS3/trainval/3XDdhbrg2kw/50015.wav,3.870694160461426,4.072518825531006,3.450697422027588,4.030633449554443,4.018608093261719,4.289003849029541,3.727100372314453
/data/datasets/LRS3/trainval/lhP52caGW6s/50004.wav,3.464187860488892,4.173793315887451,3.8652610778808594,3.396798610687256,2.7074227333068848,2.855968952178955,2.53558611869812
/data/datasets/LRS3/trainval/wjXClLxcFTQ/50003.wav,2.976499557495117,3.6853437423706055,3.5645499229431152,3.3385820388793945,3.7631468772888175,2.862388849258423,2.72109317779541
/data/datasets/LRS3/trainval/KI3WJXNhCJ8/50044.wav,3.528249979019165,3.696199417114258,3.9654557704925537,3.408455848693848,3.82020902633667,3.2784619331359863,3.0411391258239746
/data/datasets/LRS3/trainval/G2Y6Am46eVU/50003.wav,3.673554420471192,3.9885427951812735,3.461156845092773,2.503633975982666,3.516880750656128,3.7416815757751465,2.72503662109375
/data/datasets/LRS3/trainval/gMNlRovT5x4/50001.wav,3.606506824493408,3.9441285133361816,3.328400135040283,2.430180549621582,4.047953605651856,3.2917885780334477,2.826147079467773
/data/datasets/LRS3/trainval/erBJuxVR7IE/50003.wav,3.2450990676879883,4.190980911254883,4.045663356781006,3.275426387786865,4.0441179275512695,3.4008405208587646,3.0015268325805664
/data/datasets/LRS3/trainval/IDSSieLCmS4/50012.wav,3.395150661468506,4.240085601806641,3.626577854156494,4.331640720367432,3.5102193355560303,2.991450309753418,2.6554718017578125
/data/datasets/LRS3/trainval/haTsrKptgIU/50009.wav,3.578190326690674,3.161250591278076,3.841229200363159,2.9026923179626465,3.995361566543579,3.104294538497925,2.795607328414917
/data/datasets/LRS3/trainval/T4SvurUIYI8/50008.wav,3.3641774654388428,2.8747811317443848,3.538536548614502,3.7599480152130127,4.32440710067749,2.9699203968048096,2.6602606773376465
/data/datasets/LRS3/trainval/drv3BP0Fdi8/50021.wav,3.0582683086395264,3.149389266967773,3.943842649459839,3.451910257339477,3.7067270278930655,3.079833745956421,2.742763996124268
/data/datasets/LRS3/trainval/lw3YTbubyjI/50020.wav,3.198174476623535,3.4354188442230225,3.299806594848633,3.550743818283081,3.867924690246582,2.958796501159668,2.426769256591797
/data/datasets/LRS3/trainval/DqCsQqy9MyU/50018.wav,2.582592725753784,3.915750503540039,3.1170876026153564,3.2421321868896484,4.003101825714111,2.4756221771240234,2.4336071014404297
/data/datasets/LRS3/trainval/DSbtkLA3GrY/50016.wav,3.3245370388031006,4.299428939819336,3.4770989418029785,4.17063570022583,2.637959718704224,3.322237014770508,2.89621901512146
/data/datasets/LRS3/trainval/Mjoxh4c2Dj0/50006.wav,3.965576887130737,3.749568223953247,3.662792682647705,2.647758722305298,3.864684581756592,3.121709108352661,2.554249763488769
/data/datasets/LRS3/trainval/oIGBBPspTKM/50007.wav,3.0163185596466064,3.242028951644897,3.152960777282715,1.546184778213501,3.72333025932312,2.554860830307007,2.187666654586792
/data/datasets/LRS3/trainval/kDXJhxLzmBQ/50008.wav,2.95465087890625,2.977551221847534,3.779447317123413,3.0377020835876465,3.35949969291687,3.04463791847229,2.6788485050201416
/data/datasets/LRS3/trainval/z4eSa6GXEsE/50005.wav,3.050833225250244,2.973653793334961,3.5397677421569824,2.6888978481292725,3.674834489822388,2.7088027000427246,2.004343748092652
/data/datasets/LRS3/trainval/l5Bbg96VODk/50003.wav,4.164157390594482,3.762590169906616,3.636467933654785,3.514874219894409,3.242500066757202,3.25046443939209,2.786756992340088
/data/datasets/LRS3/trainval/3E46oWB4V0s/50028.wav,3.352160930633545,2.7711238861083984,3.210308790206909,2.7606685161590576,3.940300464630127,2.477292537689209,2.3598194122314453
/data/datasets/LRS3/trainval/mwzBJF5Q7Vw/50002.wav,3.2190349102020264,4.524317264556885,4.234910011291504,2.8375062942504883,3.7552802562713614,3.430748462677002,2.986806869506836
/data/datasets/LRS3/trainval/fbeFn1Xcqo4/50029.wav,3.0604233741760254,3.461709499359131,3.536884069442749,3.1694436073303223,3.2533535957336426,2.4130587577819824,2.054838895797729
/data/datasets/LRS3/trainval/5UH7uTpTa44/50010.wav,3.0950241088867188,3.209886074066162,3.432305335998535,2.8384885787963867,3.22684907913208,2.8786325454711914,2.5229711532592773
/data/datasets/LRS3/trainval/ZVS5I2RMTGM/50006.wav,3.407886028289795,3.5204081535339355,3.4150755405426025,3.2839596271514893,3.4135289192199707,2.9823126792907715,2.7687668800354004
/data/datasets/LRS3/trainval/gqpErbFnbiY/50001.wav,4.0197577476501465,4.377066135406494,4.114816188812256,3.452833414077759,4.590062618255615,4.02686071395874,3.4471139907836914
/data/datasets/LRS3/trainval/ivfJJh9y1UI/50001.wav,3.0486502647399902,4.248215675354004,2.938550472259521,2.6372528076171875,3.914077043533325,2.573073625564575,2.205698251724243
/data/datasets/LRS3/trainval/VKwFSRsaoY0/50006.wav,3.117950201034546,3.370203018188477,3.841239452362061,2.9780542850494385,3.924689292907715,3.426353693008423,2.865281105041504
/data/datasets/LRS3/trainval/2ZviHInGBJQ/50009.wav,3.4174838066101074,4.110978126525879,3.2079312801361084,3.097400665283203,3.3225104808807373,2.954434394836426,2.6929101943969727
/data/datasets/LRS3/trainval/bEdvQjTGYP8/50001.wav,2.8793420791625977,1.9003278017044067,3.5830166339874268,2.020650625228882,3.005528926849365,1.7048784494400024,1.4422380924224854
/data/datasets/LRS3/trainval/M1yCvKASWdU/50002.wav,3.064503669738769,3.966152667999268,3.638463497161865,3.412595748901367,2.9261066913604736,2.6697211265563965,2.0954432487487797
/data/datasets/LRS3/trainval/l5Bbg96VODk/50009.wav,2.984802722930908,4.13398551940918,4.312016487121582,3.9382965564727774,3.756591081619263,3.1817736625671387,2.7246909141540527
/data/datasets/LRS3/trainval/CWU13rx44j8/50007.wav,4.097064018249512,3.650394916534424,3.0788722038269043,3.953545093536377,2.751194953918457,3.2417702674865723,2.7321176528930664
/data/datasets/LRS3/trainval/VjQ3ufqnfSM/50003.wav,3.00679087638855,3.657034397125244,3.941691875457764,3.2020018100738525,3.85971474647522,2.851645469665528,2.5808396339416504
/data/datasets/LRS3/trainval/gmjSazFbpkA/50026.wav,3.3279707431793213,3.828592777252197,3.420007467269897,2.501797914505005,3.271374464035034,2.5400710105896,1.884026408195496
