filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_023.wav,9.768875,16000,1,2.9323692,4.1758013,2.5813427,2.735161237665985,3.638967242599796,2.880382195226661,3.005866
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_002.wav,2.7151875,16000,1,3.6531525,4.0655594,3.8801463,3.217992046426676,3.580672481673337,3.8653664100670975,3.6667812
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_015.wav,5.3199375,16000,1,4.0349236,4.2591796,4.391033,3.4452480434215835,3.681701191835401,4.13107777476339,3.988564
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_031.wav,2.2903125,16000,1,3.4768193,3.957091,3.8007772,3.106367739505723,3.5213234833165292,3.8179182675394205,3.5406833
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_006.wav,5.1035,16000,1,3.6338637,3.9749594,4.0373487,3.205986623145786,3.5312361477575838,3.954447938124553,4.12754
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_022.wav,5.7939375,16000,2,3.4913173,4.1628895,3.4715686,3.1156408894959453,3.6320711070780414,3.6014997577405063,3.6540542
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_033.wav,1.4479375,16000,2,2.9293122,3.8033967,2.9427905,2.7329625352154805,3.43377437642126,3.199096638476762,3.2869859
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_014.wav,4.616875,16000,1,3.0197458,4.2502403,2.749992,2.797436959605058,3.677175421184491,3.0333780961684207,3.0774775
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_036.wav,2.843375,16000,2,1.3489888,1.9213758,1.3668313,1.4275794479057196,2.0404144508591466,1.5573725066527278,2.6114655
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_024.wav,5.5204375,16000,2,3.785438,4.136249,4.0568504,3.298955347239769,3.618282188746673,3.9645997794589922,3.972824
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_016.wav,5.5693125,16000,2,3.791325,4.1592956,4.1035776,3.302338066053631,3.6303338565727037,3.989212733233831,4.1523113
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_017.wav,2.8893125,16000,2,3.490213,3.8768158,3.9561005,3.1148542742957797,3.475751840525896,3.909101802548246,3.4149315
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_010.wav,2.764375,16000,2,1.1497893,1.4241397,1.1233392,1.239121823320966,1.573573261918857,1.2454297837912254,2.3287926
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_005.wav,6.246625,16000,3,2.6739492,4.032452,2.2903416,2.544921114236095,3.562623404245104,2.5987207822279585,3.3329992
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_042.wav,2.5135625,16000,1,3.707728,4.0556226,4.15868,3.251687289802934,3.5753177207956663,4.018752659323703,4.0807652
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_045.wav,1.2375625,16000,1,3.3568902,3.6332333,4.106759,3.0280448719276873,3.3323657803523195,3.991709453598899,3.3264544
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_034.wav,1.472,16000,2,2.703881,3.958671,2.558899,2.5669615570673314,3.5219285142752543,2.8575807580298944,2.8451457
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_035.wav,3.1585,16000,3,3.6466877,4.3101273,3.5856764,3.2138871704503758,3.707214715373483,3.6799855583809062,3.4951394
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_011.wav,6.538125,16000,4,3.4772825,4.2771807,3.3024254,3.1066123023500665,3.690655809418636,3.4817349497755536,3.9309983
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_001.wav,1.7413125,16000,4,3.661003,3.9967892,4.1183987,3.222786729183942,3.5432231406896486,3.9976536940448453,3.7535615
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_044.wav,1.3833125,16000,2,2.0016167,3.2861023,1.9436332,2.007623211640834,3.110072910684112,2.2341538923685507,2.7457836
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_019.wav,6.7355625,16000,4,3.604586,4.212548,3.6663244,3.1874603361334612,3.657779807055171,3.7326707104578762,3.5861564
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_029.wav,3.4153125,16000,4,3.518084,3.9711263,3.786784,3.13255360966985,3.529044858124397,3.807576913706753,3.9457185
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_032.wav,3.4900625,16000,4,1.4765848,2.2779477,1.3693315,1.544747873296679,2.3416727694677486,1.5597862420801674,2.5176854
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_003.wav,7.184875,16000,5,3.5312657,4.026745,3.7856288,3.14112701146248,3.559614076170071,3.807382650390953,3.8017068
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_049.wav,2.941125,16000,2,3.6489072,4.1671286,3.6947944,3.2151520253306485,3.6344548898196467,3.749455449403199,3.8126216
/data3/jrichter/logs/sgmse_logs/66qp3wsp-LRS3_50_RND/200k/p232_046.wav,1.4159375,16000,2,2.7931385,3.708539,2.863677,2.6337366961408604,3.377716242855465,3.1322839974296866,2.887177
