FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.476,6.085,0.837,2.687,,3.653,3.286,3.588,4.068,3.669,3.906,3.603,4.122,3.796,3.33,0.0
p232_002.wav,2.715,,11.349,5.857,0.954,3.511,4.28,3.644,3.269,3.689,3.797,4.246,3.626,3.741,3.837,4.12,3.539,0.0
p232_003.wav,7.185,,6.814,-0.124,0.939,3.029,4.27,3.831,3.14,3.529,3.853,3.314,3.653,3.791,4.453,3.31,3.025,0.05
p232_005.wav,6.247,,1.946,-2.862,0.744,1.434,2.26,3.426,2.565,3.58,2.619,3.652,2.686,3.388,3.531,2.726,2.402,0.0
p232_006.wav,5.104,,17.296,11.142,0.906,2.6,3.52,4.066,3.18,3.508,3.943,3.723,3.364,4.029,4.004,3.303,2.906,0.059
p232_007.wav,3.956,,13.573,7.051,0.899,2.355,3.23,3.821,3.055,3.613,3.484,3.794,4.097,4.486,4.307,3.63,3.099,0.0
p232_009.wav,4.158,,6.824,1.753,0.893,2.232,3.36,3.76,3.021,3.455,3.723,3.575,4.254,3.38,4.721,3.089,2.758,0.0
p232_010.wav,2.764,,2.257,-8.309,0.551,1.301,2.25,3.027,2.215,3.416,2.148,3.165,3.618,2.98,3.666,2.77,1.893,0.25
p232_011.wav,6.538,,17.138,10.42,0.926,2.99,3.82,3.961,3.192,3.661,3.67,3.841,3.943,4.566,4.746,3.921,3.441,0.0
p232_012.wav,4.336,,13.126,7.355,0.905,2.349,3.17,3.677,3.21,3.606,3.836,3.835,3.743,3.861,4.404,3.624,3.251,0.0
p232_013.wav,3.943,,7.836,0.854,0.901,1.896,2.82,3.426,2.845,3.587,3.205,3.217,3.554,3.417,3.781,2.934,2.449,0.0
p232_014.wav,4.617,,2.056,-4.095,0.813,1.406,2.02,3.08,2.714,3.605,2.942,3.392,3.099,3.91,3.758,2.839,2.148,0.067
p232_015.wav,5.32,,16.979,12.773,0.985,3.83,4.36,4.019,3.439,3.678,4.124,3.94,3.791,3.834,4.142,3.849,3.492,0.0
p232_016.wav,5.569,,12.016,8.057,0.977,3.455,4.11,4.1,3.273,3.658,3.888,3.654,3.533,3.813,4.381,3.459,3.09,0.0
p232_017.wav,2.889,,6.406,0.121,0.978,2.98,4.09,3.44,3.071,3.423,3.895,3.742,3.726,4.183,4.57,3.291,2.832,0.25
p232_019.wav,6.736,,2.047,-2.575,0.943,2.332,3.19,3.568,3.117,3.634,3.641,3.495,3.052,3.897,4.237,2.659,2.35,0.105
p232_020.wav,3.617,,16.75,9.085,0.912,3.107,4.12,3.838,3.238,3.56,3.962,3.337,4.041,3.511,4.7,3.13,2.966,0.0
p232_021.wav,8.51,,11.932,8.229,0.947,2.907,3.65,4.055,3.189,3.57,3.817,4.046,3.663,4.319,4.369,3.643,3.356,0.0
p232_022.wav,5.794,,7.152,2.68,0.923,1.987,3.13,3.499,3.135,3.656,3.605,3.622,3.593,4.021,4.031,3.074,2.698,0.056
p232_023.wav,9.769,,2.074,-4.183,0.834,1.475,2.51,3.16,2.69,3.612,2.836,3.157,3.182,3.69,3.957,2.53,2.172,0.056
p232_024.wav,5.52,,17.495,14.126,0.981,3.915,4.57,3.975,3.311,3.634,3.944,4.687,4.725,4.309,4.637,4.534,4.198,0.0
p232_025.wav,1.876,,19.689,12.387,0.939,2.806,,3.803,3.405,3.658,4.101,3.523,4.042,3.281,4.645,3.568,3.314,0.0
p232_027.wav,3.771,,6.852,1.827,0.975,3.222,4.08,3.882,3.179,3.588,3.837,3.843,3.519,3.909,4.582,3.416,3.109,0.0
p232_028.wav,2.065,,0.331,-12.262,0.696,2.011,,3.405,2.658,3.409,3.11,3.656,3.392,3.339,3.915,3.371,2.749,0.0
p232_029.wav,3.415,,18.224,8.643,0.917,2.51,3.28,3.959,3.09,3.489,3.797,4.028,4.26,3.994,4.771,3.886,3.333,0.0
p232_030.wav,3.849,,11.912,7.457,0.967,2.462,3.65,3.848,3.079,3.504,3.753,4.092,4.102,3.216,3.799,3.242,3.032,0.167
p232_031.wav,2.29,,5.752,-2.768,0.709,1.896,2.99,3.629,3.123,3.5,3.905,4.034,4.244,3.752,3.92,3.416,3.167,0.0
p232_032.wav,3.49,,3.612,-2.156,0.651,1.238,1.73,3.066,2.701,3.616,2.963,3.286,3.701,3.746,3.677,2.915,2.031,0.455
p232_033.wav,1.448,,15.243,2.775,0.768,2.67,,3.209,2.719,3.401,3.285,3.387,3.968,3.601,4.573,3.617,3.055,0.0
p232_034.wav,1.472,,11.246,1.52,0.716,1.633,,3.264,2.837,3.587,3.262,3.599,4.09,3.429,3.824,3.524,3.231,0.0
p232_035.wav,3.158,,7.011,0.421,0.912,1.902,2.88,2.971,2.755,3.605,3.02,3.465,3.48,3.538,4.005,3.039,2.131,0.154
p232_036.wav,2.843,,1.746,-6.369,0.625,1.179,2.0,2.808,1.131,1.266,1.189,3.026,3.332,3.325,3.676,2.414,1.779,0.0
p232_037.wav,3.856,,16.558,11.587,0.997,3.715,4.64,3.824,3.375,3.615,4.125,4.255,3.334,4.08,4.368,3.627,3.194,0.0
p232_038.wav,2.09,,10.914,1.717,0.909,2.927,,3.694,3.098,3.517,3.823,4.25,3.223,3.55,3.515,3.456,3.222,0.0
p232_039.wav,1.94,,4.416,-6.515,0.617,2.29,,3.169,2.676,3.257,3.506,4.135,2.893,3.257,3.103,3.539,3.333,0.0
p232_040.wav,1.898,,0.469,-7.351,0.99,2.675,,3.254,3.064,3.536,3.685,3.048,3.116,4.266,3.827,3.13,2.893,0.0
p232_041.wav,2.007,,16.687,7.025,0.836,2.646,,3.519,3.091,3.532,3.723,4.031,3.978,4.166,3.906,3.926,3.513,0.0
p232_042.wav,2.514,,11.401,5.185,0.984,3.147,4.14,4.009,3.308,3.602,4.066,3.556,3.968,3.861,4.13,3.521,3.203,0.0
p232_043.wav,1.96,,9.405,-1.063,0.749,2.033,,2.961,3.255,3.598,3.957,3.62,3.66,3.479,4.129,3.154,2.513,0.0
p232_044.wav,1.383,,0.215,-9.336,0.687,1.243,,3.28,2.24,3.14,2.573,3.296,3.272,3.534,4.052,2.787,2.471,0.0
p232_045.wav,1.238,,14.392,3.277,0.891,3.745,,3.31,3.056,3.351,4.015,3.43,3.726,3.468,4.245,3.538,3.104,0.0
p232_046.wav,1.416,,10.226,-1.548,0.782,2.234,,3.01,2.69,3.288,3.361,3.552,3.1,3.716,3.606,3.208,3.066,0.0
p232_047.wav,1.926,,5.848,-4.881,0.843,2.677,,3.075,2.942,3.47,3.592,3.989,3.639,3.091,4.089,3.484,3.176,0.0
p232_048.wav,1.82,,-0.397,-13.329,0.641,2.011,,3.617,2.847,3.568,3.295,3.806,3.162,3.795,3.564,3.305,2.691,0.2
p232_049.wav,2.941,,16.642,12.282,0.966,2.904,3.84,3.906,3.296,3.626,3.953,3.662,3.724,3.873,4.147,3.398,3.343,0.0
p232_050.wav,1.733,,10.926,2.053,0.811,1.928,,3.141,2.807,3.206,3.745,4.225,3.979,3.724,4.84,3.441,2.982,0.0
