Unnamed: 0,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
11581,/data/datasets/LRS3/trainval/LLmhQmicusM/50012.wav,6.08,16000,3,3.7620888,4.09578,4.2045636,3.2847612955921512,3.596809333610397,4.041233159600549,3.4932907
9376,/data/datasets/LRS3/trainval/YVzSVEJa5Gg/50006.wav,5.568,16000,2,3.7502646,4.042039,4.203827,3.277547466448053,3.5679513303203008,4.041223821142379,3.9862125
9594,/data/datasets/LRS3/trainval/H2rG4Dg6xyI/50014.wav,5.12,16000,1,3.8306696,4.1636314,4.202844,3.3261156451434783,3.632632182569733,4.0411970119585,3.8437126
24664,/data/datasets/LRS3/trainval/atKSMfx4E3I/50001.wav,1.728,16000,4,3.80092,4.0726223,4.203348,3.308262126483082,3.584406819048368,4.041187563588203,3.6068323
31895,/data/datasets/LRS3/trainval/Ligs82S0qN8/50010.wav,3.2,16000,3,3.764274,4.1092124,4.2030683,3.2861383139451186,3.603940156676208,4.041176264736571,3.4213402
13506,/data/datasets/LRS3/trainval/t4tNALubJTA/50001.wav,5.76,16000,2,3.5966191,3.8753247,4.202788,3.1826436806009184,3.47525231914207,4.041140919510107,3.4473925
20428,/data/datasets/LRS3/trainval/mJxA8eIWQUc/50022.wav,1.536,16000,3,3.5627587,3.838145,4.2027473,3.161285933271854,3.453944004353182,4.041135714214754,3.5688012
2149,/data/datasets/LRS3/trainval/aILSY9g7Tg0/50001.wav,6.016,16000,3,3.6024783,3.8781312,4.2081485,3.185324139944169,3.476129280938085,4.04108718680838,3.718088
20873,/data/datasets/LRS3/trainval/ulLFP8axZVQ/50002.wav,1.856,16000,5,3.5627728,3.851973,4.2027926,3.161208439772792,3.4618285782358766,4.041083120188616,3.6467423
25792,/data/datasets/LRS3/trainval/vdDFLzyk94k/50007.wav,6.08,16000,3,3.7512217,4.03039,4.2033095,3.278156837651657,3.561575677522775,4.041068435282983,3.9622746
10387,/data/datasets/LRS3/trainval/xY7kVVS2HVY/50022.wav,6.016,16000,3,3.7696998,4.124287,4.2025113,3.2894077592374544,3.611941278484874,4.04099909560972,3.6939685
26273,/data/datasets/LRS3/trainval/3TXSNu5wTS8/50007.wav,1.536,16000,3,3.6604757,3.9992962,4.204761,3.222433221104592,3.544632446173968,4.040954184788867,3.3219259
6977,/data/datasets/LRS3/trainval/XS3m37czBfk/50007.wav,1.152,16000,1,3.647577,4.0388584,4.202326,3.214527053976,3.566246238408879,4.040936578055093,3.1119251
21821,/data/datasets/LRS3/trainval/o4Nno6POrwE/50001.wav,6.016,16000,3,3.654418,3.8920453,4.203348,3.218591425163451,3.4846740260174105,4.04090098048199,3.779045
28246,/data/datasets/LRS3/trainval/p49rv25dx0g/50048.wav,1.152,16000,1,3.0554924,3.281883,4.202249,2.8226167346761826,3.107446073945119,4.040897998112887,3.0064874
28264,/data/datasets/LRS3/trainval/p49rv25dx0g/50051.wav,6.08,16000,3,3.6000192,3.902378,4.2022405,3.184711375746429,3.4905524595261377,4.040889401442094,3.3742142
4567,/data/datasets/LRS3/trainval/cK74vhqzeeQ/50004.wav,3.072,16000,3,3.8480008,4.1677566,4.202665,3.336256208721752,3.634591541810935,4.04082067666348,3.6624632
21389,/data/datasets/LRS3/trainval/zMWYQRKuc5M/50001.wav,4.48,16000,8,3.8155663,4.140113,4.203686,3.3170199063708963,3.620085716378076,4.040798602046687,3.3714738
2459,/data/datasets/LRS3/trainval/Aetg4kJie0o/50003.wav,4.16,16000,7,3.713938,4.04226,4.2020035,3.255484595102687,3.568051447263376,4.040683858594897,3.4859352
28803,/data/datasets/LRS3/trainval/aqhzFd4NUPI/50011.wav,5.376,16000,1,3.7520843,4.1011815,4.201798,3.2787762727209606,3.5997322961823635,4.040671279647288,4.015424
26968,/data/datasets/LRS3/trainval/uHRG3Vr9qyI/50011.wav,6.08,16000,3,3.6629045,3.9572496,4.203284,3.223857146457005,3.5213266413366973,4.0406068926565615,3.5368698
13690,/data/datasets/LRS3/trainval/M3mnUMmUAHQ/50012.wav,4.864,16000,1,3.92855,4.293553,4.2016635,3.3839094894546906,3.6989786755201024,4.040603685128387,3.986655
5374,/data/datasets/LRS3/trainval/iSmdpCvfMg8/50004.wav,6.08,16000,3,3.849536,4.183169,4.202267,3.33733614230802,3.642784572528559,4.0405915901142295,3.7659562
3048,/data/datasets/LRS3/trainval/6Af5tJzSR2w/50014.wav,5.44,16000,1,3.8422418,4.1112185,4.2015767,3.3330160298552047,3.605064137091208,4.040560057768832,3.8229473
16873,/data/datasets/LRS3/trainval/UqyOedEHIrw/50004.wav,3.392,16000,4,3.286852,3.5749435,4.2017,2.981171802208377,3.2961874905465427,4.04050699288464,3.271958
7664,/data/datasets/LRS3/trainval/56WGgJNBRxQ/50023.wav,5.888,16000,2,3.8186483,4.123374,4.2015176,3.318920611532693,3.611417167304764,4.040484948402581,3.6847396
897,/data/datasets/LRS3/trainval/RjrS5EqZlUs/50001.wav,6.08,16000,3,3.741766,4.0603576,4.209765,3.2712598415196457,3.5771251686108254,4.040368644163814,3.2486362
31175,/data/datasets/LRS3/trainval/gjfYohXoiz0/50007.wav,3.392,16000,4,3.5339274,3.8581016,4.202119,3.142967935509435,3.465398919462515,4.040353670828497,3.7939749
8676,/data/datasets/LRS3/trainval/HzySGhX8SCc/50001.wav,4.608,16000,1,3.8637512,4.245065,4.2010255,3.345793810176352,3.674549231568108,4.040282905816427,3.1927688
24989,/data/datasets/LRS3/trainval/ohGMgSLJCjs/50022.wav,6.016,16000,3,3.696593,4.0623612,4.202543,3.244692962035735,3.57894755972116,4.040271149008308,3.4850132
26001,/data/datasets/LRS3/trainval/E3SSSS5SFHQ/50017.wav,1.536,16000,3,3.766482,4.0543084,4.203236,3.2873726853869534,3.574592056200101,4.0401400649409736,3.2685263
