FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,20.217,11.527,0.847,3.355,,3.838,3.313,3.543,4.147,3.612,3.424,3.666,3.876,3.517,3.311,0.0
p232_002.wav,2.715,,21.498,14.464,0.956,3.265,4.3,3.811,3.532,3.715,4.217,4.06,3.89,4.012,4.761,3.963,3.705,0.0
p232_003.wav,7.185,,21.492,13.532,0.939,3.14,4.31,3.988,3.373,3.621,4.118,3.586,3.797,3.813,4.781,3.822,3.308,0.0
p232_005.wav,6.247,,9.16,8.713,0.796,1.914,2.63,4.183,3.288,3.576,4.006,3.745,3.742,3.615,4.35,3.41,3.034,0.1
p232_006.wav,5.104,,21.27,13.646,0.9,2.943,3.88,4.193,3.409,3.642,4.165,4.244,4.09,4.162,4.771,4.146,4.001,0.118
p232_007.wav,3.956,,15.011,8.736,0.9,2.272,3.27,4.09,3.402,3.662,4.103,4.132,4.403,4.367,4.861,4.541,4.162,0.0
p232_009.wav,4.158,,17.495,10.553,0.914,2.47,2.99,3.745,3.424,3.661,4.133,3.723,4.244,3.473,4.201,3.526,3.324,0.0
p232_010.wav,2.764,,4.766,-3.107,0.578,1.381,2.18,3.556,2.317,3.039,2.983,3.871,3.149,3.794,4.07,3.304,2.852,0.375
p232_011.wav,6.538,,20.119,13.744,0.936,3.156,4.17,4.169,3.566,3.773,4.208,4.093,4.509,4.378,4.919,4.006,3.842,0.0
p232_012.wav,4.336,,18.528,12.944,0.928,2.833,3.74,4.049,3.357,3.651,4.02,4.211,4.059,3.849,4.7,4.236,3.758,0.0
p232_013.wav,3.943,,13.392,7.569,0.867,2.2,3.22,3.895,3.326,3.555,4.122,3.958,3.741,3.799,4.73,3.622,3.272,0.0
p232_014.wav,4.617,,14.274,8.8,0.821,1.773,2.63,4.09,3.192,3.502,3.958,4.411,3.796,4.464,4.762,3.608,3.211,0.067
p232_015.wav,5.32,,25.014,19.27,0.988,3.804,4.39,4.004,3.623,3.799,4.236,4.152,4.032,3.912,4.598,3.897,3.726,0.0
p232_016.wav,5.569,,21.883,17.415,0.978,3.531,4.35,4.264,3.556,3.759,4.212,3.722,4.109,3.691,4.43,3.973,3.605,0.048
p232_017.wav,2.889,,22.539,14.1,0.978,3.121,4.11,3.545,3.46,3.698,4.136,4.041,4.426,4.103,4.549,3.86,3.513,0.25
p232_019.wav,6.736,,19.326,12.868,0.949,2.371,3.43,3.74,3.539,3.725,4.215,3.979,4.268,4.118,4.326,3.659,3.281,0.053
