FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,20.087,10.936,0.83,2.89,,3.838,3.224,3.499,4.058,3.414,3.582,3.545,3.496,2.919,2.843,0.0
p232_002.wav,2.715,,22.241,14.746,0.956,3.419,4.22,3.772,3.521,3.713,4.196,3.865,4.031,3.892,4.554,4.192,3.766,0.0
p232_003.wav,7.185,,18.367,12.996,0.946,3.444,4.3,3.958,3.375,3.6,4.161,4.151,3.93,4.141,4.818,4.176,3.701,0.05
p232_005.wav,6.247,,15.491,9.831,0.824,2.032,2.63,4.316,3.404,3.654,4.1,3.742,3.922,3.823,4.726,3.763,3.417,0.0
p232_006.wav,5.104,,21.125,13.622,0.907,2.931,3.8,4.159,3.488,3.706,4.205,3.654,4.174,4.044,4.556,4.249,3.838,0.118
p232_007.wav,3.956,,14.738,8.719,0.89,2.156,3.01,4.104,3.307,3.603,4.021,3.959,4.539,4.216,4.899,4.48,4.095,0.0
p232_009.wav,4.158,,13.613,8.665,0.904,2.503,3.54,3.702,3.4,3.646,4.115,4.172,3.765,4.027,4.711,4.012,3.573,0.0
p232_010.wav,2.764,,6.336,-1.89,0.582,1.304,1.99,3.586,2.653,3.194,3.371,3.8,3.647,3.512,4.668,3.242,2.956,0.25
p232_011.wav,6.538,,19.634,13.329,0.934,3.179,4.24,4.135,3.46,3.698,4.138,4.151,4.336,4.19,4.885,3.895,3.688,0.0
p232_012.wav,4.336,,18.667,13.212,0.939,2.641,3.86,4.149,3.515,3.735,4.182,4.616,4.093,4.574,4.869,4.607,4.398,0.0
p232_013.wav,3.943,,13.884,7.424,0.894,2.078,3.31,3.96,3.326,3.563,4.129,4.447,3.847,4.256,4.705,3.969,3.494,0.0
p232_014.wav,4.617,,14.472,9.02,0.824,1.707,2.95,4.032,3.319,3.579,4.093,3.964,3.604,3.773,4.219,3.291,2.808,0.0
p232_015.wav,5.32,,25.385,19.226,0.988,3.973,4.41,4.027,3.625,3.798,4.245,4.241,4.181,3.807,4.786,3.873,3.676,0.0
p232_016.wav,5.569,,22.542,17.355,0.977,3.773,4.34,4.221,3.483,3.723,4.126,3.904,3.966,3.576,4.419,3.709,3.314,0.0
p232_017.wav,2.889,,22.178,13.935,0.978,3.135,4.15,3.493,3.471,3.702,4.148,4.364,3.888,3.918,4.644,3.608,3.418,0.0
p232_019.wav,6.736,,19.243,13.011,0.953,2.455,3.53,3.938,3.542,3.721,4.22,4.033,4.359,4.119,4.846,4.221,3.803,0.105
p232_020.wav,3.617,,22.102,13.738,0.928,3.505,4.33,3.946,3.473,3.686,4.163,3.64,4.003,3.787,4.702,3.566,3.224,0.0
p232_021.wav,8.51,,21.896,15.059,0.956,3.279,3.73,4.201,3.394,3.638,4.122,3.824,3.643,3.973,4.581,3.781,3.497,0.0
p232_022.wav,5.794,,18.084,12.905,0.943,2.732,3.7,4.166,3.461,3.692,4.159,4.059,3.794,4.172,4.623,4.068,3.775,0.056
p232_023.wav,9.769,,15.089,9.415,0.87,1.935,2.86,4.072,3.532,3.73,4.22,3.96,3.94,4.105,4.709,4.285,3.887,0.139
p232_024.wav,5.52,,24.781,19.62,0.975,4.013,4.53,4.005,3.447,3.676,4.135,3.998,4.367,3.462,4.43,4.365,4.006,0.0
p232_025.wav,1.876,,23.606,13.69,0.936,2.811,,3.894,3.569,3.741,4.255,3.658,4.041,2.945,4.357,3.594,3.234,0.0
p232_027.wav,3.771,,22.502,16.262,0.976,3.78,4.2,3.994,3.455,3.699,4.117,3.989,4.371,3.716,4.785,3.88,3.69,0.0
p232_028.wav,2.065,,15.981,5.742,0.763,2.034,,3.463,3.269,3.56,4.032,2.768,4.346,3.972,4.094,3.658,2.982,0.0
p232_029.wav,3.415,,19.18,10.601,0.935,2.51,3.51,4.207,3.379,3.624,4.153,3.682,3.85,3.906,4.728,3.988,3.48,0.0
p232_030.wav,3.849,,19.446,13.066,0.977,2.991,4.12,3.885,3.303,3.585,4.077,4.315,4.43,3.991,4.64,4.068,3.868,0.0
p232_031.wav,2.29,,18.614,8.131,0.746,2.294,3.11,3.868,3.185,3.6,3.784,4.237,4.376,3.674,4.503,3.93,3.654,0.167
p232_032.wav,3.49,,6.27,2.377,0.681,1.281,1.98,3.256,3.415,3.64,4.163,3.411,3.621,3.841,4.739,3.595,3.275,0.455
p232_033.wav,1.448,,19.554,7.726,0.781,3.403,,3.525,3.12,3.472,3.913,3.027,3.926,3.602,4.243,3.519,3.113,0.0
p232_034.wav,1.472,,14.161,7.067,0.812,1.74,,3.38,3.206,3.486,4.049,3.734,4.71,3.838,4.801,4.031,3.645,0.0
p232_035.wav,3.158,,16.411,10.523,0.918,2.271,2.88,3.778,3.489,3.671,4.221,4.168,4.603,3.953,4.72,3.831,3.449,0.154
p232_036.wav,2.843,,9.632,3.718,0.768,1.681,2.64,3.431,2.829,3.095,3.944,3.82,3.973,3.955,4.286,3.789,3.346,0.0
p232_037.wav,3.856,,24.857,17.872,0.995,4.008,4.62,3.909,3.437,3.673,4.135,3.795,3.928,3.965,4.397,3.586,3.278,0.0
p232_038.wav,2.09,,22.511,12.53,0.904,2.679,,3.719,3.163,3.47,4.005,3.819,4.497,3.732,4.713,3.902,3.61,0.0
p232_039.wav,1.94,,18.96,6.935,0.594,1.75,,3.297,2.985,3.371,3.801,3.631,3.851,3.81,4.427,3.674,3.437,0.0
p232_040.wav,1.898,,13.878,9.806,0.985,2.728,,3.281,3.101,3.457,3.878,3.959,4.298,4.126,4.447,4.009,3.43,0.0
p232_041.wav,2.007,,18.306,9.21,0.825,2.474,,3.565,2.997,3.534,3.498,3.606,4.034,4.113,4.167,3.697,3.393,0.0
p232_042.wav,2.514,,23.742,14.798,0.987,3.451,4.38,4.08,3.496,3.698,4.194,3.882,4.619,4.254,4.589,4.262,3.962,0.0
p232_043.wav,1.96,,15.064,6.004,0.775,2.312,,3.182,3.359,3.565,4.171,3.727,4.132,4.015,4.416,4.007,3.785,0.0
p232_044.wav,1.383,,13.307,4.455,0.738,1.481,,3.278,2.581,2.983,3.581,3.046,3.723,3.334,3.946,3.088,2.608,0.0
p232_045.wav,1.238,,25.169,12.065,0.891,4.081,,3.476,3.063,3.327,4.051,3.326,3.376,3.705,4.359,3.333,2.91,0.0
p232_046.wav,1.416,,16.676,6.665,0.761,1.974,,3.22,2.952,3.291,3.89,3.277,3.415,3.86,3.284,3.219,3.059,0.0
p232_047.wav,1.926,,18.386,9.277,0.902,2.512,,3.357,3.358,3.583,4.147,3.653,4.194,3.529,4.447,3.528,3.26,0.0
p232_048.wav,1.82,,3.182,-4.043,0.585,2.355,,3.587,3.314,3.613,4.05,4.091,3.117,3.11,3.488,3.255,2.738,0.0
p232_049.wav,2.941,,22.344,14.78,0.963,3.081,3.79,3.91,3.441,3.685,4.108,4.14,4.068,3.984,4.803,3.853,3.619,0.0
p232_050.wav,1.733,,17.072,7.522,0.849,1.8,,3.22,3.009,3.239,4.081,3.64,4.249,3.713,4.202,3.654,3.278,0.0
p232_051.wav,1.476,,7.51,-4.164,0.756,1.741,,3.391,3.139,3.52,3.839,3.644,4.672,4.112,4.709,4.133,3.143,0.0
p232_052.wav,2.199,,6.734,1.654,0.618,1.232,,3.533,3.198,3.443,4.073,3.801,4.023,4.017,4.464,3.718,3.244,0.571
p232_053.wav,1.644,,20.041,10.187,0.916,2.899,,3.808,3.103,3.421,3.945,3.59,4.209,3.49,4.679,3.924,3.474,0.0
p232_054.wav,3.706,,20.075,12.974,0.956,2.648,3.72,3.919,3.345,3.591,4.1,3.827,4.179,4.141,4.886,4.151,3.762,0.0
p232_055.wav,1.526,,18.135,7.439,0.833,3.145,,3.833,3.045,3.335,3.99,2.945,4.241,3.35,4.313,3.225,2.954,0.0
p232_056.wav,1.803,,8.223,0.142,0.726,1.567,,3.168,2.672,2.987,3.829,3.502,3.633,3.446,4.292,3.157,2.834,0.0
p232_057.wav,2.236,,23.29,13.463,0.939,3.141,4.42,3.722,3.218,3.466,4.133,3.688,3.792,3.666,4.526,3.194,2.911,0.0
p232_058.wav,3.899,,24.357,18.381,0.946,3.474,3.95,4.146,3.388,3.629,4.12,4.025,3.965,3.723,4.459,4.09,3.71,0.0
p232_059.wav,1.32,,14.488,6.742,0.676,2.095,,3.094,3.242,3.476,4.098,2.966,3.687,3.455,4.267,3.168,2.912,0.0
p232_060.wav,2.34,,18.189,8.964,0.78,2.494,3.05,3.483,3.22,3.468,4.1,4.232,4.75,2.949,3.558,3.925,3.614,0.0
p232_061.wav,3.249,,21.261,14.03,0.977,3.35,3.84,4.107,3.552,3.74,4.221,4.42,4.306,3.835,4.688,4.443,4.19,0.0
p232_062.wav,2.964,,20.524,11.068,0.932,2.649,3.69,3.491,3.308,3.661,3.916,3.527,4.152,4.245,4.216,4.122,3.955,0.111
p232_063.wav,2.264,,18.668,9.1,0.96,2.151,4.0,3.805,3.165,3.435,4.04,3.842,3.916,3.718,4.327,3.719,3.31,0.2
p232_064.wav,2.01,,16.095,6.369,0.879,1.923,,3.75,3.162,3.408,4.102,3.431,3.977,3.96,4.271,3.506,3.207,0.0
p232_065.wav,1.524,,18.568,8.292,0.87,2.735,,3.598,2.981,3.213,4.13,3.696,3.82,3.16,4.505,3.466,3.087,0.0
p232_066.wav,3.277,,17.604,13.748,0.95,2.984,4.33,3.849,3.078,3.47,3.808,3.778,4.18,3.912,4.406,3.75,3.295,0.0
p232_067.wav,2.617,,21.712,12.54,0.925,3.154,3.48,3.53,3.465,3.691,4.196,3.911,4.21,3.393,4.375,3.5,3.358,0.167
p232_068.wav,2.522,,18.721,13.313,0.903,2.998,4.17,3.85,3.268,3.541,4.054,4.086,4.024,3.128,4.439,4.136,3.609,0.0
p232_069.wav,2.669,,21.367,13.499,0.967,3.178,3.89,3.858,3.408,3.651,4.12,4.365,3.721,3.991,4.342,4.257,3.844,0.0
p232_070.wav,2.544,,13.958,8.879,0.882,2.778,3.51,3.92,3.437,3.654,4.174,3.917,4.576,4.025,4.391,4.153,3.969,0.0
p232_071.wav,2.589,,9.693,3.83,0.694,1.53,2.57,3.482,3.089,3.465,3.851,4.155,4.209,3.831,4.931,4.124,3.616,0.143
p232_072.wav,1.987,,3.096,-3.128,0.681,1.348,,3.685,3.206,3.453,4.069,3.57,3.572,3.139,4.114,3.754,2.946,0.2
p232_073.wav,1.908,,18.01,5.467,0.976,2.595,,3.907,3.239,3.532,4.017,3.5,4.0,3.436,4.387,3.762,3.507,0.0
p232_074.wav,2.21,,21.127,9.257,0.837,2.243,2.71,3.153,2.811,3.518,3.137,3.761,3.509,3.347,4.157,3.101,2.776,0.0
p232_075.wav,2.346,,14.883,6.811,0.906,2.013,3.09,3.837,3.307,3.559,4.106,4.058,4.365,3.934,4.759,4.125,3.607,0.0
p232_076.wav,1.927,,5.916,-1.315,0.686,1.533,,3.114,3.225,3.591,3.952,3.617,2.982,3.281,4.227,3.408,2.963,0.25
p232_077.wav,1.742,,23.051,10.673,0.848,3.347,,3.535,3.181,3.439,4.084,4.114,3.645,3.972,4.32,3.926,3.622,0.0
p232_078.wav,2.261,,24.331,14.803,0.991,3.483,4.43,3.766,3.245,3.552,4.014,4.236,4.044,3.266,4.513,3.739,3.526,0.167
p232_079.wav,2.394,,21.851,13.27,0.902,2.774,3.89,3.834,3.174,3.46,4.015,3.982,4.565,3.679,4.479,3.595,3.406,0.0
p232_080.wav,2.08,,15.454,3.88,0.814,1.515,,3.094,3.075,3.42,3.924,3.022,3.729,4.252,4.404,3.432,3.012,0.0
p232_081.wav,1.885,,22.286,14.36,0.893,2.674,,3.798,3.329,3.574,4.116,3.339,3.579,3.426,3.659,3.11,2.877,0.0
p232_082.wav,1.559,,15.289,5.732,0.677,1.548,,3.437,2.697,3.434,3.105,3.152,3.581,3.426,4.561,3.201,2.727,0.0
p232_083.wav,1.661,,7.849,3.443,0.895,2.424,,3.26,3.111,3.451,3.882,3.409,3.666,3.401,4.119,3.129,2.508,0.0
p232_084.wav,1.391,,4.571,-2.45,0.704,1.549,,3.541,3.139,3.602,3.72,3.036,3.885,3.949,4.565,2.925,2.36,0.5
p232_085.wav,2.067,,24.612,14.743,0.984,3.99,,3.636,3.392,3.624,4.157,3.71,4.582,3.581,4.785,3.615,3.272,0.0
p232_086.wav,1.968,,18.712,12.984,0.95,3.493,,3.912,3.455,3.673,4.192,3.627,3.67,3.441,4.52,3.918,3.581,0.0
p232_087.wav,1.978,,23.244,12.958,0.874,2.98,,3.874,3.326,3.619,4.051,3.744,3.641,3.942,4.105,3.808,3.384,0.0
p232_088.wav,2.924,,19.776,13.001,0.879,2.518,3.69,3.998,3.278,3.578,4.052,3.94,4.009,3.942,4.54,3.57,3.258,0.0
p232_089.wav,2.234,,18.775,11.124,0.883,2.98,4.0,3.635,3.355,3.566,4.17,3.593,4.085,3.535,4.552,3.531,3.335,0.0
p232_090.wav,3.943,,18.209,10.308,0.915,2.652,3.64,3.69,3.461,3.696,4.157,4.479,4.559,4.424,4.77,4.155,3.946,0.083
p232_091.wav,1.563,,13.431,5.333,0.816,1.89,,3.232,3.356,3.591,4.119,3.328,3.688,3.875,4.46,3.216,2.938,0.0
p232_092.wav,1.968,,3.334,-4.855,0.789,1.718,,3.236,2.564,3.387,2.921,4.153,3.564,3.335,4.478,3.178,2.752,0.0
p232_093.wav,2.221,,17.853,10.179,0.873,3.166,4.57,3.848,3.357,3.581,4.15,4.551,4.297,3.998,4.314,4.154,3.891,0.0
p232_094.wav,2.816,,16.873,9.624,0.9,2.457,3.54,4.127,3.136,3.405,4.049,4.272,4.164,4.375,4.591,4.228,3.951,0.0
p232_095.wav,3.574,,11.766,7.058,0.779,1.388,2.54,3.864,3.276,3.549,4.032,4.046,3.772,3.36,4.761,4.008,3.592,0.167
p232_096.wav,1.678,,8.669,-0.156,0.56,1.219,,2.803,2.908,3.422,3.518,3.806,3.578,3.343,4.014,3.134,2.69,0.5
p232_097.wav,2.705,,21.491,14.123,0.965,2.984,4.1,3.964,3.349,3.592,4.098,4.073,4.28,3.336,4.609,3.714,3.439,0.0
p232_098.wav,2.385,,22.838,13.416,0.88,1.897,2.7,3.522,3.525,3.714,4.209,3.874,3.674,3.211,4.002,3.716,3.199,0.0
p232_099.wav,2.765,,24.001,14.987,0.978,3.145,4.09,3.745,3.51,3.728,4.206,3.66,4.146,3.391,4.422,4.083,3.694,0.0
p232_100.wav,1.6,,18.23,7.701,0.824,1.984,,3.054,2.826,3.338,3.641,4.006,3.935,3.439,4.237,3.479,2.946,0.0
p232_101.wav,1.946,,23.129,12.478,0.975,3.267,,3.761,3.212,3.516,4.014,3.416,4.582,3.524,4.434,3.563,3.181,0.0
