FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,23.814,12.62,0.862,3.157,,3.865,3.366,3.589,4.158,3.399,3.449,3.707,3.892,3.54,3.368,0.0
p232_002.wav,2.715,,21.7,14.493,0.952,3.389,4.28,3.801,3.542,3.731,4.209,3.787,4.001,3.912,4.636,4.107,3.763,0.0
p232_003.wav,7.185,,21.419,13.531,0.944,3.281,4.31,3.979,3.353,3.591,4.134,4.182,3.992,4.246,4.887,4.117,3.88,0.0
p232_005.wav,6.247,,15.064,9.813,0.811,1.782,2.53,4.222,3.365,3.605,4.104,4.011,3.449,3.739,4.085,3.457,2.953,0.0
p232_006.wav,5.104,,19.501,12.311,0.895,2.627,3.53,4.134,3.317,3.575,4.09,3.953,4.015,4.273,4.703,4.175,3.772,0.059
p232_007.wav,3.956,,14.81,8.245,0.884,2.177,3.09,4.225,3.444,3.671,4.165,3.64,4.616,4.394,4.841,4.303,3.912,0.083
p232_009.wav,4.158,,16.204,9.377,0.893,2.391,3.37,3.882,3.38,3.666,4.048,3.708,3.841,3.913,4.381,3.924,3.695,0.0
p232_010.wav,2.764,,6.534,-1.922,0.6,1.302,2.03,3.225,2.484,3.285,2.911,4.47,3.409,3.717,4.404,4.091,3.592,0.125
p232_011.wav,6.538,,19.731,13.465,0.933,3.038,4.15,4.215,3.535,3.743,4.191,4.009,4.199,3.962,4.861,3.831,3.558,0.0
p232_012.wav,4.336,,18.404,12.948,0.933,2.742,3.69,4.008,3.385,3.663,4.041,4.158,3.819,3.762,4.696,4.011,3.65,0.0
p232_013.wav,3.943,,14.357,8.552,0.912,2.253,3.26,3.972,3.326,3.562,4.105,3.47,3.797,4.19,4.651,3.584,3.171,0.0
p232_014.wav,4.617,,14.855,9.302,0.832,1.647,3.14,4.092,3.369,3.613,4.138,4.521,4.062,4.457,4.842,4.145,3.725,0.067
p232_015.wav,5.32,,23.383,18.004,0.986,3.803,4.4,4.045,3.611,3.787,4.235,3.993,3.856,3.918,4.676,3.979,3.757,0.0
p232_016.wav,5.569,,21.737,16.934,0.98,3.696,4.41,4.308,3.591,3.775,4.229,4.118,4.098,4.054,4.481,4.085,3.791,0.0
p232_017.wav,2.889,,22.259,13.915,0.978,3.061,4.12,3.586,3.486,3.699,4.183,4.115,4.09,4.1,4.718,3.713,3.49,0.25
p232_019.wav,6.736,,19.395,12.946,0.955,2.632,3.64,3.924,3.513,3.701,4.214,4.198,4.269,4.384,4.879,4.218,3.936,0.053
