FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,13.002,6.018,0.849,2.367,,3.85,3.251,3.523,4.103,3.318,3.954,3.918,3.55,3.427,3.103,0.0
p232_002.wav,2.715,,11.644,7.982,0.91,2.197,3.32,3.771,3.262,3.54,4.061,3.479,4.561,4.11,4.754,3.885,3.627,0.0
p232_003.wav,7.185,,8.583,3.364,0.901,2.284,3.81,3.883,3.265,3.544,4.075,3.068,3.957,4.177,4.62,3.8,3.194,0.05
p232_005.wav,6.247,,5.154,2.912,0.708,1.274,2.01,3.713,2.323,3.065,2.772,3.065,3.766,3.867,3.999,3.327,2.894,0.0
p232_006.wav,5.104,,9.972,8.247,0.788,1.445,1.53,3.91,3.115,3.436,3.946,3.703,3.906,4.11,4.512,3.861,3.5,0.412
p232_007.wav,3.956,,9.384,5.755,0.783,1.366,2.23,3.808,3.179,3.449,4.034,3.811,3.583,4.162,3.916,4.127,3.601,0.167
p232_009.wav,4.158,,7.782,3.458,0.787,1.402,2.6,3.692,2.988,3.257,4.012,3.467,3.379,3.976,4.008,3.452,3.102,0.0
p232_010.wav,2.764,,2.315,-3.526,0.438,1.182,1.62,3.039,2.052,2.556,3.205,2.936,3.111,3.873,3.59,3.492,3.06,0.875
p232_011.wav,6.538,,10.6,8.972,0.831,1.615,2.08,4.049,3.316,3.536,4.127,3.99,3.178,4.296,4.646,3.698,3.235,0.0
p232_012.wav,4.336,,8.929,6.114,0.811,1.391,2.5,3.925,3.202,3.441,4.117,3.791,3.54,4.399,4.544,3.593,3.409,0.0
p232_013.wav,3.943,,6.927,3.513,0.773,1.302,1.93,3.751,2.661,2.988,3.784,3.561,3.631,3.885,4.69,3.526,3.193,0.0
p232_014.wav,4.617,,3.582,-0.117,0.706,1.266,2.06,3.634,2.94,3.347,3.76,3.391,3.741,3.74,4.674,3.428,3.247,0.067
p232_015.wav,5.32,,10.509,8.847,0.895,1.672,2.5,4.08,3.443,3.653,4.181,3.836,3.899,3.986,4.407,4.122,3.71,0.211
p232_016.wav,5.569,,8.423,6.13,0.902,1.667,2.78,4.232,3.206,3.499,4.042,3.768,3.965,4.435,3.957,4.106,3.621,0.0
p232_017.wav,2.889,,5.433,-0.154,0.904,1.502,1.81,3.546,2.913,3.194,3.96,3.594,3.599,4.022,4.388,3.152,2.856,0.25
p232_019.wav,6.736,,1.708,-0.312,0.851,1.439,2.26,3.682,3.185,3.499,3.987,4.276,3.28,4.152,4.38,3.455,3.134,0.105
p232_020.wav,3.617,,10.88,8.068,0.763,1.372,2.49,3.746,2.964,3.285,3.895,3.816,3.583,3.637,4.317,3.527,3.265,0.222
p232_021.wav,8.51,,11.575,9.036,0.9,2.027,3.25,4.037,3.202,3.468,4.063,3.787,3.439,4.436,4.183,3.696,3.361,0.0
p232_022.wav,5.794,,6.98,6.394,0.81,1.304,1.91,3.923,2.987,3.352,3.82,3.708,3.689,3.913,4.664,3.616,3.427,0.222
p232_023.wav,9.769,,6.313,4.067,0.642,1.198,1.59,3.598,2.852,3.168,3.847,4.012,3.417,4.346,4.465,3.451,3.074,0.417
p232_024.wav,5.52,,12.381,11.315,0.932,2.138,2.98,4.056,3.346,3.617,4.091,3.907,4.586,4.04,4.608,4.128,3.744,0.048
p232_025.wav,1.876,,9.98,6.634,0.895,1.613,,3.807,3.288,3.514,4.145,3.832,3.874,3.666,4.251,3.52,3.235,0.0
p232_027.wav,3.771,,8.108,5.295,0.93,1.911,3.34,3.995,3.287,3.535,4.119,4.048,3.936,4.146,4.859,4.083,3.658,0.0
p232_028.wav,2.065,,8.033,1.237,0.646,1.295,,3.254,2.885,3.175,3.937,2.546,4.516,3.429,4.441,3.341,2.875,0.0
p232_029.wav,3.415,,15.422,9.088,0.864,1.886,2.57,3.88,3.189,3.45,4.074,3.755,4.327,3.526,4.769,3.769,3.259,0.0
p232_030.wav,3.849,,13.572,9.069,0.924,2.002,3.05,3.777,3.036,3.294,4.054,3.985,3.94,4.333,3.751,3.508,3.334,0.0
p232_031.wav,2.29,,7.569,0.466,0.689,1.621,2.59,3.816,2.439,3.195,3.145,3.289,3.624,3.347,4.183,3.391,2.945,0.0
p232_032.wav,3.49,,1.171,-0.495,0.405,1.068,1.26,3.119,1.484,1.657,3.394,2.506,3.327,4.015,3.26,2.741,2.639,0.727
p232_033.wav,1.448,,18.188,6.904,0.743,2.501,,3.448,2.858,3.173,3.89,2.885,4.392,3.633,4.122,3.323,3.039,0.0
p232_034.wav,1.472,,10.053,4.842,0.686,1.517,,3.248,2.725,3.136,3.64,3.883,3.515,4.093,3.662,3.734,3.453,0.0
p232_035.wav,3.158,,7.131,3.736,0.809,1.242,1.41,3.576,2.965,3.296,3.881,3.415,3.642,3.458,4.551,3.161,2.842,0.308
p232_036.wav,2.843,,2.204,-0.55,0.574,1.138,1.55,3.001,2.158,2.462,3.646,3.774,3.058,3.698,3.681,3.179,2.978,0.2
p232_037.wav,3.856,,9.466,6.882,0.908,1.675,1.96,3.781,3.154,3.505,3.932,4.028,3.577,3.551,4.638,4.218,3.572,0.0
p232_038.wav,2.09,,10.263,2.676,0.911,1.944,,3.689,3.135,3.44,3.99,4.015,3.374,3.498,3.137,3.95,3.332,0.0
p232_039.wav,1.94,,4.688,-3.239,0.615,1.734,,3.431,2.567,3.01,3.604,3.378,3.466,4.226,4.013,3.303,3.004,0.0
p232_040.wav,1.898,,0.223,-5.647,0.887,1.586,,3.368,2.924,3.216,3.943,3.592,3.211,4.05,4.24,3.093,3.0,0.0
p232_041.wav,2.007,,10.873,6.127,0.782,1.359,,3.282,2.762,3.398,3.288,3.268,3.024,3.384,3.528,3.073,2.869,0.0
p232_042.wav,2.514,,10.743,5.719,0.943,2.181,3.52,3.912,3.176,3.414,4.126,3.388,4.221,3.958,3.862,3.903,3.408,0.0
p232_043.wav,1.96,,9.261,3.216,0.643,1.442,,3.126,3.063,3.332,4.031,3.262,3.752,4.137,3.736,3.457,2.961,0.0
p232_044.wav,1.383,,7.518,0.393,0.593,1.282,,2.978,2.031,2.441,3.254,4.033,3.333,3.886,3.702,3.131,2.691,0.667
