filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_031.wav,2.2903125,16000,1,3.1002035,3.8145375,3.194511,2.8538676955796665,3.440319660761414,3.400750463674908,3.3567264
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_014.wav,4.616875,16000,1,3.186997,4.180943,2.9626713,2.913759922610098,3.6416363197476382,3.215639050984058,3.372355
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_002.wav,2.7151875,16000,1,3.6516862,4.1121287,3.8739672,3.21708119887341,3.605546861715303,3.861731992174218,3.8168905
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_006.wav,5.1035,16000,1,3.6927545,4.0246525,4.1476603,3.2424827338545423,3.558522130430719,4.013072346231518,4.142905
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_015.wav,5.3199375,16000,1,4.0303926,4.227774,4.4364533,3.44266659304743,3.665741996943546,4.151373772081236,3.9984555
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_023.wav,9.768875,16000,1,3.5438051,4.2383194,3.4733047,3.14926744203095,3.671119212909268,3.6046076538802945,3.589669
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_034.wav,1.472,16000,2,3.4770117,3.9665177,3.802877,3.1064161750949433,3.526265360132456,3.819193719207852,3.3916268
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_033.wav,1.4479375,16000,2,3.1661,3.534481,3.7753673,2.8993282687639192,3.2710865199403485,3.802323861750859,3.4924908
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_016.wav,5.5693125,16000,2,3.7922485,4.1741133,4.1088085,3.303022606734561,3.638072988941109,3.9919576700285897,4.217474
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_022.wav,5.7939375,16000,2,3.8081398,4.195346,4.0688863,3.312615087543488,3.649083652930785,3.9711623000830283,3.8117356
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_036.wav,2.843375,16000,2,3.0874944,3.6589794,3.435594,2.84487997622552,3.348027657016292,3.576847724269893,3.1917555
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_010.wav,2.764375,16000,2,2.5188866,3.7448022,2.227954,2.426368375540478,3.399393215573664,2.5354181260303266,3.030601
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_017.wav,2.8893125,16000,2,3.4647079,3.8292427,3.9538853,3.0984689815232187,3.448632355094211,3.9078373070287644,3.412674
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_042.wav,2.5135625,16000,1,3.8305297,4.1790705,4.2306542,3.3260320819039144,3.6406647976393343,4.055066626191029,4.108828
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_024.wav,5.5204375,16000,2,3.8221607,4.166176,4.0603147,3.320949532751304,3.6339430924959952,3.9656680134388376,3.9689894
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_035.wav,3.1585,16000,3,3.4830668,4.2195415,3.4532998,3.1103847224390577,3.661514821984149,3.590258833207763,3.348266
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_005.wav,6.246625,16000,3,3.4973743,4.20015,3.403178,3.1194423330980467,3.651525905678119,3.5549040682799293,3.960293
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_045.wav,1.2375625,16000,1,3.3463178,3.6245968,4.090328,3.021046907814185,3.327085618066436,3.983003502130461,3.3601677
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_044.wav,1.3833125,16000,2,2.5381885,3.458695,2.6911077,2.441361054543531,3.2231680174417097,2.980809811788137,3.0265195
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_011.wav,6.538125,16000,4,3.8613248,4.181506,4.1127276,3.3442274173396243,3.6416837770098516,3.9945501689662546,4.0914674
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_029.wav,3.4153125,16000,4,3.5942163,4.016095,3.9008656,3.1811441163183116,3.5537687634255226,3.877088198094045,3.980775
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_001.wav,1.7413125,16000,4,3.7140386,4.004812,4.2090034,3.2554826500273495,3.5476219435352956,4.044152768867579,3.7546458
/data3/jrichter/logs/sgmse_logs/f1y7xt34-LRS3_enh_OVRL/files/70k/p232_046.wav,1.4159375,16000,2,3.1861496,3.6078527,3.68617,2.913167473241367,3.316735940450929,3.7464281771048054,3.0798392
