FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.456,6.17,0.847,3.526,,3.786,3.291,3.6,4.048,3.507,3.69,3.389,3.675,3.366,3.127,0.0
p232_002.wav,2.715,,15.27,11.489,0.956,3.786,4.37,3.763,3.338,3.594,4.063,3.85,3.603,3.35,4.045,3.832,3.242,0.0
p232_003.wav,7.185,,9.374,5.79,0.936,3.207,4.38,3.87,3.281,3.581,4.029,3.901,3.682,3.868,4.668,4.032,3.505,0.05
p232_005.wav,6.247,,4.753,1.977,0.822,1.926,2.68,3.962,3.173,3.653,3.669,3.253,3.579,3.266,4.239,3.115,2.755,0.05
p232_006.wav,5.104,,17.849,11.56,0.911,2.925,3.99,4.085,3.218,3.541,3.969,4.089,3.864,4.178,4.328,3.896,3.642,0.059
p232_007.wav,3.956,,13.438,6.982,0.895,2.396,3.41,4.041,2.975,3.584,3.365,4.012,4.619,4.23,4.556,4.223,3.579,0.0
p232_009.wav,4.158,,10.976,5.966,0.892,2.398,3.29,3.857,3.218,3.617,3.836,4.117,3.689,4.29,4.619,3.237,2.873,0.0
p232_010.wav,2.764,,3.532,-6.004,0.624,1.421,2.49,3.087,2.388,3.529,2.342,3.916,3.934,3.368,3.76,3.188,2.549,0.25
p232_011.wav,6.538,,18.538,12.078,0.926,3.163,4.14,4.086,3.418,3.682,4.083,3.601,3.775,4.141,4.489,3.584,3.276,0.0
p232_012.wav,4.336,,18.137,12.543,0.932,2.679,3.67,3.89,3.239,3.604,3.839,4.366,4.423,4.021,4.936,4.279,3.874,0.0
p232_013.wav,3.943,,12.862,6.227,0.911,2.346,3.36,3.747,3.18,3.561,3.839,4.225,3.915,3.573,4.307,3.993,2.992,0.0
p232_014.wav,4.617,,6.938,3.041,0.827,1.695,2.58,3.703,2.964,3.614,3.39,4.337,4.126,3.674,4.592,3.32,2.808,0.0
p232_015.wav,5.32,,21.512,16.828,0.983,3.953,4.34,4.006,3.53,3.741,4.188,4.06,4.208,3.95,4.392,3.891,3.685,0.0
p232_016.wav,5.569,,20.091,15.803,0.977,3.535,4.32,4.264,3.425,3.708,4.062,3.906,4.229,3.961,4.394,3.856,3.558,0.0
p232_017.wav,2.889,,11.617,7.586,0.98,3.17,4.09,3.451,3.202,3.543,3.914,3.836,3.547,3.715,4.632,3.301,2.893,0.25
p232_019.wav,6.736,,3.776,1.76,0.947,2.437,3.33,3.671,3.164,3.654,3.707,4.035,3.324,3.845,4.29,3.126,2.699,0.0
p232_020.wav,3.617,,21.223,12.808,0.909,3.134,4.34,3.925,3.359,3.613,4.082,3.977,4.583,4.058,4.698,3.846,3.558,0.0
p232_021.wav,8.51,,14.802,11.253,0.949,3.219,3.86,4.125,3.327,3.625,3.992,3.926,4.092,4.327,4.765,3.949,3.695,0.0
p232_022.wav,5.794,,16.315,11.615,0.933,2.509,3.58,3.967,3.182,3.64,3.637,4.272,4.448,4.133,4.914,3.783,3.356,0.111
p232_023.wav,9.769,,12.742,7.404,0.878,1.89,2.82,3.743,3.139,3.622,3.593,4.389,4.16,4.418,4.831,3.568,3.352,0.056
