FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.371,6.028,0.846,3.312,,3.729,3.259,3.564,4.031,3.215,3.913,3.121,3.969,3.287,2.946,0.0
p232_002.wav,2.715,,11.498,6.222,0.949,3.522,4.4,3.751,3.277,3.638,3.905,4.547,3.594,4.119,4.457,4.365,3.941,0.0
p232_003.wav,7.185,,6.842,0.215,0.937,3.147,4.34,3.827,3.145,3.519,3.874,3.42,3.608,3.526,4.495,3.5,3.096,0.05
p232_005.wav,6.247,,3.474,0.57,0.822,1.862,2.68,3.926,3.167,3.653,3.68,3.312,2.909,3.025,3.813,2.727,2.573,0.0
p232_006.wav,5.104,,17.59,11.522,0.917,3.017,3.92,4.259,3.341,3.622,4.079,4.151,3.866,4.208,4.368,4.05,3.774,0.059
p232_007.wav,3.956,,13.426,6.937,0.896,2.41,3.25,3.966,3.138,3.608,3.619,4.182,3.761,4.098,4.416,3.708,3.165,0.0
p232_009.wav,4.158,,7.311,2.535,0.897,2.353,3.37,3.868,3.045,3.557,3.624,4.148,3.786,3.572,4.599,3.607,3.175,0.0
p232_010.wav,2.764,,3.703,-5.791,0.582,1.274,2.11,3.205,2.645,3.568,2.793,3.692,3.441,3.258,3.622,3.005,2.232,0.0
p232_011.wav,6.538,,17.502,11.144,0.936,3.173,4.11,4.149,3.338,3.643,3.984,4.107,4.003,4.593,4.822,4.014,3.459,0.0
p232_012.wav,4.336,,13.309,7.823,0.931,2.682,3.61,3.798,3.22,3.562,3.933,4.631,4.172,4.383,4.762,4.388,4.041,0.0
p232_013.wav,3.943,,9.15,2.869,0.915,2.038,2.99,3.662,3.237,3.668,3.772,4.008,3.737,3.747,4.772,3.427,2.693,0.0
p232_014.wav,4.617,,3.421,-1.426,0.816,1.723,2.51,3.546,3.0,3.576,3.496,3.482,3.607,3.76,3.956,3.016,2.554,0.0
p232_015.wav,5.32,,17.285,13.322,0.986,3.882,4.34,4.017,3.416,3.658,4.124,4.091,3.607,3.736,4.061,3.758,3.42,0.0
p232_016.wav,5.569,,12.33,8.394,0.979,3.613,4.24,4.2,3.305,3.649,3.96,3.846,4.11,3.786,4.27,3.621,3.301,0.0
p232_017.wav,2.889,,6.249,-0.021,0.982,3.049,4.2,3.504,3.037,3.43,3.843,3.794,3.755,4.117,4.517,3.282,2.851,0.25
p232_019.wav,6.736,,1.912,-2.477,0.942,2.313,3.2,3.644,3.207,3.66,3.794,3.459,3.179,4.156,4.388,2.988,2.548,0.105
p232_020.wav,3.617,,18.443,10.945,0.911,3.279,4.3,3.853,3.36,3.635,4.066,3.774,4.077,3.483,4.614,3.228,2.981,0.0
