FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.392,6.089,0.847,3.34,,3.789,3.266,3.574,4.034,3.426,4.324,3.51,3.882,3.493,3.137,0.0
p232_002.wav,2.715,,11.168,5.715,0.955,3.572,4.33,3.708,3.24,3.661,3.772,4.309,3.956,3.985,4.526,4.28,3.948,0.0
p232_003.wav,7.185,,6.634,-0.325,0.933,3.112,4.33,3.857,3.079,3.517,3.752,3.187,3.659,3.568,4.406,3.615,3.176,0.05
p232_005.wav,6.247,,4.226,1.012,0.805,1.734,2.67,3.931,3.082,3.605,3.621,3.19,3.473,3.387,4.12,2.582,2.401,0.0
p232_006.wav,5.104,,17.495,11.456,0.904,2.778,3.68,4.148,3.252,3.545,4.039,4.136,3.829,4.344,4.592,3.983,3.559,0.118
p232_007.wav,3.956,,13.612,7.21,0.905,2.434,3.36,3.899,2.966,3.577,3.347,3.669,4.218,4.489,4.532,3.951,3.333,0.0
p232_009.wav,4.158,,7.37,2.184,0.898,2.249,3.29,3.708,3.124,3.597,3.694,4.123,3.823,3.599,4.336,3.164,2.94,0.0
p232_010.wav,2.764,,4.199,-5.264,0.567,1.294,2.28,3.074,2.521,3.546,2.629,3.119,2.752,3.495,3.386,2.913,2.488,0.0
p232_011.wav,6.538,,17.465,11.03,0.931,3.09,4.07,4.098,3.324,3.633,3.972,4.112,3.935,4.334,4.683,3.924,3.493,0.0
p232_012.wav,4.336,,13.423,7.884,0.924,2.644,3.45,3.837,3.262,3.647,3.89,4.303,3.232,3.922,4.405,3.819,3.342,0.0
p232_013.wav,3.943,,8.918,2.787,0.902,2.143,3.06,3.674,3.095,3.545,3.708,3.387,3.876,3.934,4.53,2.987,2.473,0.0
p232_014.wav,4.617,,3.49,-1.527,0.827,1.722,2.27,3.586,3.142,3.672,3.601,3.464,3.134,3.575,3.951,2.923,2.499,0.0
