FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,17.429,9.53,0.862,3.649,,3.811,3.317,3.595,4.08,3.764,3.487,3.528,4.275,3.668,3.325,0.0
p232_002.wav,2.715,,21.258,14.302,0.952,3.627,4.4,3.793,3.519,3.708,4.203,3.942,4.286,4.099,4.615,4.088,3.663,0.0
p232_003.wav,7.185,,11.572,8.669,0.942,3.399,4.34,3.924,3.336,3.603,4.101,3.44,3.94,3.87,4.838,3.703,3.297,0.05
p232_005.wav,6.247,,9.196,6.429,0.83,2.038,2.9,4.038,3.215,3.636,3.791,3.913,3.561,3.365,4.243,3.313,2.957,0.0
p232_006.wav,5.104,,18.062,11.609,0.906,2.866,3.83,4.137,3.325,3.604,4.081,3.994,3.485,4.069,4.308,3.95,3.683,0.059
p232_007.wav,3.956,,13.517,7.103,0.906,2.668,3.61,4.133,3.197,3.62,3.75,4.274,3.79,4.042,4.421,4.44,4.018,0.0
p232_009.wav,4.158,,9.439,4.467,0.903,2.452,3.57,3.941,3.237,3.626,3.867,4.185,4.058,3.835,4.58,3.809,3.368,0.0
p232_010.wav,2.764,,4.028,-5.201,0.572,1.306,2.44,3.258,2.426,3.53,2.358,3.691,3.485,3.713,4.18,3.246,1.971,0.0
p232_011.wav,6.538,,18.591,12.295,0.934,3.352,4.07,4.125,3.327,3.618,4.003,4.19,3.888,4.516,4.786,4.042,3.511,0.0
p232_012.wav,4.336,,17.678,12.149,0.926,2.937,3.88,3.973,3.234,3.601,3.838,4.313,4.16,4.118,4.674,4.275,3.906,0.0
