FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,21.06,11.388,0.852,2.87,,3.776,3.333,3.57,4.127,3.623,3.534,3.531,4.594,3.428,3.166,0.0
p232_002.wav,2.715,,16.969,12.777,0.952,3.202,4.16,3.747,3.516,3.704,4.204,4.073,3.832,3.986,4.54,4.094,3.767,0.0
p232_003.wav,7.185,,21.155,13.346,0.933,3.105,4.3,3.969,3.372,3.618,4.132,3.504,3.847,3.989,4.874,3.843,3.464,0.05
p232_005.wav,6.247,,14.88,9.646,0.798,1.719,2.51,4.176,3.48,3.705,4.169,4.095,4.052,3.897,4.578,3.478,3.083,0.05
p232_006.wav,5.104,,18.417,12.483,0.892,2.63,3.65,4.156,3.359,3.598,4.12,3.953,4.135,4.118,4.78,4.008,3.626,0.118
p232_007.wav,3.956,,14.211,7.85,0.9,2.235,3.23,4.104,3.401,3.694,4.031,3.743,3.799,4.467,4.667,4.592,4.171,0.0
p232_009.wav,4.158,,16.03,9.265,0.898,2.343,3.27,3.88,3.438,3.664,4.151,3.459,3.754,3.838,4.102,3.663,3.344,0.0
p232_010.wav,2.764,,6.05,-1.804,0.591,1.265,1.98,2.979,2.648,3.207,3.303,4.149,3.116,3.753,4.707,3.637,2.957,0.625
p232_011.wav,6.538,,20.075,13.739,0.936,3.085,4.11,4.175,3.546,3.733,4.214,4.154,4.293,4.262,4.859,3.888,3.742,0.0
p232_012.wav,4.336,,18.134,12.639,0.945,2.656,3.73,4.005,3.467,3.721,4.112,4.303,3.933,3.931,4.916,4.099,3.738,0.0
p232_013.wav,3.943,,13.453,7.716,0.89,2.332,3.4,3.881,3.288,3.532,4.132,4.089,4.025,3.888,4.74,3.583,3.301,0.0
p232_014.wav,4.617,,14.145,8.604,0.817,1.784,2.82,4.013,3.34,3.593,4.119,4.076,3.429,4.03,4.447,3.824,3.359,0.067
p232_015.wav,5.32,,22.242,17.531,0.988,3.749,4.39,4.065,3.625,3.802,4.241,4.168,4.131,4.211,4.634,3.992,3.86,0.0
p232_016.wav,5.569,,20.458,16.424,0.975,3.444,4.32,4.246,3.534,3.754,4.169,3.653,3.905,3.859,4.445,3.718,3.464,0.0
