FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.411,6.085,0.845,3.297,,3.775,3.234,3.533,4.028,3.481,3.814,3.586,3.783,3.409,3.098,0.0
p232_002.wav,2.715,,11.235,5.743,0.948,3.714,4.38,3.8,3.254,3.62,3.876,4.17,3.885,3.701,4.371,4.138,3.619,0.0
p232_003.wav,7.185,,6.634,-0.307,0.938,3.234,4.29,3.784,3.082,3.511,3.762,2.998,4.01,3.616,4.665,3.557,3.132,0.05
p232_005.wav,6.247,,2.813,-0.865,0.814,1.727,2.63,3.906,3.129,3.624,3.646,3.507,3.026,3.306,3.642,2.829,2.693,0.0
p232_006.wav,5.104,,17.54,11.531,0.908,2.924,3.95,4.089,3.239,3.538,4.037,4.04,4.137,4.078,4.278,3.921,3.639,0.059
p232_007.wav,3.956,,13.654,7.309,0.912,2.469,3.44,3.951,3.142,3.598,3.649,4.121,4.221,4.731,4.179,4.096,3.771,0.0
p232_009.wav,4.158,,7.05,2.109,0.889,2.38,3.35,3.823,3.005,3.485,3.657,3.664,4.062,3.641,4.394,3.153,2.871,0.0
p232_010.wav,2.764,,3.708,-5.591,0.576,1.355,2.37,3.247,2.807,3.571,3.105,3.716,3.798,3.5,3.569,2.844,2.594,0.125
p232_011.wav,6.538,,17.492,10.987,0.933,3.207,4.1,4.13,3.375,3.663,4.031,3.868,4.126,4.359,4.617,4.005,3.569,0.0
p232_012.wav,4.336,,13.281,7.65,0.925,2.743,3.53,3.877,3.202,3.58,3.873,4.285,3.69,3.989,4.803,3.807,3.589,0.0
p232_013.wav,3.943,,8.993,2.859,0.914,2.158,3.38,3.857,3.27,3.563,4.055,4.297,3.521,3.67,4.327,4.142,3.277,0.0
p232_014.wav,4.617,,3.506,-1.441,0.831,1.82,2.53,3.733,3.067,3.654,3.482,3.208,3.887,4.163,4.091,2.928,2.658,0.0
p232_015.wav,5.32,,16.981,12.751,0.986,3.898,4.38,4.0,3.427,3.67,4.117,4.367,3.712,3.965,4.237,4.049,3.703,0.0
p232_016.wav,5.569,,11.91,7.945,0.978,3.606,4.27,4.164,3.297,3.641,3.966,4.204,3.555,3.829,4.322,3.691,3.304,0.0
p232_017.wav,2.889,,6.275,-0.029,0.98,3.085,4.11,3.435,3.084,3.46,3.888,4.18,3.998,4.009,4.716,3.486,3.045,0.25
p232_019.wav,6.736,,1.902,-2.569,0.946,2.471,3.35,3.631,3.169,3.655,3.716,3.84,2.985,4.263,4.278,3.142,2.757,0.0
p232_020.wav,3.617,,17.581,9.888,0.9,3.119,4.18,3.833,3.291,3.684,3.869,3.742,4.427,3.864,4.862,3.572,3.251,0.0
p232_021.wav,8.51,,12.062,8.52,0.944,3.162,3.79,4.076,3.186,3.616,3.734,3.806,4.023,4.621,4.582,3.979,3.671,0.0
p232_022.wav,5.794,,10.928,7.599,0.93,2.292,3.24,3.821,3.082,3.626,3.507,4.217,3.976,4.265,4.73,3.969,3.293,0.056
p232_023.wav,9.769,,6.854,2.061,0.863,1.782,2.58,3.699,2.899,3.651,3.216,3.975,3.241,4.178,4.631,3.06,2.596,0.083
p232_024.wav,5.52,,17.409,14.01,0.987,4.136,4.59,3.996,3.27,3.626,3.899,4.548,4.596,4.11,4.787,4.593,4.244,0.0
p232_025.wav,1.876,,12.38,4.373,0.933,2.97,,3.769,3.288,3.613,3.994,3.963,3.859,3.247,3.952,3.746,3.145,0.0
p232_027.wav,3.771,,6.675,1.67,0.978,3.437,4.16,3.858,3.199,3.637,3.81,4.022,3.791,3.718,4.809,3.43,3.182,0.0
p232_028.wav,2.065,,0.332,-12.367,0.643,1.781,,3.258,2.714,3.462,3.153,2.929,3.173,2.847,4.023,3.132,2.498,0.0
p232_029.wav,3.415,,18.475,9.133,0.923,2.776,3.71,4.044,3.204,3.545,3.953,4.4,4.166,4.273,4.543,3.925,3.625,0.0
p232_030.wav,3.849,,12.328,7.621,0.972,2.904,3.86,3.814,3.123,3.521,3.819,4.253,3.788,3.435,3.851,3.716,3.374,0.0
p232_031.wav,2.29,,5.607,-3.09,0.674,1.818,2.75,3.357,3.018,3.596,3.497,3.674,4.258,4.108,4.489,3.195,3.046,0.0
p232_032.wav,3.49,,4.351,-0.667,0.677,1.386,2.15,3.21,2.771,3.576,3.09,3.304,3.915,3.887,4.154,3.4,2.493,0.091
p232_033.wav,1.448,,16.607,5.129,0.803,2.649,,3.682,2.922,3.318,3.781,4.207,4.275,3.735,4.189,3.305,3.069,0.0
p232_034.wav,1.472,,12.064,2.443,0.718,2.145,,3.546,2.989,3.558,3.524,3.825,4.144,3.737,4.495,3.985,3.574,0.0
p232_035.wav,3.158,,8.613,2.815,0.92,1.937,2.66,3.321,3.184,3.69,3.685,4.182,3.287,3.543,4.181,3.207,2.468,0.077
p232_036.wav,2.843,,3.743,-1.977,0.771,1.577,2.64,3.36,2.82,3.366,3.45,3.689,3.491,3.625,4.083,3.428,3.209,0.0
p232_037.wav,3.856,,16.515,11.604,0.996,3.788,4.64,3.841,3.372,3.613,4.127,4.297,3.403,4.0,4.324,3.841,3.386,0.0
p232_038.wav,2.09,,10.858,1.712,0.907,2.835,,3.743,3.105,3.484,3.906,4.04,3.186,3.371,3.665,3.541,3.214,0.0
p232_039.wav,1.94,,4.298,-6.647,0.603,2.169,,3.169,2.699,3.261,3.57,3.719,2.897,3.342,3.54,3.419,3.234,0.0
p232_040.wav,1.898,,0.327,-7.52,0.987,2.616,,3.444,3.026,3.503,3.67,3.433,3.17,4.025,3.592,3.313,2.907,0.0
p232_041.wav,2.007,,16.917,7.029,0.84,2.569,,3.396,3.092,3.565,3.633,4.192,3.785,4.111,3.634,3.706,3.581,0.0
p232_042.wav,2.514,,11.296,5.181,0.986,3.412,4.28,4.086,3.235,3.595,3.95,3.441,4.312,3.728,3.984,4.014,3.541,0.0
p232_043.wav,1.96,,9.658,-0.45,0.751,1.958,,3.056,3.398,3.691,4.047,3.935,3.589,3.469,4.299,3.517,2.619,0.0
p232_044.wav,1.383,,1.012,-8.05,0.69,1.218,,3.046,2.236,3.095,2.739,3.109,3.144,3.328,4.267,2.772,2.437,0.0
p232_045.wav,1.238,,14.223,2.978,0.9,3.859,,3.353,3.033,3.345,3.98,3.587,3.606,3.663,4.171,3.517,3.119,0.0
p232_046.wav,1.416,,13.172,2.491,0.784,2.255,,3.316,2.952,3.339,3.789,3.775,3.116,3.695,3.777,3.357,3.15,0.0
