FILENAME,DURATION,INPUT_SNR,SI-SDR,SSNR,ESTOI,PESQ_WB,POLQA_WB,DNSMOS_P808,DNSMOS_OVRL,DNSMOS_SIG,DNSMOS_BAK,MOS_COL,MOS_DISC,MOS_LOUD,MOS_REVERB,MOS_SIG,MOS_OVRL,WER_QuartzNet15x5Base-En
p232_001.wav,1.741,,15.48,6.243,0.834,2.9,,3.569,3.236,3.569,3.983,3.842,3.084,3.233,3.373,3.2,3.129,0.0
p232_002.wav,2.715,,11.338,5.93,0.954,3.242,4.17,3.714,3.263,3.636,3.881,4.034,3.379,3.848,4.017,3.885,3.336,0.0
p232_003.wav,7.185,,6.748,-0.119,0.94,3.013,4.2,3.854,3.1,3.505,3.819,3.183,3.613,3.597,4.317,3.357,3.033,0.05
p232_005.wav,6.247,,1.921,-2.742,0.775,1.597,2.61,3.734,2.557,3.569,2.605,3.847,3.347,3.149,3.677,2.832,2.57,0.0
p232_006.wav,5.104,,17.562,11.516,0.914,2.67,3.68,4.05,3.184,3.533,3.915,3.76,3.902,4.091,4.387,3.656,3.328,0.059
p232_007.wav,3.956,,13.752,7.453,0.914,2.478,3.38,3.917,3.238,3.597,3.883,4.113,3.99,4.084,4.141,3.728,3.39,0.0
p232_009.wav,4.158,,7.007,2.407,0.9,2.187,3.34,3.746,3.04,3.496,3.722,3.828,4.712,4.328,4.844,3.372,2.923,0.0
p232_010.wav,2.764,,2.345,-8.383,0.551,1.324,2.39,2.942,2.07,3.307,2.008,3.233,3.987,3.1,3.727,2.474,1.91,0.125
p232_011.wav,6.538,,18.081,12.202,0.936,2.884,4.07,4.106,3.356,3.626,4.059,4.467,4.277,4.519,4.835,3.95,3.394,0.0
p232_012.wav,4.336,,13.705,8.392,0.929,2.599,3.53,3.795,3.192,3.573,3.876,4.107,3.804,3.886,4.719,3.603,3.215,0.0
p232_013.wav,3.943,,9.049,2.906,0.918,2.052,3.16,3.746,3.147,3.517,3.884,4.23,3.33,4.018,4.784,3.314,2.661,0.0
p232_014.wav,4.617,,3.564,-1.223,0.825,1.646,2.32,3.507,3.033,3.639,3.444,2.993,4.299,4.388,4.277,2.872,2.446,0.0
p232_015.wav,5.32,,16.948,12.907,0.985,3.647,4.29,3.98,3.45,3.679,4.147,4.17,3.657,4.046,3.965,3.996,3.631,0.0
p232_016.wav,5.569,,11.989,8.018,0.978,3.431,4.19,4.098,3.277,3.619,3.955,3.794,3.745,3.697,4.525,3.746,3.343,0.0
p232_017.wav,2.889,,6.42,0.245,0.979,2.948,4.11,3.435,3.1,3.468,3.896,4.092,3.055,3.964,4.491,2.882,2.446,0.25
p232_019.wav,6.736,,2.03,-2.509,0.943,2.319,3.26,3.575,3.195,3.664,3.754,3.816,3.163,4.303,4.246,2.94,2.599,0.0
p232_020.wav,3.617,,17.508,10.01,0.899,3.129,4.23,3.812,3.299,3.691,3.868,3.679,3.94,3.908,4.829,3.234,2.985,0.0
p232_021.wav,8.51,,12.158,8.728,0.945,2.944,3.71,3.993,3.124,3.614,3.619,3.861,4.189,4.35,4.754,3.951,3.526,0.0
p232_022.wav,5.794,,9.108,5.705,0.931,2.173,3.23,3.642,3.087,3.602,3.617,4.204,3.634,3.992,4.468,3.487,3.067,0.0
p232_023.wav,9.769,,2.673,-3.241,0.867,1.635,2.53,3.268,2.875,3.651,3.129,4.04,2.876,3.819,4.185,2.712,2.451,0.056
p232_024.wav,5.52,,17.306,14.188,0.99,3.949,4.55,3.985,3.295,3.637,3.912,4.718,4.809,4.259,4.482,4.647,4.358,0.0
p232_025.wav,1.876,,14.115,5.681,0.936,2.959,,3.718,3.22,3.558,3.928,4.213,3.726,3.231,4.014,3.49,3.179,0.0
p232_027.wav,3.771,,6.759,1.707,0.975,3.183,4.02,3.873,3.189,3.623,3.802,3.877,3.461,3.854,4.71,3.23,3.01,0.0
p232_028.wav,2.065,,0.372,-12.297,0.688,1.863,,3.384,2.801,3.494,3.295,3.229,3.035,3.112,3.994,3.153,2.649,0.2
p232_029.wav,3.415,,18.557,9.121,0.915,2.645,3.46,3.985,3.198,3.574,3.882,4.295,3.662,4.231,4.714,3.491,3.209,0.0
p232_030.wav,3.849,,12.096,7.902,0.972,2.594,3.88,3.836,3.216,3.545,3.957,3.841,3.505,3.539,3.8,3.25,3.01,0.0
p232_031.wav,2.29,,5.797,-2.473,0.717,2.016,3.0,3.575,3.026,3.5,3.681,4.444,3.875,3.708,4.031,3.42,3.197,0.0
p232_032.wav,3.49,,3.807,-1.667,0.653,1.311,1.95,2.954,2.455,3.548,2.525,2.851,3.904,3.899,4.07,2.679,1.959,0.273
p232_033.wav,1.448,,16.678,5.361,0.8,2.469,,3.536,2.706,3.213,3.499,4.035,3.761,3.548,4.226,3.325,2.984,0.0
p232_034.wav,1.472,,12.829,3.936,0.722,2.117,,3.363,2.734,3.349,3.334,4.038,3.759,3.731,4.501,3.605,3.258,0.0
p232_035.wav,3.158,,8.937,3.459,0.927,2.017,3.16,3.363,3.114,3.641,3.641,3.986,3.326,3.799,4.104,3.279,2.762,0.077
p232_036.wav,2.843,,4.252,-1.721,0.783,1.487,2.32,3.341,2.965,3.434,3.69,2.945,3.924,3.94,4.372,3.403,2.384,0.0
p232_037.wav,3.856,,16.545,11.608,0.996,3.806,4.64,3.813,3.349,3.598,4.105,4.238,3.439,4.116,4.331,3.554,3.203,0.0
p232_038.wav,2.09,,10.939,1.775,0.904,2.781,,3.739,3.061,3.461,3.832,4.241,3.152,3.317,3.5,3.676,3.252,0.0
p232_039.wav,1.94,,4.405,-6.534,0.615,2.181,,3.048,2.744,3.272,3.615,3.607,2.86,3.389,3.648,3.202,3.01,0.0
p232_040.wav,1.898,,0.44,-7.333,0.982,2.486,,3.156,3.01,3.513,3.608,3.212,2.68,4.294,3.9,3.208,2.676,0.0
p232_041.wav,2.007,,17.171,7.241,0.833,2.411,,3.326,3.14,3.637,3.625,3.825,4.569,4.513,3.9,4.122,3.705,0.0
p232_042.wav,2.514,,11.407,5.106,0.984,3.199,4.14,4.043,3.219,3.566,3.976,3.566,4.029,3.548,4.278,3.38,3.105,0.0
p232_043.wav,1.96,,10.038,-0.231,0.747,1.982,,3.041,3.344,3.633,4.068,3.327,3.398,3.697,4.481,3.199,2.864,0.0
p232_044.wav,1.383,,0.873,-8.214,0.668,1.194,,2.988,2.315,3.209,2.66,2.741,2.899,3.238,4.289,2.328,2.006,0.0
p232_045.wav,1.238,,14.386,3.222,0.903,3.693,,3.277,3.054,3.354,4.003,3.464,3.861,3.365,4.219,3.509,3.056,0.0
p232_046.wav,1.416,,10.309,-1.432,0.765,2.369,,3.148,2.77,3.278,3.525,4.058,2.857,4.009,3.604,3.128,3.017,0.0
p232_047.wav,1.926,,5.866,-4.75,0.845,2.664,,3.154,3.022,3.509,3.695,3.437,3.831,3.133,4.134,3.147,2.982,0.0
